Jordan-Wigner mapping of NH3 Hamiltonian in sto3g basis.
IIIIIIIIIIIIII (-15.686545446509985+0j)
IIIIXXIYYIIIII (0.009092328400696398+0j)
IIIIYYIXXIIIII (0.009092328400696398+0j)
IIIIXXIXXIIIII (0.009092328400696398+0j)
IYZZZYIYYIIIII (-0.003214717120293108+0j)
IXZZZXIYYIIIII (-0.003214717120293108+0j)
IYZZZYIXXIIIII (-0.003214717120293108+0j)
IXZZZXIXXIIIII (-0.003214717120293108+0j)
IIIYYIIYYIIIII (0.0036843263032362915+0j)
IIIXXIIYYIIIII (0.0036843263032362915+0j)
IIIYYIIXXIIIII (0.0036843263032362915+0j)
IIIXXIIXXIIIII (0.0036843263032362915+0j)
IIYZYIIYYIIIII (0.008830672409714697+0j)
IIXZXIIYYIIIII (0.008830672409714697+0j)
IIYZYIIXXIIIII (0.008830672409714697+0j)
IIXZXIIXXIIIII (0.008830672409714697+0j)
YZZZYIIYYIIIII (-0.003213153520422858+0j)
XZZZXIIYYIIIII (-0.003213153520422858+0j)
YZZZYIIXXIIIII (-0.003213153520422858+0j)
XZZZXIIXXIIIII (-0.003213153520422858+0j)
IYZYIIIYYIIIII (-0.0036434765235461583+0j)
IXZXIIIYYIIIII (-0.0036434765235461583+0j)
IYZYIIIXXIIIII (-0.0036434765235461583+0j)
IXZXIIIXXIIIII (-0.0036434765235461583+0j)
IYYIIIIYYIIIII (-0.010184010141371103+0j)
IXXIIIIYYIIIII (-0.010184010141371103+0j)
IYYIIIIXXIIIII (-0.010184010141371103+0j)
IXXIIIIXXIIIII (-0.010184010141371103+0j)
YYIIIIIYYIIIII (0.01017712944709971+0j)
XXIIIIIYYIIIII (0.01017712944709971+0j)
YYIIIIIXXIIIII (0.01017712944709971+0j)
XXIIIIIXXIIIII (0.01017712944709971+0j)
IIIIIIZZIIIIII (0.13698212921958247+0j)
IIIIIYYZIIIIII (-0.007617630049418689+0j)
IIIIIXXZIIIIII (-0.007617630049418689+0j)
IIIYZZYZIIIIII (-0.003549177981792919+0j)
IIIXZZXZIIIIII (-0.003549177981792919+0j)
IIYZZZYZIIIIII (-0.01990316289907822+0j)
IIXZZZXZIIIIII (-0.01990316289907822+0j)
YZZZZZYZIIIIII (0.006083354852748517+0j)
XZZZZZXZIIIIII (0.006083354852748517+0j)
IIIIIZIZIIIIII (0.1399403744366109+0j)
IIIYZYIZIIIIII (0.0036863267731401766+0j)
IIIXZXIZIIIIII (0.0036863267731401766+0j)
IIYZZYIZIIIIII (0.008837070911815355+0j)
IIXZZXIZIIIIII (0.008837070911815355+0j)
YZZZZYIZIIIIII (-0.016698569945428676+0j)
XZZZZXIZIIIIII (-0.016698569945428676+0j)
IIIIZIIZIIIIII (0.12174710376605108+0j)
IYZZYIIZIIIIII (-0.023137425067224007+0j)
IXZZXIIZIIIIII (-0.023137425067224007+0j)
IIIZIIIZIIIIII (0.13770888440709086+0j)
IIYYIIIZIIIIII (0.0073405124573875415+0j)
IIXXIIIZIIIIII (0.0073405124573875415+0j)
YZZYIIIZIIIIII (-0.003646593722016608+0j)
XZZXIIIZIIIIII (-0.003646593722016608+0j)
IIZIIIIZIIIIII (0.12619685852263252+0j)
YZYIIIIZIIIIII (-0.010189901394205522+0j)
XZXIIIIZIIIIII (-0.010189901394205522+0j)
IZIIIIIZIIIIII (0.12379155768570385+0j)
ZIIIIIIZIIIIII (0.14416041132163582+0j)
IIIIIZZIIIIIII (0.10848581025375134+0j)
IIIYZYZIIIIIII (2.603128211610113e-07+0j)
IIIXZXZIIIIIII (2.603128211610113e-07+0j)
IIYZZYZIIIIIII (3.164786915100463e-06+0j)
IIXZZXZIIIIIII (3.164786915100463e-06+0j)
YZZZZYZIIIIIII (-0.01844825550390125+0j)
XZZZZXZIIIIIII (-0.01844825550390125+0j)
IIIIZIZIIIIIII (0.10848609088940303+0j)
IYZZYIZIIIIIII (-0.01844822582854179+0j)
IXZZXIZIIIIIII (-0.01844822582854179+0j)
IIIZIIZIIIIIII (0.12208627955336879+0j)
IIYYIIZIIIIIII (0.011677832958993422+0j)
IIXXIIZIIIIIII (0.011677832958993422+0j)
YZZYIIZIIIIIII (1.557493192133792e-06+0j)
XZZXIIZIIIIIII (1.557493192133792e-06+0j)
IIZIIIZIIIIIII (0.1127871674339366+0j)
YZYIIIZIIIIIII (1.2911703922864875e-06+0j)
XZXIIIZIIIIIII (1.2911703922864875e-06+0j)
IZIIIIZIIIIIII (0.12380628920083635+0j)
ZIIIIIZIIIIIII (0.1238075260305546+0j)
IIIYZIYIIIIIII (-0.00034196138994494016+0j)
IIIXZIXIIIIIII (-0.00034196138994494016+0j)
IIYZZIYIIIIIII (-0.02487716567171758+0j)
IIXZZIXIIIIIII (-0.02487716567171758+0j)
YZZZZIYIIIIIII (-0.006489859681043264+0j)
XZZZZIXIIIIIII (-0.006489859681043264+0j)
IIIIZYYIIIIIII (2.6941227762589115e-08+0j)
IIIIZXXIIIIIII (2.6941227762589115e-08+0j)
IYZZYYYIIIIIII (0.0064873769899719165+0j)
IXZZXYYIIIIIII (4.1771795118369925e-07+0j)
IYZZXXYIIIIIII (0.006486959272020731+0j)
IXZZYYXIIIIIII (0.006486959272020731+0j)
IYZZYXXIIIIIII (4.1771795118369925e-07+0j)
IXZZXXXIIIIIII (0.0064873769899719165+0j)
IIIZIYYIIIIIII (-3.4282282515332697e-07+0j)
IIIZIXXIIIIIII (-3.4282282515332697e-07+0j)
IIYYIYYIIIIIII (-1.0160833585115862e-06+0j)
IIXXIYYIIIIIII (-1.7709755645883732e-07+0j)
IIYXIXYIIIIIII (-8.389858020527489e-07+0j)
IIXYIYXIIIIIII (-8.389858020527489e-07+0j)
IIYYIXXIIIIIII (-1.7709755645883732e-07+0j)
IIXXIXXIIIIIII (-1.0160833585115862e-06+0j)
YZZYIYYIIIIIII (0.006986293157657261+0j)
XZZXIYYIIIIIII (0.0007732789353853704+0j)
YZZXIXYIIIIIII (0.006213014222271891+0j)
XZZYIYXIIIIIII (0.006213014222271891+0j)
YZZYIXXIIIIIII (0.0007732789353853704+0j)
XZZXIXXIIIIIII (0.006986293157657261+0j)
IIZIIYYIIIIIII (2.103186260369585e-06+0j)
IIZIIXXIIIIIII (2.103186260369585e-06+0j)
YZYIIYYIIIIIII (0.013323195207564874+0j)
XZXIIYYIIIIIII (0.004162716851283454+0j)
YZXIIXYIIIIIII (0.009160478356281424+0j)
XZYIIYXIIIIIII (0.009160478356281424+0j)
YZYIIXXIIIIIII (0.004162716851283454+0j)
XZXIIXXIIIIIII (0.013323195207564874+0j)
IZIIIYYIIIIIII (0.006045421778906376+0j)
IZIIIXXIIIIIII (0.006045421778906376+0j)
ZIIIIYYIIIIIII (-0.00604783730512948+0j)
ZIIIIXXIIIIIII (-0.00604783730512948+0j)
IIIYIZYIIIIIII (-0.00034183960573880333+0j)
IIIXIZXIIIIIII (-0.00034183960573880333+0j)
IIYZIZYIIIIIII (-0.02487827311446458+0j)
IIXZIZXIIIIIII (-0.02487827311446458+0j)
YZZZIZYIIIIIII (0.006483185344236019+0j)
XZZZIZXIIIIIII (0.006483185344236019+0j)
IYZYYZYIIIIIII (0.0069858169487535+0j)
IXZXYZYIIIIIII (0.0007729676314706074+0j)
IYZXXZYIIIIIII (0.006212849317282892+0j)
IXZYYZXIIIIIII (0.006212849317282892+0j)
IYZYXZXIIIIIII (0.0007729676314706074+0j)
IXZXXZXIIIIIII (0.0069858169487535+0j)
IYYIYZYIIIIIII (0.013324025405131345+0j)
IXXIYZYIIIIIII (0.004163780866985761+0j)
IYXIXZYIIIIIII (0.009160244538145589+0j)
IXYIYZXIIIIIII (0.009160244538145589+0j)
IYYIXZXIIIIIII (0.004163780866985761+0j)
IXXIXZXIIIIIII (0.013324025405131345+0j)
YYIIYZYIIIIIII (-0.006044655961815945+0j)
XXIIYZYIIIIIII (-0.006043291787286367+0j)
YXIIXZYIIIIIII (-1.3641745295776483e-06+0j)
XYIIYZXIIIIIII (-1.3641745295776483e-06+0j)
YYIIXZXIIIIIII (-0.006043291787286367+0j)
XXIIXZXIIIIIII (-0.006044655961815945+0j)
IIYIZZYIIIIIII (-0.025559964068128424+0j)
IIXIZZXIIIIIII (-0.025559964068128424+0j)
YZZIZZYIIIIIII (-3.6708135448188162e-06+0j)
XZZIZZXIIIIIII (-3.6708135448188162e-06+0j)
IIZYZZYIIIIIII (0.00041603211837378494+0j)
IIZXZZXIIIIIII (0.00041603211837378494+0j)
YZYYZZYIIIIIII (-1.1082733784742536e-07+0j)
XZXYZZYIIIIIII (-8.196171792163639e-08+0j)
YZXXZZYIIIIIII (-2.886561992578897e-08+0j)
XZYYZZXIIIIIII (-2.886561992578897e-08+0j)
YZYXZZXIIIIIII (-8.196171792163639e-08+0j)
XZXXZZXIIIIIII (-1.1082733784742536e-07+0j)
IZIYZZYIIIIIII (0.0001981610207979057+0j)
IZIXZZXIIIIIII (0.0001981610207979057+0j)
ZIIYZZYIIIIIII (0.00019792781629785264+0j)
ZIIXZZXIIIIIII (0.00019792781629785264+0j)
YZIZZZYIIIIIII (-2.9001272954076295e-06+0j)
XZIZZZXIIIIIII (-2.9001272954076295e-06+0j)
IZYZZZYIIIIIII (-0.020180547775448258+0j)
IZXZZZXIIIIIII (-0.020180547775448258+0j)
ZIYZZZYIIIIIII (-0.020180865877094865+0j)
ZIXZZZXIIIIIII (-0.020180865877094865+0j)
YIZZZZYIIIIIII (-2.745518193123138e-06+0j)
XIZZZZXIIIIIII (-2.745518193123138e-06+0j)
IIIIZZIIIIIIII (0.11098940203156295+0j)
IYZZYZIIIIIIII (-0.024478678784783457+0j)
IXZZXZIIIIIIII (-0.024478678784783457+0j)
IIIZIZIIIIIIII (0.12488905025021384+0j)
IIYYIZIIIIIIII (0.011380855562668324+0j)
IIXXIZIIIIIIII (0.011380855562668324+0j)
YZZYIZIIIIIIII (-0.002462705439218658+0j)
XZZXIZIIIIIIII (-0.002462705439218658+0j)
IIZIIZIIIIIIII (0.11264635671042258+0j)
YZYIIZIIIIIIII (-0.004581397018490592+0j)
XZXIIZIIIIIIII (-0.004581397018490592+0j)
IZIIIZIIIIIIII (0.11323660636606628+0j)
ZIIIIZIIIIIIII (0.10554982207945288+0j)
IIIYIYIIIIIIII (1.8982886725374404e-07+0j)
IIIXIXIIIIIIII (1.8982886725374404e-07+0j)
IIYZIYIIIIIIII (3.742425468532956e-06+0j)
IIXZIXIIIIIIII (3.742425468532956e-06+0j)
YZZZIYIIIIIIII (-0.024478602126418465+0j)
XZZZIXIIIIIIII (-0.024478602126418465+0j)
IYZYYYIIIIIIII (-0.0024642781614690745+0j)
IXZXYYIIIIIIII (-0.00246403795410815+0j)
IYZXXYIIIIIIII (-2.4020736092474765e-07+0j)
IXZYYXIIIIIIII (-2.4020736092474765e-07+0j)
IYZYXXIIIIIIII (-0.00246403795410815+0j)
IXZXXXIIIIIIII (-0.0024642781614690745+0j)
IYYIYYIIIIIIII (-0.004580744561565999+0j)
IXXIYYIIIIIIII (-0.004578776823384908+0j)
IYXIXYIIIIIIII (-1.9677381810911942e-06+0j)
IXYIYXIIIIIIII (-1.9677381810911942e-06+0j)
IYYIXXIIIIIIII (-0.004578776823384908+0j)
IXXIXXIIIIIIII (-0.004580744561565999+0j)
YYIIYYIIIIIIII (-0.00880773145551907+0j)
XXIIYYIIIIIIII (0.0011176924684853217+0j)
YXIIXYIIIIIIII (-0.009925423924004391+0j)
XYIIYXIIIIIIII (-0.009925423924004391+0j)
YYIIXXIIIIIIII (0.0011176924684853217+0j)
XXIIXXIIIIIIII (-0.00880773145551907+0j)
IIYIZYIIIIIIII (5.398288868361785e-06+0j)
IIXIZXIIIIIIII (5.398288868361785e-06+0j)
YZZIZYIIIIIIII (-0.032955696158550984+0j)
XZZIZXIIIIIIII (-0.032955696158550984+0j)
IIZYZYIIIIIIII (1.0001663282048143e-06+0j)
IIZXZXIIIIIIII (1.0001663282048143e-06+0j)
YZYYZYIIIIIIII (0.004619634275051158+0j)
XZXYZYIIIIIIII (6.366218238197338e-05+0j)
YZXXZYIIIIIIII (0.004555972092669183+0j)
XZYYZXIIIIIIII (0.004555972092669183+0j)
YZYXZXIIIIIIII (6.366218238197338e-05+0j)
XZXXZXIIIIIIII (0.004619634275051158+0j)
IZIYZYIIIIIIII (0.0012760706484398448+0j)
IZIXZXIIIIIIII (0.0012760706484398448+0j)
ZIIYZYIIIIIIII (-0.0012761348609923607+0j)
ZIIXZXIIIIIIII (-0.0012761348609923607+0j)
YZIZZYIIIIIIII (-0.020332480769610237+0j)
XZIZZXIIIIIIII (-0.020332480769610237+0j)
IZYZZYIIIIIIII (0.0023791211672144555+0j)
IZXZZXIIIIIIII (0.0023791211672144555+0j)
ZIYZZYIIIIIIII (-0.002371336828820521+0j)
ZIXZZXIIIIIIII (-0.002371336828820521+0j)
YIZZZYIIIIIIII (-0.026349481373425652+0j)
XIZZZXIIIIIIII (-0.026349481373425652+0j)
IIIZZIIIIIIIII (0.1248889076899801+0j)
IIYYZIIIIIIIII (0.011380108185511913+0j)
IIXXZIIIIIIIII (0.011380108185511913+0j)
YZZYZIIIIIIIII (0.002465955930395984+0j)
XZZXZIIIIIIIII (0.002465955930395984+0j)
IIZIZIIIIIIIII (0.11264877041045507+0j)
YZYIZIIIIIIIII (0.004580793786184607+0j)
XZXIZIIIIIIIII (0.004580793786184607+0j)
IZIIZIIIIIIIII (0.10554721363499134+0j)
ZIIIZIIIIIIIII (0.11323598458355254+0j)
IYZIYIIIIIIIII (-0.03295554549529803+0j)
IXZIXIIIIIIIII (-0.03295554549529803+0j)
IYYYYIIIIIIIII (0.004620321857536098+0j)
IXXYYIIIIIIIII (6.384444456422373e-05+0j)
IYXXYIIIIIIIII (0.004556477412971874+0j)
IXYYXIIIIIIIII (0.004556477412971874+0j)
IYYXXIIIIIIIII (6.384444456422373e-05+0j)
IXXXXIIIIIIIII (0.004620321857536098+0j)
YYIYYIIIIIIIII (-0.001275705681819365+0j)
XXIYYIIIIIIIII (-0.0012753996198194822+0j)
YXIXYIIIIIIIII (-3.060619998829228e-07+0j)
XYIYXIIIIIIIII (-3.060619998829228e-07+0j)
YYIXXIIIIIIIII (-0.0012753996198194822+0j)
XXIXXIIIIIIIII (-0.001275705681819365+0j)
IYIZYIIIIIIIII (-0.0203311011109769+0j)
IXIZXIIIIIIIII (-0.0203311011109769+0j)
YYYZYIIIIIIIII (-0.002374784159882147+0j)
XXYZYIIIIIIIII (-0.0023744086989902413+0j)
YXXZYIIIIIIIII (-3.7546089190661214e-07+0j)
XYYZXIIIIIIIII (-3.7546089190661214e-07+0j)
YYXZXIIIIIIIII (-0.0023744086989902413+0j)
XXXZXIIIIIIIII (-0.002374784159882147+0j)
ZYZZYIIIIIIIII (-0.026350578587646865+0j)
ZXZZXIIIIIIIII (-0.026350578587646865+0j)
IIZZIIIIIIIIII (0.11245926652355794+0j)
YZYZIIIIIIIIII (1.8855156182264734e-06+0j)
XZXZIIIIIIIIII (1.8855156182264734e-06+0j)
IZIZIIIIIIIIII (0.1258414959368584+0j)
ZIIZIIIIIIIIII (0.1258425767548474+0j)
YZIYIIIIIIIIII (2.3218547107078154e-06+0j)
XZIXIIIIIIIIII (2.3218547107078154e-06+0j)
IZYYIIIIIIIIII (0.016976577952520427+0j)
IZXXIIIIIIIIII (0.016976577952520427+0j)
ZIYYIIIIIIIIII (0.016977096064244787+0j)
ZIXXIIIIIIIIII (0.016977096064244787+0j)
YIZYIIIIIIIIII (2.4886457901072967e-06+0j)
XIZXIIIIIIIIII (2.4886457901072967e-06+0j)
IZZIIIIIIIIIII (0.10262409895003849+0j)
ZIZIIIIIIIIIII (0.10262436999913446+0j)
YIYIIIIIIIIIII (1.7878306688041967e-06+0j)
XIXIIIIIIIIIII (1.7878306688041967e-06+0j)
ZZIIIIIIIIIIII (0.11361442823860414+0j)
