Bravyi-Kitaev mapping of NH3 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIII (-45.692878261398114+0j)
IZIIIIIIIIIIIZII (0.12175009370675248+0j)
ZZZIZIIIZIIIIZII (0.13994037443660898+0j)
IIIIIIIIIIXYXYII (1.898288678825813e-07+0j)
IIIIIIIIIIXXXXII (1.898288678825813e-07+0j)
IIIIIIIIIIYIXYII (3.74242546649986e-06+0j)
IIIIIIIIIIXZXXII (3.74242546649986e-06+0j)
IIIIIIIIZIIIYYII (-0.024478602126414756+0j)
IIIIIIIIIZZIXXII (-0.024478602126414756+0j)
IIIIIIIIIYYXZXZI (0.0024642781614611156+0j)
IIIIIIIIIXYYZXZI (-0.002464037954099851+0j)
IIIIIIIIIYYYIYII (2.4020736126475345e-07+0j)
IIIIIIIIIXYXZYZI (-2.4020736126475345e-07+0j)
IIIIIIIIIYYXIXII (-0.002464037954099851+0j)
IIIIIIIIIXYYIXII (0.0024642781614611156+0j)
IIIIIIIIIYYZZXZI (0.0045807445615785765+0j)
IIIIIIIIIXXIZXZI (0.004578776823398307+0j)
IIIIIIIIIYXIIYII (-1.96773818027067e-06+0j)
IIIIIIIIIXYZZYZI (-1.96773818027067e-06+0j)
IIIIIIIIIYYZIXII (-0.004578776823398307+0j)
IIIIIIIIIXXIIXII (-0.0045807445615785765+0j)
IIIIIIIIZXZIIXZI (-0.008807731455518032+0j)
IIIIIIIIIXIIZXZI (-0.0011176924684856947+0j)
IIIIIIIIZYZIZYII (-0.009925423924003727+0j)
IIIIIIIIIYIIZYZI (-0.009925423924003727+0j)
IIIIIIIIZXZIZXII (-0.0011176924684856947+0j)
IIIIIIIIIXIIIXII (-0.008807731455518032+0j)
IIIIZIXXIIIIZXZI (-0.0006333108951730605+0j)
IIIIIZYYIIIIZXZI (-0.0006333108951730605+0j)
IIIIZIXXIIIIIXII (0.0006333108951730605+0j)
IIIIIZYYIIIIIXII (0.0006333108951730605+0j)
IYZIYIXXIIIIZXZI (0.0007623563916299426+0j)
IXZIYIXYIIIIZXZI (-0.0007623563916299426+0j)
IYZIYIXXIIIIIXII (-0.0007623563916299426+0j)
IXZIYIXYIIIIIXII (0.0007623563916299426+0j)
IIIIZIXZIIIIZXZI (-0.011340618830607913+0j)
IIIIIZXIIIIIZXZI (0.011340618830607913+0j)
IIIIZIXZIIIIIXII (0.011340618830607913+0j)
IIIIIZXIIIIIIXII (-0.011340618830607913+0j)
IYZIYIXZIIIIZXZI (-0.003806141261294627+0j)
IXZIYIYIIIIIZXZI (0.003806141261294627+0j)
IYZIYIXZIIIIIXII (0.003806141261294627+0j)
IXZIYIYIIIIIIXII (-0.003806141261294627+0j)
IIIIZXZIIIIIZXZI (0.01065227711838475+0j)
IIIIIXIIIIIIZXZI (-0.01065227711838475+0j)
IIIIZXZIIIIIIXII (-0.01065227711838475+0j)
IIIIIXIIIIIIIXII (0.01065227711838475+0j)
IYZIYXZIIIIIZXZI (0.003347512455635536+0j)
IXZIYYZIIIIIZXZI (-0.003347512455635536+0j)
IYZIYXZIIIIIIXII (-0.003347512455635536+0j)
IXZIYYZIIIIIIXII (0.003347512455635536+0j)
IIXYYZZIIIIIZXZI (-0.0025951203873756726+0j)
IIXXXIIIIIIIZXZI (-0.0025951203873756726+0j)
IIXYYZZIIIIIIXII (0.0025951203873756726+0j)
IIXXXIIIIIIIIXII (0.0025951203873756726+0j)
IIYIYZZIIIIIZXZI (-0.007320446767139616+0j)
IIXZXIIIIIIIZXZI (-0.007320446767139616+0j)
IIYIYZZIIIIIIXII (0.007320446767139616+0j)
IIXZXIIIIIIIIXII (0.007320446767139616+0j)
ZIIIXZZIZIIIZXZI (-0.0033461526146764155+0j)
IZZIXIIIIIIIZXZI (0.0033461526146764155+0j)
ZIIIXZZIZIIIIXII (0.0033461526146764155+0j)
IZZIXIIIIIIIIXII (-0.0033461526146764155+0j)
IYYXIIIIIIIIZXZI (0.005080502233137452+0j)
IXYYIIIIIIIIZXZI (-0.005080502233137452+0j)
IYYXIIIIIIIIIXII (-0.005080502233137452+0j)
IXYYIIIIIIIIIXII (0.005080502233137452+0j)
IYYZIIIIIIIIZXZI (0.011105916466318783+0j)
IXXIIIIIIIIIZXZI (0.011105916466318783+0j)
IYYZIIIIIIIIIXII (-0.011105916466318783+0j)
IXXIIIIIIIIIIXII (-0.011105916466318783+0j)
ZXZIZIIIZIIIZXZI (0.009092328400697028+0j)
IXIIIIIIIIIIZXZI (-0.009092328400697028+0j)
ZXZIZIIIZIIIIXII (-0.009092328400697028+0j)
IXIIIIIIIIIIIXII (0.009092328400697028+0j)
IIIIIIIIIIYZYXZI (5.398288865732215e-06+0j)
IIIIIIIIIIXIYYZI (-5.398288865732215e-06+0j)
IIIIIIIIZIIZXXZI (0.03295569615858025+0j)
IIIIIIIIIZZZYYZI (0.03295569615858025+0j)
IIIIIIIIIIYXYXZI (1.0001663281475684e-06+0j)
IIIIIIIIIIYYYYZI (1.0001663281475684e-06+0j)
IIIIIIIIZIIXXXZI (0.00461963427501292+0j)
IIIIIIIIIZIYYXZI (6.366218238574878e-05+0j)
IIIIIIIIZIZXXXZI (-0.004555972092627172+0j)
IIIIIIIIIZZXYYZI (0.004555972092627172+0j)
IIIIIIIIZIIYXYZI (6.366218238574878e-05+0j)
IIIIIIIIIZIXYYZI (-0.00461963427501292+0j)
IIIIIIIIIZXYYXZI (0.0012760706484375994+0j)
IIIIIIIIIZXXYYZI (-0.0012760706484375994+0j)
IIIIIIIIZZYYXXZI (-0.0012761348609882667+0j)
IIIIIIIIZZYXXYZI (0.0012761348609882667+0j)
IIIIIIIZIIXYYXZI (6.943029497741501e-07+0j)
IIIIIIIZIIXXYYZI (-6.943029497741501e-07+0j)
IIIIIYYXIIXYYXZI (0.000936626311995552+0j)
IIIIIXYYIIXYYXZI (-0.000936626311995552+0j)
IIIIIYYXIIXXYYZI (-0.000936626311995552+0j)
IIIIIXYYIIXXYYZI (0.000936626311995552+0j)
IIYIYIXXIIXYYXZI (-1.9820728071009335e-07+0j)
IIXZYIXYIIXYYXZI (1.9820728071009335e-07+0j)
IIYIYIXXIIXXYYZI (1.9820728071009335e-07+0j)
IIXZYIXYIIXXYYZI (-1.9820728071009335e-07+0j)
ZIIIXIXXZIXYYXZI (-0.0013514920887007834+0j)
IZZIYIXYIIXYYXZI (-0.0013514920887007834+0j)
ZIIIXIXXZIXXYYZI (0.0013514920887007834+0j)
IZZIYIXYIIXXYYZI (0.0013514920887007834+0j)
IIIIIIZZIIXYYXZI (3.456913055094302e-07+0j)
IIIIIIZZIIXXYYZI (-3.456913055094302e-07+0j)
IIIIIYYZIIXYYXZI (-0.0008062968434926072+0j)
IIIIIXXIIIXYYXZI (-0.0008062968434926072+0j)
IIIIIYYZIIXXYYZI (0.0008062968434926072+0j)
IIIIIXXIIIXXYYZI (0.0008062968434926072+0j)
IIYIYIXZIIXYYXZI (-1.0275366764128527e-06+0j)
IIXZYIYIIIXYYXZI (1.0275366764128527e-06+0j)
IIYIYIXZIIXXYYZI (1.0275366764128527e-06+0j)
IIXZYIYIIIXXYYZI (-1.0275366764128527e-06+0j)
ZIIIXIXZZIXYYXZI (-0.006281695370580957+0j)
IZZIYIYIIIXYYXZI (-0.006281695370580957+0j)
ZIIIXIXZZIXXYYZI (0.006281695370580957+0j)
IZZIYIYIIIXXYYZI (0.006281695370580957+0j)
IIIIIZIIIIXYYXZI (0.002595215705447773+0j)
IIIIIZIIIIXXYYZI (-0.002595215705447773+0j)
IIXYYXZIIIXYYXZI (0.007897146102114628+0j)
IIXXYYZIIIXYYXZI (-0.007897146102114628+0j)
IIXYYXZIIIXXYYZI (-0.007897146102114628+0j)
IIXXYYZIIIXXYYZI (0.007897146102114628+0j)
IIYIYXZIIIXYYXZI (0.0035178390925407997+0j)
IIXZYYZIIIXYYXZI (-0.0035178390925407997+0j)
IIYIYXZIIIXXYYZI (-0.0035178390925407997+0j)
IIXZYYZIIIXXYYZI (0.0035178390925407997+0j)
ZIIIXXZIZIXYYXZI (-0.0026163567360844783+0j)
IZZIYYZIIIXYYXZI (-0.0026163567360844783+0j)
ZIIIXXZIZIXXYYZI (0.0026163567360844783+0j)
IZZIYYZIIIXXYYZI (0.0026163567360844783+0j)
IIIIZZZIIIXYYXZI (-0.00259493055850779+0j)
IIIIZZZIIIXXYYZI (0.00259493055850779+0j)
IYZIYZZIIIXYYXZI (-0.0026164642790376005+0j)
IXZIXIIIIIXYYXZI (-0.0026164642790376005+0j)
IYZIYZZIIIXXYYZI (0.0026164642790376005+0j)
IXZIXIIIIIXXYYZI (0.0026164642790376005+0j)
IIIZIIIIIIXYYXZI (4.748369041660677e-07+0j)
IIIZIIIIIIXXYYZI (-4.748369041660677e-07+0j)
IIZXIIIIIIXYYXZI (6.523287087943077e-07+0j)
IIIXIIIIIIXYYXZI (-6.523287087943077e-07+0j)
IIZXIIIIIIXXYYZI (-6.523287087943077e-07+0j)
IIIXIIIIIIXXYYZI (6.523287087943077e-07+0j)
ZIXXZIIIZIXYYXZI (-0.004611853113491691+0j)
IZYYIIIIIIXYYXZI (-0.004611853113491691+0j)
ZIXXZIIIZIXXYYZI (0.004611853113491691+0j)
IZYYIIIIIIXXYYZI (0.004611853113491691+0j)
IIZZIIIIIIXYYXZI (-9.710071919386692e-07+0j)
IIZZIIIIIIXXYYZI (9.710071919386692e-07+0j)
ZIXZZIIIZIXYYXZI (0.004405749131935178+0j)
IZXIIIIIIIXYYXZI (-0.004405749131935178+0j)
ZIXZZIIIZIXXYYZI (-0.004405749131935178+0j)
IZXIIIIIIIXXYYZI (0.004405749131935178+0j)
IZIIIIIIIIXYYXZI (-0.003684817402588008+0j)
IZIIIIIIIIXXYYZI (0.003684817402588008+0j)
ZZZIZIIIZIXYYXZI (0.003686326773109401+0j)
ZZZIZIIIZIXXYYZI (-0.003686326773109401+0j)
IIIIIIIIZIZZXXZI (0.020332480769590586+0j)
IIIIIIIIIZIZYYZI (0.020332480769590586+0j)
IIIIIIIIIZYIYXZI (0.002379121167219769+0j)
IIIIIIIIIZXZYYZI (-0.002379121167219769+0j)
IIIIIIIIZZXIXXZI (0.0023713368288300427+0j)
IIIIIIIIZZYZXYZI (0.0023713368288300427+0j)
IIIIIIIZIIYIYXZI (1.1698383324549755e-05+0j)
IIIIIIIZIIXZYYZI (-1.1698383324549755e-05+0j)
IIIIIIZXIIYIYXZI (-2.2873003736281178e-07+0j)
IIIIIIIXIIYIYXZI (2.2873003736281178e-07+0j)
IIIIIIZXIIXZYYZI (2.2873003736281178e-07+0j)
IIIIIIIXIIXZYYZI (-2.2873003736281178e-07+0j)
IIIIIYYXIIYIYXZI (0.0012249407851712072+0j)
IIIIIXYYIIYIYXZI (-0.0012249407851712072+0j)
IIIIIYYXIIXZYYZI (-0.0012249407851712072+0j)
IIIIIXYYIIXZYYZI (0.0012249407851712072+0j)
ZIIIXIXXZIYIYXZI (-0.001610174006748795+0j)
IZZIYIXYIIYIYXZI (-0.001610174006748795+0j)
ZIIIXIXXZIXZYYZI (0.001610174006748795+0j)
IZZIYIXYIIXZYYZI (0.001610174006748795+0j)
IIIIIIZZIIYIYXZI (4.3406476884845805e-06+0j)
IIIIIIZZIIXZYYZI (-4.3406476884845805e-06+0j)
IIIIIYYZIIYIYXZI (-0.005199859187765477+0j)
IIIIIXXIIIYIYXZI (-0.005199859187765477+0j)
IIIIIYYZIIXZYYZI (0.005199859187765477+0j)
IIIIIXXIIIXZYYZI (0.005199859187765477+0j)
IIXYYIXZIIYIYXZI (-1.866522477802395e-06+0j)
IIXXYIYIIIYIYXZI (1.866522477802395e-06+0j)
IIXYYIXZIIXZYYZI (1.866522477802395e-06+0j)
IIXXYIYIIIXZYYZI (-1.866522477802395e-06+0j)
IIYIYIXZIIYIYXZI (-4.069101660458146e-06+0j)
IIXZYIYIIIYIYXZI (4.069101660458146e-06+0j)
IIYIYIXZIIXZYYZI (4.069101660458146e-06+0j)
IIXZYIYIIIXZYYZI (-4.069101660458146e-06+0j)
ZIIIXIXZZIYIYXZI (-0.009536641780866625+0j)
IZZIYIYIIIYIYXZI (-0.009536641780866625+0j)
ZIIIXIXZZIXZYYZI (0.009536641780866625+0j)
IZZIYIYIIIXZYYZI (0.009536641780866625+0j)
IIIIIZIIIIYIYXZI (0.007322335083748335+0j)
IIIIIZIIIIXZYYZI (-0.007322335083748335+0j)
IIXYYXZIIIYIYXZI (0.0035178390925407997+0j)
IIXXYYZIIIYIYXZI (-0.0035178390925407997+0j)
IIXYYXZIIIXZYYZI (-0.0035178390925407997+0j)
IIXXYYZIIIXZYYZI (0.0035178390925407997+0j)
IIYIYXZIIIYIYXZI (0.013271553825061566+0j)
IIXZYYZIIIYIYXZI (-0.013271553825061566+0j)
IIYIYXZIIIXZYYZI (-0.013271553825061566+0j)
IIXZYYZIIIXZYYZI (0.013271553825061566+0j)
ZIIIXXZIZIYIYXZI (-0.006520440227487713+0j)
IZZIYYZIIIYIYXZI (-0.006520440227487713+0j)
ZIIIXXZIZIXZYYZI (0.006520440227487713+0j)
IZZIYYZIIIXZYYZI (0.006520440227487713+0j)
IIIIZZZIIIYIYXZI (-0.007316704341673115+0j)
IIIIZZZIIIXZYYZI (0.007316704341673115+0j)
IYZIYZZIIIYIYXZI (-0.006527139642920476+0j)
IXZIXIIIIIYIYXZI (-0.006527139642920476+0j)
IYZIYZZIIIXZYYZI (0.006527139642920476+0j)
IXZIXIIIIIXZYYZI (0.006527139642920476+0j)
IIIZIIIIIIYIYXZI (6.050617574526523e-06+0j)
IIIZIIIIIIXZYYZI (-6.050617574526523e-06+0j)
IIZXIIIIIIYIYXZI (-1.9711735200862376e-06+0j)
IIIXIIIIIIYIYXZI (1.9711735200862376e-06+0j)
IIZXIIIIIIXZYYZI (1.9711735200862376e-06+0j)
IIIXIIIIIIXZYYZI (-1.9711735200862376e-06+0j)
ZIXXZIIIZIYIYXZI (0.0044694113143209264+0j)
IZYYIIIIIIYIYXZI (0.0044694113143209264+0j)
ZIXXZIIIZIXZYYZI (-0.0044694113143209264+0j)
IZYYIIIIIIXZYYZI (-0.0044694113143209264+0j)
IIZZIIIIIIYIYXZI (-3.540470282234823e-07+0j)
IIZZIIIIIIXZYYZI (3.540470282234823e-07+0j)
ZIXZZIIIZIYIYXZI (0.009370236076585388+0j)
IZXIIIIIIIYIYXZI (-0.009370236076585388+0j)
ZIXZZIIIZIXZYYZI (-0.009370236076585388+0j)
IZXIIIIIIIXZYYZI (0.009370236076585388+0j)
IZIIIIIIIIYIYXZI (-0.008828183859851318+0j)
IZIIIIIIIIXZYYZI (0.008828183859851318+0j)
ZZZIZIIIZIYIYXZI (0.00883707091181618+0j)
ZZZIZIIIZIXZYYZI (-0.00883707091181618+0j)
IIIIIIIIZZIIXXZI (0.02634948137342928+0j)
IIIIIIIIIIZIYYZI (0.02634948137342928+0j)
IIIIZIXXIYZIYXZI (-0.0005532106641889357+0j)
IIIIIZYYIYZIYXZI (-0.0005532106641889357+0j)
IIIIZIXXIXZIYYZI (0.0005532106641889357+0j)
IIIIIZYYIXZIYYZI (0.0005532106641889357+0j)
IYZIYIXXIYZIYXZI (0.0008035301961780533+0j)
IXZIYIXYIYZIYXZI (-0.0008035301961780533+0j)
IYZIYIXXIXZIYYZI (-0.0008035301961780533+0j)
IXZIYIXYIXZIYYZI (0.0008035301961780533+0j)
IIIIZIXZIYZIYXZI (-0.01029310053331086+0j)
IIIIIZXIIYZIYXZI (0.01029310053331086+0j)
IIIIZIXZIXZIYYZI (0.01029310053331086+0j)
IIIIIZXIIXZIYYZI (-0.01029310053331086+0j)
IYZIYIXZIYZIYXZI (-0.001565635730258547+0j)
IXZIYIYIIYZIYXZI (0.001565635730258547+0j)
IYZIYIXZIXZIYYZI (0.001565635730258547+0j)
IXZIYIYIIXZIYYZI (-0.001565635730258547+0j)
IIIIZXZIIYZIYXZI (0.003347512455635536+0j)
IIIIIXIIIYZIYXZI (-0.003347512455635536+0j)
IIIIZXZIIXZIYYZI (-0.003347512455635536+0j)
IIIIIXIIIXZIYYZI (0.003347512455635536+0j)
IYZIYXZIIYZIYXZI (0.008513487340687161+0j)
IXZIYYZIIYZIYXZI (-0.008513487340687161+0j)
IYZIYXZIIXZIYYZI (-0.008513487340687161+0j)
IXZIYYZIIXZIYYZI (0.008513487340687161+0j)
IIXYYZZIIYZIYXZI (-0.0026162240716763353+0j)
IIXXXIIIIYZIYXZI (-0.0026162240716763353+0j)
IIXYYZZIIXZIYYZI (0.0026162240716763353+0j)
IIXXXIIIIXZIYYZI (0.0026162240716763353+0j)
IIYIYZZIIYZIYXZI (-0.006525171904740208+0j)
IIXZXIIIIYZIYXZI (-0.006525171904740208+0j)
IIYIYZZIIXZIYYZI (0.006525171904740208+0j)
IIXZXIIIIXZIYYZI (0.006525171904740208+0j)
ZIIIXZZIZYZIYXZI (-0.007974635932211331+0j)
IZZIXIIIIYZIYXZI (0.007974635932211331+0j)
ZIIIXZZIZXZIYYZI (0.007974635932211331+0j)
IZZIXIIIIXZIYYZI (-0.007974635932211331+0j)
IYYXIIIIIYZIYXZI (0.0049608880510256075+0j)
IXYYIIIIIYZIYXZI (-0.0049608880510256075+0j)
IYYXIIIIIXZIYYZI (-0.0049608880510256075+0j)
IXYYIIIIIXZIYYZI (0.0049608880510256075+0j)
IYYZIIIIIYZIYXZI (0.011207305027071086+0j)
IXXIIIIIIYZIYXZI (0.011207305027071086+0j)
IYYZIIIIIXZIYYZI (-0.011207305027071086+0j)
IXXIIIIIIXZIYYZI (-0.011207305027071086+0j)
ZXZIZIIIZYZIYXZI (0.003214717120290961+0j)
IXIIIIIIIYZIYXZI (-0.003214717120290961+0j)
ZXZIZIIIZXZIYYZI (-0.003214717120290961+0j)
IXIIIIIIIXZIYYZI (0.003214717120290961+0j)
IIIIIIIZZIIIXXZI (0.07480534238558038+0j)
IIIIIIIZIZZIYYZI (0.07480534238558038+0j)
IIIIIIZXZIIIXXZI (-0.0015282808821835225+0j)
IIIIIIIXZIIIXXZI (0.0015282808821835225+0j)
IIIIIIZXIZZIYYZI (-0.0015282808821835225+0j)
IIIIIIIXIZZIYYZI (0.0015282808821835225+0j)
IIIIIYYXZIIIXXZI (0.0005529860190994122+0j)
IIIIIXYYZIIIXXZI (-0.0005529860190994122+0j)
IIIIIYYXIZZIYYZI (0.0005529860190994122+0j)
IIIIIXYYIZZIYYZI (-0.0005529860190994122+0j)
IIXYYIXXZIIIXXZI (-0.00013921924447939628+0j)
IIXXYIXYZIIIXXZI (0.00013921924447939628+0j)
IIXYYIXXIZZIYYZI (-0.00013921924447939628+0j)
IIXXYIXYIZZIYYZI (0.00013921924447939628+0j)
IIYIYIXXZIIIXXZI (0.001529891338545567+0j)
IIXZYIXYZIIIXXZI (-0.001529891338545567+0j)
IIYIYIXXIZZIYYZI (0.001529891338545567+0j)
IIXZYIXYIZZIYYZI (-0.001529891338545567+0j)
ZIIIXIXXIIIIXXZI (-0.0008034637158578961+0j)
IZZIYIXYZIIIXXZI (-0.0008034637158578961+0j)
ZIIIXIXXZZZIYYZI (-0.0008034637158578961+0j)
IZZIYIXYIZZIYYZI (-0.0008034637158578961+0j)
IIIIIIZZZIIIXXZI (0.02521607802377689+0j)
IIIIIIZZIZZIYYZI (0.02521607802377689+0j)
IIIIIYYZZIIIXXZI (0.010292956923667761+0j)
IIIIIXXIZIIIXXZI (0.010292956923667761+0j)
IIIIIYYZIZZIYYZI (0.010292956923667761+0j)
IIIIIXXIIZZIYYZI (0.010292956923667761+0j)
IIXYYIXZZIIIXXZI (-0.01249470959282105+0j)
IIXXYIYIZIIIXXZI (0.01249470959282105+0j)
IIXYYIXZIZZIYYZI (-0.01249470959282105+0j)
IIXXYIYIIZZIYYZI (0.01249470959282105+0j)
IIYIYIXZZIIIXXZI (-0.018697120137167896+0j)
IIXZYIYIZIIIXXZI (0.018697120137167896+0j)
IIYIYIXZIZZIYYZI (-0.018697120137167896+0j)
IIXZYIYIIZZIYYZI (0.018697120137167896+0j)
ZIIIXIXZIIIIXXZI (0.0015697927442984343+0j)
IZZIYIYIZIIIXXZI (0.0015697927442984343+0j)
ZIIIXIXZZZZIYYZI (0.0015697927442984343+0j)
IZZIYIYIIZZIYYZI (0.0015697927442984343+0j)
IIIIIZIIZIIIXXZI (0.014436972252477516+0j)
IIIIIZIIIZZIYYZI (0.014436972252477516+0j)
IIXYYXZIZIIIXXZI (-0.0026163567360844783+0j)
IIXXYYZIZIIIXXZI (0.0026163567360844783+0j)
IIXYYXZIIZZIYYZI (-0.0026163567360844783+0j)
IIXXYYZIIZZIYYZI (0.0026163567360844783+0j)
IIYIYXZIZIIIXXZI (-0.006520440227487713+0j)
IIXZYYZIZIIIXXZI (0.006520440227487713+0j)
IIYIYXZIIZZIYYZI (-0.006520440227487713+0j)
IIXZYYZIIZZIYYZI (0.006520440227487713+0j)
ZIIIXXZIIIIIXXZI (0.03439055235715663+0j)
IZZIYYZIZIIIXXZI (0.03439055235715663+0j)
ZIIIXXZIZZZIYYZI (0.03439055235715663+0j)
IZZIYYZIIZZIYYZI (0.03439055235715663+0j)
IIIIZZZIZIIIXXZI (0.02113244951173834+0j)
IIIIZZZIIZZIYYZI (0.02113244951173834+0j)
IYZIYZZIZIIIXXZI (-0.017900059856215064+0j)
IXZIXIIIZIIIXXZI (-0.017900059856215064+0j)
IYZIYZZIIZZIYYZI (-0.017900059856215064+0j)
IXZIXIIIIZZIYYZI (-0.017900059856215064+0j)
IIIZIIIIZIIIXXZI (0.03756754927207194+0j)
IIIZIIIIIZZIYYZI (0.03756754927207194+0j)
IIZXIIIIZIIIXXZI (-0.009025383406948098+0j)
IIIXIIIIZIIIXXZI (0.009025383406948098+0j)
IIZXIIIIIZZIYYZI (-0.009025383406948098+0j)
IIIXIIIIIZZIYYZI (0.009025383406948098+0j)
ZIXXZIIIIIIIXXZI (-0.004962461634097668+0j)
IZYYIIIIZIIIXXZI (-0.004962461634097668+0j)
ZIXXZIIIZZZIYYZI (-0.004962461634097668+0j)
IZYYIIIIIZZIYYZI (-0.004962461634097668+0j)
IIZZIIIIZIIIXXZI (0.010962244693005194+0j)
IIZZIIIIIZZIYYZI (0.010962244693005194+0j)
ZIXZZIIIIIIIXXZI (-0.011208407740646225+0j)
IZXIIIIIZIIIXXZI (0.011208407740646225+0j)
ZIXZZIIIZZZIYYZI (-0.011208407740646225+0j)
IZXIIIIIIZZIYYZI (0.011208407740646225+0j)
IZIIIIIIZIIIXXZI (0.02313476425313832+0j)
IZIIIIIIIZZIYYZI (0.02313476425313832+0j)
ZZZIZIIIIIIIXXZI (0.01669856994544329+0j)
ZZZIZIIIZZZIYYZI (0.01669856994544329+0j)
IIIIIIIIIIIZZZZI (0.12488890769003184+0j)
IIIIIIIIIIZXZZZI (-0.011380108185458619+0j)
IIIIIIIIIIIXZZZI (0.011380108185458619+0j)
IIIIIIIIZIXXIZZI (-0.0024659559303864724+0j)
IIIIIIIIIZYYZZZI (-0.0024659559303864724+0j)
IIIIIIIIIIZZZZZI (0.11264877041042402+0j)
IIIIIIIIZIXZIZZI (-0.004580793786197236+0j)
IIIIIIIIIZXIZZZI (0.004580793786197236+0j)
IIIIIIIIIZIIZZZI (0.10554721363499123+0j)
IIIIIIIIZZZIIZZI (0.11323598458355294+0j)
IIIIIIIZIIIIZZZI (0.17502839049472652+0j)
IIIIIIZXIIIIZZZI (-0.0008577810912247251+0j)
IIIIIIIXIIIIZZZI (0.0008577810912247251+0j)
IIIIIYYXIIIIZZZI (0.0006333398308660424+0j)
IIIIIXYYIIIIZZZI (-0.0006333398308660424+0j)
IIXYYIXXIIIIZZZI (0.0013152661935384496+0j)
IIXXYIXYIIIIZZZI (-0.0013152661935384496+0j)
IIYIYIXXIIIIZZZI (0.00024898866106174957+0j)
IIXZYIXYIIIIZZZI (-0.00024898866106174957+0j)
ZIIIXIXXZIIIZZZI (-0.0007624563908807743+0j)
IZZIYIXYIIIIZZZI (-0.0007624563908807743+0j)
IIIIIIZZIIIIZZZI (0.13887795453717736+0j)
IIIIIYYZIIIIZZZI (0.01134064577183572+0j)
IIIIIXXIIIIIZZZI (0.01134064577183572+0j)
IIXYYIXZIIIIZZZI (0.0004640269383442482+0j)
IIXXYIYIIIIIZZZI (-0.0004640269383442482+0j)
IIYIYIXZIIIIZZZI (-0.01967695518327232+0j)
IIXZYIYIIIIIZZZI (0.01967695518327232+0j)
ZIIIXIXZZIIIZZZI (0.003808579508093658+0j)
IZZIYIYIIIIIZZZI (0.003808579508093658+0j)
IIIIIZIIIIIIZZZI (0.12164167914992935+0j)
IIXYYXZIIIIIZZZI (-0.00259493055850779+0j)
IIXXYYZIIIIIZZZI (0.00259493055850779+0j)
IIYIYXZIIIIIZZZI (-0.007316704341673115+0j)
IIXZYYZIIIIIZZZI (0.007316704341673115+0j)
ZIIIXXZIZIIIZZZI (0.02113244951173834+0j)
IZZIYYZIIIIIZZZI (0.02113244951173834+0j)
IIIIZZZIIIIIZZZI (0.14294474634967022+0j)
IYZIYZZIIIIIZZZI (-0.014437274211840618+0j)
IXZIXIIIIIIIZZZI (-0.014437274211840618+0j)
IIIZIIIIIIIIZZZI (0.1327860392293191+0j)
IIZXIIIIIIIIZZZI (-0.007861666954878966+0j)
IIIXIIIIIIIIZZZI (0.007861666954878966+0j)
ZIXXZIIIZIIIZZZI (-0.005081558992574848+0j)
IZYYIIIIIIIIZZZI (-0.005081558992574848+0j)
IIZZIIIIIIIIZZZI (0.1259234211798339+0j)
ZIXZZIIIZIIIZZZI (-0.011103848553163409+0j)
IZXIIIIIIIIIZZZI (0.011103848553163409+0j)
IZIIIIIIIIIIZZZI (0.13993689756448116+0j)
ZZZIZIIIZIIIZZZI (0.12174710376605229+0j)
IIIIIIIIIYZZYZZI (-0.03295554549532721+0j)
IIIIIIIIIXZZXIII (-0.03295554549532721+0j)
IIIIIIIIIYZXYZZI (-0.004620321857497518+0j)
IIIIIIIIIXIYYZZI (6.384444456758519e-05+0j)
IIIIIIIIIYIXYZZI (0.004556477412929931+0j)
IIIIIIIIIXZXXIII (-0.004556477412929931+0j)
IIIIIIIIIYZYXIII (6.384444456758519e-05+0j)
IIIIIIIIIXIXXIII (0.004620321857497518+0j)
IIIIIIIIZXYYXZZI (0.0012757056818164612+0j)
IIIIIIIIIXXYYZZI (-0.001275399619817241+0j)
IIIIIIIIZYYXXZZI (-3.0606199922025845e-07+0j)
IIIIIIIIIYXYXIII (-3.0606199922025845e-07+0j)
IIIIIIIIZXYXYIII (-0.001275399619817241+0j)
IIIIIIIIIXXXXIII (-0.0012757056818164612+0j)
IIIIZIXXIIXYYZZI (-0.0009366739247992698+0j)
IIIIIZYYIIXYYZZI (-0.0009366739247992698+0j)
IIIIZIXXIIXXXIII (-0.0009366739247992698+0j)
IIIIIZYYIIXXXIII (-0.0009366739247992698+0j)
IYZIYIXXIIXYYZZI (0.0013515089335537694+0j)
IXZIYIXYIIXYYZZI (-0.0013515089335537694+0j)
IYZIYIXXIIXXXIII (0.0013515089335537694+0j)
IXZIYIXYIIXXXIII (-0.0013515089335537694+0j)
IIIIZIXZIIXYYZZI (0.0008058665440108519+0j)
IIIIIZXIIIXYYZZI (-0.0008058665440108519+0j)
IIIIZIXZIIXXXIII (0.0008058665440108519+0j)
IIIIIZXIIIXXXIII (-0.0008058665440108519+0j)
IYZIYIXZIIXYYZZI (0.006281615825594834+0j)
IXZIYIYIIIXYYZZI (-0.006281615825594834+0j)
IYZIYIXZIIXXXIII (0.006281615825594834+0j)
IXZIYIYIIIXXXIII (-0.006281615825594834+0j)
IIIIZXZIIIXYYZZI (-0.0025951203873756726+0j)
IIIIIXIIIIXYYZZI (0.0025951203873756726+0j)
