Bravyi-Kitaev mapping of ethylene Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-26.75747261175956+0j)
IIIIIIYIZZYXYIIIYIII (-0.0012389538818562576+0j)
IIIIIIXZIIXXYIIIYIII (-0.0012389538818562576+0j)
YIIIYIIIIZYYXIIIXZZI (-0.008232048622745076+0j)
XZZIYIIIZIXYXIIIXZZI (-0.008232048622745076+0j)
YIIIYIIIIZYXXIIIYIII (0.008232048622745076+0j)
XZZIYIIIZIXXXIIIYIII (0.008232048622745076+0j)
IIIIIYYXXIXYYIIIXZZI (0.006223445840382528+0j)
IIIIIXYYXIXYYIIIXZZI (-0.006223445840382528+0j)
IIIIIYYXXIXXYIIIYIII (-0.006223445840382528+0j)
IIIIIXYYXIXXYIIIYIII (0.006223445840382528+0j)
XYZIYIXZYIXYXIIIXZZI (0.007393877441140657+0j)
XXZIYIYIYIXYXIIIXZZI (-0.007393877441140657+0j)
XYZIYIXZYIXXXIIIYIII (-0.007393877441140657+0j)
XXZIYIYIYIXXXIIIYIII (0.007393877441140657+0j)
XIYIYXZIYIXYXIIIXZZI (-0.00654645780197602+0j)
XIXZYYZIYIXYXIIIXZZI (0.00654645780197602+0j)
XIYIYXZIYIXXXIIIYIII (0.00654645780197602+0j)
XIXZYYZIYIXXXIIIYIII (-0.00654645780197602+0j)
XIXYYZZIYIXYXIIIXZZI (-0.0005162055502171415+0j)
XIXXXIIIXIXYYIIIXZZI (-0.0005162055502171415+0j)
XIXYYZZIYIXXXIIIYIII (0.0005162055502171415+0j)
XIXXXIIIXIXXYIIIYIII (0.0005162055502171415+0j)
ZXZIIIIIXIXYYIIIXZZI (0.004555042575591615+0j)
IXIIIIIIXIXYYIIIXZZI (-0.004555042575591615+0j)
ZXZIIIIIXIXXYIIIYIII (-0.004555042575591615+0j)
IXIIIIIIXIXXYIIIYIII (0.004555042575591615+0j)
IIIIIIIIXZYIYIIIXZZI (-0.01390439175547383+0j)
IIIIIIIIXZXZYIIIYIII (0.01390439175547383+0j)
IIIIIIYIZXXIYIIIXZZI (0.0035962017170078605+0j)
IIIIIIXZZYXIYIIIXZZI (-0.0035962017170078605+0j)
IIIIIIYIZXYZYIIIYIII (0.0035962017170078605+0j)
IIIIIIXZZYYZYIIIYIII (-0.0035962017170078605+0j)
YIIIYIIIIXXIXIIIXZZI (-0.006838610757082419+0j)
XZZIYIIIIYXIXIIIXZZI (0.006838610757082419+0j)
YIIIYIIIIXYZXIIIYIII (-0.006838610757082419+0j)
XZZIYIIIIYYZXIIIYIII (0.006838610757082419+0j)
IIIIIIIIYZXIYIIIXZZI (-0.011083007582406285+0j)
IIIIIIIIYZYZYIIIYIII (-0.011083007582406285+0j)
XYZIYIIIIZXIXIIIXZZI (0.01182929416691214+0j)
XXZIYIIIZIYIXIIIXZZI (-0.01182929416691214+0j)
XYZIYIIIIZYZXIIIYIII (0.01182929416691214+0j)
XXZIYIIIZIXZXIIIYIII (0.01182929416691214+0j)
IIIIIIIZXIYIYIIIXZZI (-0.006824553271960746+0j)
IIIIIIIZXIXZYIIIYIII (0.006824553271960746+0j)
XIYIYIXXYIYIXIIIXZZI (0.009420535492826175+0j)
XIXZYIXYYIYIXIIIXZZI (-0.009420535492826175+0j)
XIYIYIXXYIXZXIIIYIII (-0.009420535492826175+0j)
XIXZYIXYYIXZXIIIYIII (0.009420535492826175+0j)
IIIIIIZZXIYIYIIIXZZI (-0.014710928739744148+0j)
IIIIIIZZXIXZYIIIYIII (0.014710928739744148+0j)
YIIIYIXZYIYIXIIIXZZI (0.011373226387293142+0j)
XZZIYIYIYIYIXIIIXZZI (-0.011373226387293142+0j)
YIIIYIXZYIXZXIIIYIII (-0.011373226387293142+0j)
XZZIYIYIYIXZXIIIYIII (0.011373226387293142+0j)
IIIIIZIIXIYIYIIIXZZI (-0.004498114772871998+0j)
IIIIIZIIXIXZYIIIYIII (0.004498114772871998+0j)
IIIIZZZIYIYIXIIIXZZI (-0.015861191369212477+0j)
IIIIZZZIYIXZXIIIYIII (0.015861191369212477+0j)
IIIZIIIIXIYIYIIIXZZI (-0.0176319040057199+0j)
IIIZIIIIXIXZYIIIYIII (0.0176319040057199+0j)
IIZZIIIIXIYIYIIIXZZI (-0.00539102209375556+0j)
IIZZIIIIXIXZYIIIYIII (0.00539102209375556+0j)
IZIIIIIIXIYIYIIIXZZI (-0.006773090620130166+0j)
IZIIIIIIXIXZYIIIYIII (0.006773090620130166+0j)
ZZZIIIIIXIYIYIIIXZZI (-0.008947413850400841+0j)
ZZZIIIIIXIXZYIIIYIII (0.008947413850400841+0j)
IIIIIIIIIIIIIIZIIIII (0.09139566530204311+0j)
IIIIIIIIIIIIIZIZIIII (0.09300335209120816+0j)
IIIIIIIIIIIIZZZZZIII (0.0819699238359104+0j)
IIIIIIIIIIIZIIIZIIII (0.08143473359846985+0j)
IIIIIIIIIIZZIIIZIIII (0.08301700705368094+0j)
IIIIIIIIIZIIIIIZIIII (0.09721176613597113+0j)
IIIIIIYIYXZIIIIZIIII (0.002190134833222511+0j)
IIIIIIXZYYZIIIIZIIII (-0.002190134833222511+0j)
YIIIYIIIXXZIZIIZIIII (-0.002751383644627341+0j)
XZZIYIIIXYZIZIIZIIII (0.002751383644627341+0j)
IIIIIIIIZZZIIIIZIIII (0.09531687734142559+0j)
XYZIYIIIXZZIZIIZIIII (0.0050272038773852305+0j)
XXZIYIIIYIIIZIIZIIII (-0.0050272038773852305+0j)
IIIIIIIZIIIIIIIZIIII (0.09743920431110668+0j)
XIYIYIXXZIIIZIIZIIII (-0.006785860788246628+0j)
XIXZYIXYZIIIZIIZIIII (0.006785860788246628+0j)
IIIIIIZZIIIIIIIZIIII (0.09643457341995709+0j)
YIIIYIXZZIIIZIIZIIII (-0.004498114772871998+0j)
XZZIYIYIZIIIZIIZIIII (0.004498114772871998+0j)
IIIIIZIIIIIIIIIZIIII (0.09721086316619064+0j)
IIIIZZZIZIIIZIIZIIII (0.09352735232231524+0j)
IIIZIIIIIIIIIIIZIIII (0.09578410765401811+0j)
IIZZIIIIIIIIIIIZIIII (0.09569270999274251+0j)
IZIIIIIIIIIIIIIZIIII (0.09358858266926687+0j)
ZZZIIIIIIIIIIIIZIIII (0.09357948118658871+0j)
IIIIIIIIIIIIZXIXZIII (-0.0015520604528891993+0j)
IIIIIIIIIIIIIXZXIIII (0.00037197696410515226+0j)
IIIIIIIIIIIIZYZYZIII (-0.0011800834887840481+0j)
IIIIIIIIIIIIIYZYIIII (-0.0011800834887840481+0j)
IIIIIIIIIIIIZXZXZIII (0.00037197696410515226+0j)
IIIIIIIIIIIIIXIXIIII (-0.0015520604528891993+0j)
XIXYYIXXZIIIZIZXIIII (-0.0024771578730038647+0j)
XIXXYIXYZIIIZIZXIIII (0.0024771578730038647+0j)
XIXYYIXXZIIIZIIXIIII (0.0024771578730038647+0j)
XIXXYIXYZIIIZIIXIIII (-0.0024771578730038647+0j)
IIIIZXZIZIIIZIZXIIII (0.002131687020272123+0j)
IIIIIXIIIIIIIIZXIIII (-0.002131687020272123+0j)
IIIIZXZIZIIIZIIXIIII (-0.002131687020272123+0j)
IIIIIXIIIIIIIIIXIIII (0.002131687020272123+0j)
IIZXIIIIIIIIIIZXIIII (0.0016901316203353704+0j)
IIIXIIIIIIIIIIZXIIII (-0.0016901316203353704+0j)
IIZXIIIIIIIIIIIXIIII (-0.0016901316203353704+0j)
IIIXIIIIIIIIIIIXIIII (0.0016901316203353704+0j)
IIIIZIXXZIIIZYYXIIII (-0.00289478311831819+0j)
IIIIIZYYIIIIIYYXIIII (-0.00289478311831819+0j)
IIIIZIXXZIIIZXYYIIII (0.00289478311831819+0j)
IIIIIZYYIIIIIXYYIIII (0.00289478311831819+0j)
XIXYYXZIZIIIZYYXIIII (0.0027807555628099542+0j)
XIXXYYZIZIIIZYYXIIII (-0.0027807555628099542+0j)
XIXYYXZIZIIIZXYYIIII (-0.0027807555628099542+0j)
XIXXYYZIZIIIZXYYIIII (0.0027807555628099542+0j)
XIYIYZZIZIIIZYYXIIII (0.0020621085844405224+0j)
XIXZXIIIIIIIIYYXIIII (0.0020621085844405224+0j)
XIYIYZZIZIIIZXYYIIII (-0.0020621085844405224+0j)
XIXZXIIIIIIIIXYYIIII (-0.0020621085844405224+0j)
IIIIIIIIIIZXZIXXZIII (-0.00023364592655267247+0j)
IIIIIIIIIIIXZIXXZIII (0.0010468380177090677+0j)
IIIIIIIIIIZYIZYXIIII (0.0008131920911563957+0j)
IIIIIIIIIIIYZIXYZIII (0.0008131920911563957+0j)
IIIIIIIIIIZXIZYYIIII (-0.0010468380177090677+0j)
IIIIIIIIIIIXIZYYIIII (0.00023364592655267247+0j)
IIIIIIIIZXZIZIXXZIII (-0.0031280201682154134+0j)
IIIIIIIIIXIIZIXXZIII (0.0031280201682154134+0j)
IIIIIIIIZXZIIZYYIIII (-0.0031280201682154134+0j)
IIIIIIIIIXIIIZYYIIII (0.0031280201682154134+0j)
XYZIYIIIXXZIIIXXZIII (0.007299831789335543+0j)
XXZIYIIIXYZIIIXXZIII (-0.007299831789335543+0j)
XYZIYIIIXXZIZZYYIIII (0.007299831789335543+0j)
XXZIYIIIXYZIZZYYIIII (-0.007299831789335543+0j)
IIIIIIYIYZZIZIXXZIII (0.00791451575148377+0j)
IIIIIIXZXIIIZIXXZIII (0.00791451575148377+0j)
IIIIIIYIYZZIIZYYIIII (0.00791451575148377+0j)
IIIIIIXZXIIIIZYYIIII (0.00791451575148377+0j)
YIIIYIIIXZZIIIXXZIII (-0.008678999957892257+0j)
XZZIYIIIYIIIIIXXZIII (0.008678999957892257+0j)
YIIIYIIIXZZIZZYYIIII (-0.008678999957892257+0j)
XZZIYIIIYIIIZZYYIIII (0.008678999957892257+0j)
IIIIIYYXIIIIZIXXZIII (0.007406034688418891+0j)
IIIIIXYYIIIIZIXXZIII (-0.007406034688418891+0j)
IIIIIYYXIIIIIZYYIIII (0.007406034688418891+0j)
IIIIIXYYIIIIIZYYIIII (-0.007406034688418891+0j)
XYZIYIXZZIIIIIXXZIII (0.00654645780197602+0j)
XXZIYIYIZIIIIIXXZIII (-0.00654645780197602+0j)
XYZIYIXZZIIIZZYYIIII (0.00654645780197602+0j)
XXZIYIYIZIIIZZYYIIII (-0.00654645780197602+0j)
XIYIYXZIZIIIIIXXZIII (-0.01372278615683212+0j)
XIXZYYZIZIIIIIXXZIII (0.01372278615683212+0j)
XIYIYXZIZIIIZZYYIIII (-0.01372278615683212+0j)
XIXZYYZIZIIIZZYYIIII (0.01372278615683212+0j)
XIXYYZZIZIIIIIXXZIII (-0.00324219207322457+0j)
XIXXXIIIIIIIZIXXZIII (-0.00324219207322457+0j)
XIXYYZZIZIIIZZYYIIII (-0.00324219207322457+0j)
XIXXXIIIIIIIIZYYIIII (-0.00324219207322457+0j)
ZXZIIIIIIIIIZIXXZIII (0.010350550989201722+0j)
IXIIIIIIIIIIZIXXZIII (-0.010350550989201722+0j)
ZXZIIIIIIIIIIZYYIIII (0.010350550989201722+0j)
IXIIIIIIIIIIIZYYIIII (-0.010350550989201722+0j)
IIIIIIXYZXYYYIXXZIII (0.005474982311194179+0j)
IIIIIIXXZYYYYIXXZIII (-0.005474982311194179+0j)
IIIIIIXYZXYXYIXYZIII (-0.005474982311194179+0j)
IIIIIIXXZYYXYIXYZIII (0.005474982311194179+0j)
XIYIYIIIIXYYXIXXZIII (-0.005314241217798859+0j)
XIXZYIIIIYYYXIXXZIII (0.005314241217798859+0j)
XIYIYIIIIXYXXIXYZIII (0.005314241217798859+0j)
XIXZYIIIIYYXXIXYZIII (-0.005314241217798859+0j)
IIIIIYZIZZYYYIXXZIII (0.010140754081731524+0j)
IIIIIXZIIIXYYIXXZIII (0.010140754081731524+0j)
IIIIIYZIZZYXYIXYZIII (-0.010140754081731524+0j)
IIIIIXZIIIXXYIXYZIII (-0.010140754081731524+0j)
IIIIIIZXXIXYYIXXZIII (-0.007256988659219503+0j)
IIIIIIIXXIXYYIXXZIII (0.007256988659219503+0j)
IIIIIIZXXIXXYIXYZIII (0.007256988659219503+0j)
IIIIIIIXXIXXYIXYZIII (-0.007256988659219503+0j)
YIIIYIXXYIXYXIXXZIII (-0.009994044722676907+0j)
XZZIYIXYYIXYXIXXZIII (0.009994044722676907+0j)
YIIIYIXXYIXXXIXYZIII (0.009994044722676907+0j)
XZZIYIXYYIXXXIXYZIII (-0.009994044722676907+0j)
XIYIYIXZYIXYXIXXZIII (-0.007578776464776519+0j)
XIXZYIYIYIXYXIXXZIII (0.007578776464776519+0j)
XIYIYIXZYIXXXIXYZIII (0.007578776464776519+0j)
XIXZYIYIYIXXXIXYZIII (-0.007578776464776519+0j)
XYZIYXZIYIXYXIXXZIII (0.012153849070797014+0j)
XXZIYYZIYIXYXIXXZIII (-0.012153849070797014+0j)
XYZIYXZIYIXXXIXYZIII (-0.012153849070797014+0j)
XXZIYYZIYIXXXIXYZIII (0.012153849070797014+0j)
ZIXZIIIIXIXYYIXXZIII (-0.011397389006910792+0j)
IZXIIIIIXIXYYIXXZIII (0.011397389006910792+0j)
ZIXZIIIIXIXXYIXYZIII (0.011397389006910792+0j)
IZXIIIIIXIXXYIXYZIII (-0.011397389006910792+0j)
IIIIIYZIZXXIYIXXZIII (0.005527743821371084+0j)
IIIIIXZIZYXIYIXXZIII (-0.005527743821371084+0j)
IIIIIYZIZXYZYIXYZIII (0.005527743821371084+0j)
IIIIIXZIZYYZYIXYZIII (-0.005527743821371084+0j)
IIIIIIXYZZXIYIXXZIII (0.00758343169511006+0j)
IIIIIIXXIIYIYIXXZIII (-0.00758343169511006+0j)
IIIIIIXYZZYZYIXYZIII (0.00758343169511006+0j)
IIIIIIXXIIXZYIXYZIII (0.00758343169511006+0j)
XIYIYIIIIZXIXIXXZIII (-0.00789536809432431+0j)
XIXZYIIIZIYIXIXXZIII (0.00789536809432431+0j)
XIYIYIIIIZYZXIXYZIII (-0.00789536809432431+0j)
XIXZYIIIZIXZXIXYZIII (-0.00789536809432431+0j)
XYZIYIXXYIYIXIXXZIII (-0.008949199972175352+0j)
XXZIYIXYYIYIXIXXZIII (0.008949199972175352+0j)
XYZIYIXXYIXZXIXYZIII (0.008949199972175352+0j)
XXZIYIXYYIXZXIXYZIII (-0.008949199972175352+0j)
IIIIIYYZXIYIYIXXZIII (-0.00728967902096732+0j)
IIIIIXXIXIYIYIXXZIII (-0.00728967902096732+0j)
IIIIIYYZXIXZYIXYZIII (0.00728967902096732+0j)
IIIIIXXIXIXZYIXYZIII (0.00728967902096732+0j)
YIIIYXZIYIYIXIXXZIII (0.01056247413290777+0j)
XZZIYYZIYIYIXIXXZIII (-0.01056247413290777+0j)
YIIIYXZIYIXZXIXYZIII (-0.01056247413290777+0j)
XZZIYYZIYIXZXIXYZIII (0.01056247413290777+0j)
IYYZIIIIXIYIYIXXZIII (0.010584196915754395+0j)
IXXIIIIIXIYIYIXXZIII (0.010584196915754395+0j)
IYYZIIIIXIXZYIXYZIII (-0.010584196915754395+0j)
IXXIIIIIXIXZYIXYZIII (-0.010584196915754395+0j)
IIIIIIIIIIIIIZZZIIII (0.08446866955513106+0j)
IIIIIIIIIIIIZZIZZIII (0.096588994964444+0j)
IIIIIIIIIIIZIIZZIIII (0.08895242371251263+0j)
IIIIIIIIIIZZIIZZIIII (0.08885527290408797+0j)
IIIIIIIIIZIIIIZZIIII (0.12110009991203702+0j)
IIIIIIYIYXZIIIZZIIII (0.01982526906803425+0j)
IIIIIIXZYYZIIIZZIIII (-0.01982526906803425+0j)
YIIIYIIIXXZIZIZZIIII (-0.011369164081646406+0j)
XZZIYIIIXYZIZIZZIIII (0.011369164081646406+0j)
IIIIIIIIZZZIIIZZIIII (0.09810568597115657+0j)
XYZIYIIIXZZIZIZZIIII (0.021042490547000844+0j)
XXZIYIIIYIIIZIZZIIII (-0.021042490547000844+0j)
IIIIIIIZIIIIIIZZIIII (0.1000739341723399+0j)
XIYIYIXXZIIIZIZZIIII (-0.023596747135900285+0j)
XIXZYIXYZIIIZIZZIIII (0.023596747135900285+0j)
IIIIIIZZIIIIIIZZIIII (0.11105553973173576+0j)
YIIIYIXZZIIIZIZZIIII (-0.015861191369212477+0j)
XZZIYIYIZIIIZIZZIIII (0.015861191369212477+0j)
IIIIIZIIIIIIIIZZIIII (0.09352735232231524+0j)
IIIIZZZIZIIIZIZZIIII (0.12705369852847262+0j)
IIIZIIIIIIIIIIZZIIII (0.1273721810871224+0j)
IIZZIIIIIIIIIIZZIIII (0.09918231716201789+0j)
IZIIIIIIIIIIIIZZIIII (0.09625745861881939+0j)
ZZZIIIIIIIIIIIZZIIII (0.09437344413668572+0j)
IIIIIIIIIIZXIYYZIIII (0.02251391384624518+0j)
IIIIIIIIIIIXIYYZIIII (-0.0232794226607264+0j)
IIIIIIIIIIZYIXYZIIII (0.0007655088144812184+0j)
IIIIIIIIIIIYIYXIIIII (0.0007655088144812184+0j)
IIIIIIIIIIZXIXXIIIII (0.0232794226607264+0j)
IIIIIIIIIIIXIXXIIIII (-0.02251391384624518+0j)
IIIIIIIIZXZIIYYZIIII (-0.025616157083707933+0j)
IIIIIIIIIXIIIYYZIIII (0.025616157083707933+0j)
IIIIIIIIZXZIIXXIIIII (-0.025616157083707933+0j)
IIIIIIIIIXIIIXXIIIII (0.025616157083707933+0j)
XYZIYIIIXXZIZYYZIIII (-0.015334663160119123+0j)
XXZIYIIIXYZIZYYZIIII (0.015334663160119123+0j)
XYZIYIIIXXZIZXXIIIII (-0.015334663160119123+0j)
XXZIYIIIXYZIZXXIIIII (0.015334663160119123+0j)
IIIIIIYIYZZIIYYZIIII (0.022152377953598004+0j)
IIIIIIXZXIIIIYYZIIII (0.022152377953598004+0j)
IIIIIIYIYZZIIXXIIIII (0.022152377953598004+0j)
IIIIIIXZXIIIIXXIIIII (0.022152377953598004+0j)
YIIIYIIIXZZIZYYZIIII (0.013953364220010676+0j)
XZZIYIIIYIIIZYYZIIII (-0.013953364220010676+0j)
YIIIYIIIXZZIZXXIIIII (0.013953364220010676+0j)
XZZIYIIIYIIIZXXIIIII (-0.013953364220010676+0j)
IIIIIYYXIIIIIYYZIIII (0.027060475756810257+0j)
IIIIIXYYIIIIIYYZIIII (-0.027060475756810257+0j)
IIIIIYYXIIIIIXXIIIII (0.027060475756810257+0j)
IIIIIXYYIIIIIXXIIIII (-0.027060475756810257+0j)
XYZIYIXZZIIIZYYZIIII (-0.0005162055502171415+0j)
XXZIYIYIZIIIZYYZIIII (0.0005162055502171415+0j)
XYZIYIXZZIIIZXXIIIII (-0.0005162055502171415+0j)
XXZIYIYIZIIIZXXIIIII (0.0005162055502171415+0j)
XIYIYXZIZIIIZYYZIIII (0.00324219207322457+0j)
XIXZYYZIZIIIZYYZIIII (-0.00324219207322457+0j)
XIYIYXZIZIIIZXXIIIII (0.00324219207322457+0j)
XIXZYYZIZIIIZXXIIIII (-0.00324219207322457+0j)
XIXYYZZIZIIIZYYZIIII (0.04290351153199134+0j)
XIXXXIIIIIIIIYYZIIII (0.04290351153199134+0j)
XIXYYZZIZIIIZXXIIIII (0.04290351153199134+0j)
XIXXXIIIIIIIIXXIIIII (0.04290351153199134+0j)
ZXZIIIIIIIIIIYYZIIII (0.029952480248448293+0j)
IXIIIIIIIIIIIYYZIIII (-0.029952480248448293+0j)
ZXZIIIIIIIIIIXXIIIII (0.029952480248448293+0j)
IXIIIIIIIIIIIXXIIIII (-0.029952480248448293+0j)
IIIIZIXXZIIIIIXZZIII (0.0025963199058964596+0j)
IIIIIZYYIIIIZIXZZIII (0.0025963199058964596+0j)
IIIIZIXXZIIIZZXIIIII (-0.0025963199058964596+0j)
IIIIIZYYIIIIIZXIIIII (-0.0025963199058964596+0j)
XIXYYXZIZIIIIIXZZIII (-0.0020621085844405224+0j)
XIXXYYZIZIIIIIXZZIII (0.0020621085844405224+0j)
XIXYYXZIZIIIZZXIIIII (0.0020621085844405224+0j)
XIXXYYZIZIIIZZXIIIII (-0.0020621085844405224+0j)
XIYIYZZIZIIIIIXZZIII (-0.0025933221975738964+0j)
XIXZXIIIIIIIZIXZZIII (-0.0025933221975738964+0j)
XIYIYZZIZIIIZZXIIIII (0.0025933221975738964+0j)
XIXZXIIIIIIIIZXIIIII (0.0025933221975738964+0j)
XIXYYIIIIXYYXIXZZIII (-0.008469125862736536+0j)
XIXXYIIIIYYYXIXZZIII (0.008469125862736536+0j)
XIXYYIIIIXYXXIYIZIII (0.008469125862736536+0j)
XIXXYIIIIYYXXIYIZIII (-0.008469125862736536+0j)
IIIIZIIIIZYYXIXZZIII (0.006785326182894978+0j)
IIIIIZZIIIXYYIXZZIII (-0.006785326182894978+0j)
IIIIZIIIIZYXXIYIZIII (-0.006785326182894978+0j)
IIIIIZZIIIXXYIYIZIII (0.006785326182894978+0j)
XIXYYIXZYIXYXIXZZIII (-0.0014259760318774634+0j)
XIXXYIYIYIXYXIXZZIII (0.0014259760318774634+0j)
XIXYYIXZYIXXXIYIZIII (0.0014259760318774634+0j)
XIXXYIYIYIXXXIYIZIII (-0.0014259760318774634+0j)
XYZIYZZIYIXYXIXZZIII (0.007305034906306761+0j)
XXZIXIIIXIXYYIXZZIII (0.007305034906306761+0j)
XYZIYZZIYIXXXIYIZIII (-0.007305034906306761+0j)
XXZIXIIIXIXXYIYIZIII (-0.007305034906306761+0j)
ZIXXIIIIXIXYYIXZZIII (0.006673057587721894+0j)
IZYYIIIIXIXYYIXZZIII (0.006673057587721894+0j)
ZIXXIIIIXIXXYIYIZIII (-0.006673057587721894+0j)
IZYYIIIIXIXXYIYIZIII (-0.006673057587721894+0j)
IIIIZIIIIXXIXIXZZIII (0.007845365717582485+0j)
IIIIIZZIZYXIYIXZZIII (0.007845365717582485+0j)
IIIIZIIIIXYZXIYIZIII (0.007845365717582485+0j)
IIIIIZZIZYYZYIYIZIII (0.007845365717582485+0j)
XIXYYIIIIZXIXIXZZIII (-0.007411580602072184+0j)
XIXXYIIIZIYIXIXZZIII (0.007411580602072184+0j)
XIXYYIIIIZYZXIYIZIII (-0.007411580602072184+0j)
XIXXYIIIZIXZXIYIZIII (-0.007411580602072184+0j)
IIIIZIXZYIYIXIXZZIII (-0.0008309764143493698+0j)
IIIIIZXIXIYIYIXZZIII (0.0008309764143493698+0j)
IIIIZIXZYIXZXIYIZIII (0.0008309764143493698+0j)
IIIIIZXIXIXZYIYIZIII (-0.0008309764143493698+0j)
YIIIYZZIYIYIXIXZZIII (0.005518171232597748+0j)
XZZIXIIIXIYIYIXZZIII (0.005518171232597748+0j)
YIIIYZZIYIXZXIYIZIII (-0.005518171232597748+0j)
XZZIXIIIXIXZYIYIZIII (-0.005518171232597748+0j)
IYYXIIIIXIYIYIXZZIII (-0.007438566402203112+0j)
IXYYIIIIXIYIYIXZZIII (0.007438566402203112+0j)
IYYXIIIIXIXZYIYIZIII (0.007438566402203112+0j)
IXYYIIIIXIXZYIYIZIII (-0.007438566402203112+0j)
IIIIIIIIIIIIZIZIZIII (0.09789367946054202+0j)
IIIIIIIIIIIZIZIIIIII (0.08852052463034213+0j)
IIIIIIIIIIZZIZIIIIII (0.09161753456471028+0j)
IIIIIIIIIZIIIZIIIIII (0.11949773964818484+0j)
IIIIIIYIYXZIIZIIIIII (0.01520104931391686+0j)
IIIIIIXZYYZIIZIIIIII (-0.01520104931391686+0j)
YIIIYIIIXXZIZZIIIIII (-0.01325127211423761+0j)
XZZIYIIIXYZIZZIIIIII (0.01325127211423761+0j)
IIIIIIIIZZZIIZIIIIII (0.10223704995077783+0j)
XYZIYIIIXZZIZZIIIIII (0.022927057410358984+0j)
XXZIYIIIYIIIZZIIIIII (-0.022927057410358984+0j)
IIIIIIIZIIIIIZIIIIII (0.10119880596268435+0j)
XIYIYIXXZIIIZZIIIIII (-0.022902009166166318+0j)
XIXZYIXYZIIIZZIIIIII (0.022902009166166318+0j)
IIIIIIZZIIIIIZIIIIII (0.11155746365145768+0j)
YIIIYIXZZIIIZZIIIIII (-0.0176319040057199+0j)
XZZIYIYIZIIIZZIIIIII (0.0176319040057199+0j)
IIIIIZIIIIIIIZIIIIII (0.09578410765401811+0j)
IIIIZZZIZIIIZZIIIIII (0.1273721810871224+0j)
IIIZIIIIIIIIIZIIIIII (0.13105231163475378+0j)
IIZZIIIIIIIIIZIIIIII (0.09997109654520184+0j)
IZIIIIIIIIIIIZIIIIII (0.09942718591586884+0j)
ZZZIIIIIIIIIIZIIIIII (0.09850149893454536+0j)
XIXYYIXXZIIIIXZIZIII (-0.002040987101881044+0j)
XIXXYIXYZIIIIXZIZIII (0.002040987101881044+0j)
XIXYYIXXZIIIZXIIIIII (0.002040987101881044+0j)
XIXXYIXYZIIIZXIIIIII (-0.002040987101881044+0j)
IIIIZXZIZIIIIXZIZIII (0.0016901316203353704+0j)
IIIIIXIIIIIIZXZIZIII (-0.0016901316203353704+0j)
IIIIZXZIZIIIZXIIIIII (-0.0016901316203353704+0j)
IIIIIXIIIIIIIXIIIIII (0.0016901316203353704+0j)
IIZXIIIIIIIIZXZIZIII (0.0020774170846598193+0j)
IIIXIIIIIIIIZXZIZIII (-0.0020774170846598193+0j)
IIZXIIIIIIIIIXIIIIII (-0.0020774170846598193+0j)
IIIXIIIIIIIIIXIIIIII (0.0020774170846598193+0j)
IIIIZIIIIXYYXXZIZIII (0.012957346371399737+0j)
IIIIIZZIZYYYYXZIZIII (0.012957346371399737+0j)
IIIIZIIIIXYXXYZIZIII (-0.012957346371399737+0j)
IIIIIZZIZYYXYYZIZIII (-0.012957346371399737+0j)
XIXYYIIIIZYYXXZIZIII (-0.010443612553553349+0j)
XIXXYIIIZIXYXXZIZIII (-0.010443612553553349+0j)
XIXYYIIIIZYXXYZIZIII (0.010443612553553349+0j)
XIXXYIIIZIXXXYZIZIII (0.010443612553553349+0j)
IIIIZIXZYIXYXXZIZIII (-0.0007751714465858802+0j)
IIIIIZXIXIXYYXZIZIII (0.0007751714465858802+0j)
IIIIZIXZYIXXXYZIZIII (0.0007751714465858802+0j)
IIIIIZXIXIXXYYZIZIII (-0.0007751714465858802+0j)
YIIIYZZIYIXYXXZIZIII (-0.007438566402203112+0j)
XZZIXIIIXIXYYXZIZIII (-0.007438566402203112+0j)
YIIIYZZIYIXXXYZIZIII (0.007438566402203112+0j)
XZZIXIIIXIXXYYZIZIII (0.007438566402203112+0j)
IYYXIIIIXIXYYXZIZIII (0.010906661285526718+0j)
IXYYIIIIXIXYYXZIZIII (-0.010906661285526718+0j)
IYYXIIIIXIXXYYZIZIII (-0.010906661285526718+0j)
IXYYIIIIXIXXYYZIZIII (0.010906661285526718+0j)
XIXYYIIIIXXIXXZIZIII (-0.007260111401187151+0j)
XIXXYIIIIYXIXXZIZIII (0.007260111401187151+0j)
XIXYYIIIIXYZXYZIZIII (-0.007260111401187151+0j)
XIXXYIIIIYYZXYZIZIII (0.007260111401187151+0j)
IIIIZIIIIZXIXXZIZIII (0.006566148652096522+0j)
IIIIIZZIIIYIYXZIZIII (0.006566148652096522+0j)
IIIIZIIIIZYZXYZIZIII (0.006566148652096522+0j)
IIIIIZZIIIXZYYZIZIII (-0.006566148652096522+0j)
XIXYYIXZYIYIXXZIZIII (0.002730914368872763+0j)
XIXXYIYIYIYIXXZIZIII (-0.002730914368872763+0j)
XIXYYIXZYIXZXYZIZIII (-0.002730914368872763+0j)
XIXXYIYIYIXZXYZIZIII (0.002730914368872763+0j)
XYZIYZZIYIYIXXZIZIII (-0.006673057587721894+0j)
XXZIXIIIXIYIYXZIZIII (-0.006673057587721894+0j)
XYZIYZZIYIXZXYZIZIII (0.006673057587721894+0j)
XXZIXIIIXIXZYYZIZIII (0.006673057587721894+0j)
