Jordan-Wigner mapping of N2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIII (-54.90718292900202+0j)
IYZZZYIIIIIXZXIIII (-0.004301879839516101+0j)
IXZZZXIIIIIXZXIIII (-0.004301879839516101+0j)
IIYZYIIIIIIYZYIIII (0.0052905645432493095+0j)
IIXZXIIIIIIYZYIIII (0.0052905645432493095+0j)
IIYZYIIIIIIXZXIIII (0.0052905645432493095+0j)
IIXZXIIIIIIXZXIIII (0.0052905645432493095+0j)
IYZZYIIIIIIYZYIIII (0.004635174120183014+0j)
IXZZXIIIIIIYZYIIII (0.004635174120183014+0j)
IYZZYIIIIIIXZXIIII (0.004635174120183014+0j)
IXZZXIIIIIIXZXIIII (0.004635174120183014+0j)
YZZYIIIIIIIYZYIIII (-0.0027128916459019793+0j)
XZZXIIIIIIIYZYIIII (-0.0027128916459019793+0j)
YZZYIIIIIIIXZXIIII (-0.0027128916459019793+0j)
XZZXIIIIIIIXZXIIII (-0.0027128916459019793+0j)
IIIIIIIYYIYZZYIIII (-0.00198606213135357+0j)
IIIIIIIXXIYZZYIIII (-0.00198606213135357+0j)
IIIIIIIYYIXZZXIIII (-0.00198606213135357+0j)
IIIIIIIXXIXZZXIIII (-0.00198606213135357+0j)
IIIYZZZZYIYZZYIIII (0.0007681978218046154+0j)
IIIXZZZZXIYZZYIIII (0.0007681978218046154+0j)
IIIYZZZZYIXZZXIIII (0.0007681978218046154+0j)
IIIXZZZZXIXZZXIIII (0.0007681978218046154+0j)
IIIIIIYYIIYZZYIIII (-0.02695372426172868+0j)
IIIIIIXXIIYZZYIIII (-0.02695372426172868+0j)
IIIIIIYYIIXZZXIIII (-0.02695372426172868+0j)
IIIIIIXXIIXZZXIIII (-0.02695372426172868+0j)
YZZZZZZYIIYZZYIIII (0.02493542944855265+0j)
XZZZZZZXIIYZZYIIII (0.02493542944855265+0j)
YZZZZZZYIIXZZXIIII (0.02493542944855265+0j)
XZZZZZZXIIXZZXIIII (0.02493542944855265+0j)
IIIYZZYIIIYZZYIIII (-0.03864183274154088+0j)
IIIXZZXIIIYZZYIIII (-0.03864183274154088+0j)
IIIYZZYIIIXZZXIIII (-0.03864183274154088+0j)
IIIXZZXIIIXZZXIIII (-0.03864183274154088+0j)
IIYZZYIIIIYZZYIIII (-0.03866523532543565+0j)
IIXZZXIIIIYZZYIIII (-0.03866523532543565+0j)
IIYZZYIIIIXZZXIIII (-0.03866523532543565+0j)
IIXZZXIIIIXZZXIIII (-0.03866523532543565+0j)
IYZZZYIIIIYZZYIIII (0.004635174120183023+0j)
IXZZZXIIIIYZZYIIII (0.004635174120183023+0j)
IYZZZYIIIIXZZXIIII (0.004635174120183023+0j)
IXZZZXIIIIXZZXIIII (0.004635174120183023+0j)
IIYZYIIIIIYZZYIIII (0.004635174120183014+0j)
IIXZXIIIIIYZZYIIII (0.004635174120183014+0j)
IIYZYIIIIIXZZXIIII (0.004635174120183014+0j)
IIXZXIIIIIXZZXIIII (0.004635174120183014+0j)
IYZZYIIIIIYZZYIIII (0.04825767970820117+0j)
IXZZXIIIIIYZZYIIII (0.04825767970820117+0j)
IYZZYIIIIIXZZXIIII (0.04825767970820117+0j)
IXZZXIIIIIXZZXIIII (0.04825767970820117+0j)
YZZYIIIIIIYZZYIIII (-0.0254372806628125+0j)
XZZXIIIIIIYZZYIIII (-0.0254372806628125+0j)
YZZYIIIIIIXZZXIIII (-0.0254372806628125+0j)
XZZXIIIIIIXZZXIIII (-0.0254372806628125+0j)
IIIIYZZZYYZZZYIIII (0.0020277580285061035+0j)
IIIIXZZZXYZZZYIIII (0.0020277580285061035+0j)
IIIIYZZZYXZZZXIIII (0.0020277580285061035+0j)
IIIIXZZZXXZZZXIIII (0.0020277580285061035+0j)
IIYZZZZYIYZZZYIIII (0.000873800790099524+0j)
IIXZZZZXIYZZZYIIII (0.000873800790099524+0j)
IIYZZZZYIXZZZXIIII (0.000873800790099524+0j)
IIXZZZZXIXZZZXIIII (0.000873800790099524+0j)
IYZZZZZYIYZZZYIIII (0.008193145485454453+0j)
IXZZZZZXIYZZZYIIII (0.008193145485454453+0j)
IYZZZZZYIXZZZXIIII (0.008193145485454453+0j)
IXZZZZZXIXZZZXIIII (0.008193145485454453+0j)
IIIIYZYIIYZZZYIIII (-0.005751852055854732+0j)
IIIIXZXIIYZZZYIIII (-0.005751852055854732+0j)
IIIIYZYIIXZZZXIIII (-0.005751852055854732+0j)
IIIIXZXIIXZZZXIIII (-0.005751852055854732+0j)
YZZZYIIIIYZZZYIIII (0.00847749077416092+0j)
XZZZXIIIIYZZZYIIII (0.00847749077416092+0j)
YZZZYIIIIXZZZXIIII (0.00847749077416092+0j)
XZZZXIIIIXZZZXIIII (0.00847749077416092+0j)
IIYYIIIIIYZZZYIIII (4.385503593310944e-05+0j)
IIXXIIIIIYZZZYIIII (4.385503593310944e-05+0j)
IIYYIIIIIXZZZXIIII (4.385503593310944e-05+0j)
IIXXIIIIIXZZZXIIII (4.385503593310944e-05+0j)
IYZYIIIIIYZZZYIIII (0.0004112043542886627+0j)
IXZXIIIIIYZZZYIIII (0.0004112043542886627+0j)
IYZYIIIIIXZZZXIIII (0.0004112043542886627+0j)
IXZXIIIIIXZZZXIIII (0.0004112043542886627+0j)
IIIIIIIIIIIZZIIIII (0.12397002096964269+0j)
IIIIIIIIIIZIZIIIII (0.12397002096964269+0j)
IIIIIIIIIZIIZIIIII (0.12125982985695513+0j)
IIIIIIIIZIIIZIIIII (0.16894668781783687+0j)
IIIIIIYZYIIIZIIIII (-0.0009978175774173928+0j)
IIIIIIXZXIIIZIIIII (-0.0009978175774173928+0j)
YZZZZZZZYIIIZIIIII (0.002836599960496123+0j)
XZZZZZZZXIIIZIIIII (0.002836599960496123+0j)
IIIIIIIZIIIIZIIIII (0.13374423099551244+0j)
IIIYZZZYIIIIZIIIII (0.003571044312356317+0j)
IIIXZZZXIIIIZIIIII (0.003571044312356317+0j)
IIIIIIZIIIIIZIIIII (0.13693706553069035+0j)
YZZZZZYIIIIIZIIIII (-0.0060654055543550725+0j)
XZZZZZXIIIIIZIIIII (-0.0060654055543550725+0j)
IIIIIZIIIIIIZIIIII (0.12797765405157846+0j)
IIIIZIIIIIIIZIIIII (0.12797765405157863+0j)
IIIZIIIIIIIIZIIIII (0.14433229003874415+0j)
IIZIIIIIIIIIZIIIII (0.13293968523849467+0j)
IZIIIIIIIIIIZIIIII (0.13293968523849467+0j)
ZIIIIIIIIIIIZIIIII (0.14664051966934166+0j)
IIIIIYZZYIIYYIIIII (-0.0016804964966457491+0j)
IIIIIXZZXIIYYIIIII (-0.0016804964966457491+0j)
IIIIIYZZYIIXXIIIII (-0.0016804964966457491+0j)
IIIIIXZZXIIXXIIIII (-0.0016804964966457491+0j)
IIIIYZZZYIIYYIIIII (0.00017922532550355277+0j)
IIIIXZZZXIIYYIIIII (0.00017922532550355277+0j)
IIIIYZZZYIIXXIIIII (0.00017922532550355277+0j)
IIIIXZZZXIIXXIIIII (0.00017922532550355277+0j)
IIYZZZZYIIIYYIIIII (0.006119065484109822+0j)
IIXZZZZXIIIYYIIIII (0.006119065484109822+0j)
IIYZZZZYIIIXXIIIII (0.006119065484109822+0j)
IIXZZZZXIIIXXIIIII (0.006119065484109822+0j)
IIIIIYYIIIIYYIIIII (0.009425283295737942+0j)
IIIIIXXIIIIYYIIIII (0.009425283295737942+0j)
IIIIIYYIIIIXXIIIII (0.009425283295737942+0j)
IIIIIXXIIIIXXIIIII (0.009425283295737942+0j)
IIIIYZYIIIIYYIIIII (-0.0010052085618824872+0j)
IIIIXZXIIIIYYIIIII (-0.0010052085618824872+0j)
IIIIYZYIIIIXXIIIII (-0.0010052085618824872+0j)
IIIIXZXIIIIXXIIIII (-0.0010052085618824872+0j)
YZZZZYIIIIIYYIIIII (-0.0004112043542886627+0j)
XZZZZXIIIIIYYIIIII (-0.0004112043542886627+0j)
YZZZZYIIIIIXXIIIII (-0.0004112043542886627+0j)
XZZZZXIIIIIXXIIIII (-0.0004112043542886627+0j)
YZZZYIIIIIIYYIIIII (4.385503593310944e-05+0j)
XZZZXIIIIIIYYIIIII (4.385503593310944e-05+0j)
YZZZYIIIIIIXXIIIII (4.385503593310944e-05+0j)
XZZZXIIIIIIXXIIIII (4.385503593310944e-05+0j)
IIYYIIIIIIIYYIIIII (0.008969664268851983+0j)
IIXXIIIIIIIYYIIIII (0.008969664268851983+0j)
IIYYIIIIIIIXXIIIII (0.008969664268851983+0j)
IIXXIIIIIIIXXIIIII (0.008969664268851983+0j)
IIIIIYZZYIYZYIIIII (0.0001792253255035526+0j)
IIIIIXZZXIYZYIIIII (0.0001792253255035526+0j)
IIIIIYZZYIXZXIIIII (0.0001792253255035526+0j)
IIIIIXZZXIXZXIIIII (0.0001792253255035526+0j)
IIIIYZZZYIYZYIIIII (0.0016804964966457504+0j)
IIIIXZZZXIYZYIIIII (0.0016804964966457504+0j)
IIIIYZZZYIXZXIIIII (0.0016804964966457504+0j)
IIIIXZZZXIXZXIIIII (0.0016804964966457504+0j)
IYZZZZZYIIYZYIIIII (0.006119065484109821+0j)
IXZZZZZXIIYZYIIIII (0.006119065484109821+0j)
IYZZZZZYIIXZXIIIII (0.006119065484109821+0j)
IXZZZZZXIIXZXIIIII (0.006119065484109821+0j)
IIIIIYYIIIYZYIIIII (-0.0010052085618824863+0j)
IIIIIXXIIIYZYIIIII (-0.0010052085618824863+0j)
IIIIIYYIIIXZXIIIII (-0.0010052085618824863+0j)
IIIIIXXIIIXZXIIIII (-0.0010052085618824863+0j)
IIIIYZYIIIYZYIIIII (-0.009425283295737946+0j)
IIIIXZXIIIYZYIIIII (-0.009425283295737946+0j)
IIIIYZYIIIXZXIIIII (-0.009425283295737946+0j)
IIIIXZXIIIXZXIIIII (-0.009425283295737946+0j)
YZZZZYIIIIYZYIIIII (4.385503593310917e-05+0j)
XZZZZXIIIIYZYIIIII (4.385503593310917e-05+0j)
YZZZZYIIIIXZXIIIII (4.385503593310917e-05+0j)
XZZZZXIIIIXZXIIIII (4.385503593310917e-05+0j)
YZZZYIIIIIYZYIIIII (0.0004112043542886627+0j)
XZZZXIIIIIYZYIIIII (0.0004112043542886627+0j)
YZZZYIIIIIXZXIIIII (0.0004112043542886627+0j)
XZZZXIIIIIXZXIIIII (0.0004112043542886627+0j)
IYZYIIIIIIYZYIIIII (0.00896966426885198+0j)
IXZXIIIIIIYZYIIIII (0.00896966426885198+0j)
IYZYIIIIIIXZXIIIII (0.00896966426885198+0j)
IXZXIIIIIIXZXIIIII (0.00896966426885198+0j)
IIIIIIIYYYZZYIIIII (0.0015438184387996969+0j)
IIIIIIIXXYZZYIIIII (0.0015438184387996969+0j)
IIIIIIIYYXZZXIIIII (0.0015438184387996969+0j)
IIIIIIIXXXZZXIIIII (0.0015438184387996969+0j)
IIIYZZZZYYZZYIIIII (-0.0007523760427739497+0j)
IIIXZZZZXYZZYIIIII (-0.0007523760427739497+0j)
IIIYZZZZYXZZXIIIII (-0.0007523760427739497+0j)
IIIXZZZZXXZZXIIIII (-0.0007523760427739497+0j)
IIIIIIYYIYZZYIIIII (0.016699971564166336+0j)
IIIIIIXXIYZZYIIIII (0.016699971564166336+0j)
IIIIIIYYIXZZXIIIII (0.016699971564166336+0j)
IIIIIIXXIXZZXIIIII (0.016699971564166336+0j)
YZZZZZZYIYZZYIIIII (-0.01539390087081924+0j)
XZZZZZZXIYZZYIIIII (-0.01539390087081924+0j)
YZZZZZZYIXZZXIIIII (-0.01539390087081924+0j)
XZZZZZZXIXZZXIIIII (-0.01539390087081924+0j)
IIIYZZYIIYZZYIIIII (0.03179714672358907+0j)
IIIXZZXIIYZZYIIIII (0.03179714672358907+0j)
IIIYZZYIIXZZXIIIII (0.03179714672358907+0j)
IIIXZZXIIXZZXIIIII (0.03179714672358907+0j)
IIYZZYIIIYZZYIIIII (0.02543728066281248+0j)
IIXZZXIIIYZZYIIIII (0.02543728066281248+0j)
IIYZZYIIIXZZXIIIII (0.02543728066281248+0j)
IIXZZXIIIXZZXIIIII (0.02543728066281248+0j)
IYZZZYIIIYZZYIIIII (-0.0027128916459019767+0j)
IXZZZXIIIYZZYIIIII (-0.0027128916459019767+0j)
IYZZZYIIIXZZXIIIII (-0.0027128916459019767+0j)
IXZZZXIIIXZZXIIIII (-0.0027128916459019767+0j)
IIYZYIIIIYZZYIIIII (-0.0027128916459019793+0j)
IIXZXIIIIYZZYIIIII (-0.0027128916459019793+0j)
IIYZYIIIIXZZXIIIII (-0.0027128916459019793+0j)
IIXZXIIIIXZZXIIIII (-0.0027128916459019793+0j)
IYZZYIIIIYZZYIIIII (-0.0254372806628125+0j)
IXZZXIIIIYZZYIIIII (-0.0254372806628125+0j)
IYZZYIIIIXZZXIIIII (-0.0254372806628125+0j)
IXZZXIIIIXZZXIIIII (-0.0254372806628125+0j)
YZZYIIIIIYZZYIIIII (0.025380689812386534+0j)
XZZXIIIIIYZZYIIIII (0.025380689812386534+0j)
YZZYIIIIIXZZXIIIII (0.025380689812386534+0j)
XZZXIIIIIXZZXIIIII (0.025380689812386534+0j)
IIIIIIIIIIZZIIIIII (0.1299848587968816+0j)
IIIIIIIIIZIZIIIIII (0.14086648662928178+0j)
IIIIIIIIZIIZIIIIII (0.17832008178762507+0j)
IIIIIIYZYIIZIIIIII (-0.0018929370377096988+0j)
IIIIIIXZXIIZIIIIII (-0.0018929370377096988+0j)
YZZZZZZZYIIZIIIIII (2.3477546191626672e-05+0j)
XZZZZZZZXIIZIIIIII (2.3477546191626672e-05+0j)
IIIIIIIZIIIZIIIIII (0.14531514706225881+0j)
IIIYZZZYIIIZIIIIII (0.0070859520014640975+0j)
IIIXZZZXIIIZIIIIII (0.0070859520014640975+0j)
IIIIIIZIIIIZIIIIII (0.13208451216171407+0j)
YZZZZZYIIIIZIIIIII (0.007649856793061919+0j)
XZZZZZXIIIIZIIIIII (0.007649856793061919+0j)
IIIIIZIIIIIZIIIIII (0.14412906522706756+0j)
IIIIYYIIIIIZIIIIII (0.0011867526119343792+0j)
IIIIXXIIIIIZIIIIII (0.0011867526119343792+0j)
IIIIZIIIIIIZIIIIII (0.1331281114706038+0j)
IIIZIIIIIIIZIIIIII (0.13293968523849467+0j)
IIZIIIIIIIIZIIIIII (0.1484111330889009+0j)
IZIIIIIIIIIZIIIIII (0.1361269502275547+0j)
ZIIIIIIIIIIZIIIIII (0.15191290248774564+0j)
IIIIIZIIIIYYIIIIII (0.0011867526119343787+0j)
IIIIIZIIIIXXIIIIII (0.0011867526119343787+0j)
IIIIYYIIIIYYIIIIII (-0.005500476878231962+0j)
IIIIXXIIIIYYIIIIII (-0.005500476878231962+0j)
IIIIYYIIIIXXIIIIII (-0.005500476878231962+0j)
IIIIXXIIIIXXIIIIII (-0.005500476878231962+0j)
IIIIZIIIIIYYIIIIII (-0.001186752611934375+0j)
IIIIZIIIIIXXIIIIII (-0.001186752611934375+0j)
IYYIIIIIIIYYIIIIII (0.0061420914306730846+0j)
IXXIIIIIIIYYIIIIII (0.0061420914306730846+0j)
IYYIIIIIIIXXIIIIII (0.0061420914306730846+0j)
IXXIIIIIIIXXIIIIII (0.0061420914306730846+0j)
IIYZZZZZYYZYIIIIII (0.0028759108791557722+0j)
IIXZZZZZXYZYIIIIII (0.0028759108791557722+0j)
IIYZZZZZYXZXIIIIII (0.0028759108791557722+0j)
IIXZZZZZXXZXIIIIII (0.0028759108791557722+0j)
IIIIIYZYIYZYIIIIII (-0.014149016921732541+0j)
IIIIIXZXIYZYIIIIII (-0.014149016921732541+0j)
IIIIIYZYIXZXIIIIII (-0.014149016921732541+0j)
IIIIIXZXIXZXIIIIII (-0.014149016921732541+0j)
IIIIYZZYIYZYIIIIII (0.0015089958047602844+0j)
IIIIXZZXIYZYIIIIII (0.0015089958047602844+0j)
IIIIYZZYIXZXIIIIII (0.0015089958047602844+0j)
IIIIXZZXIXZXIIIIII (0.0015089958047602844+0j)
IIYZZZYIIYZYIIIIII (-0.008431327479009902+0j)
IIXZZZXIIYZYIIIIII (-0.008431327479009902+0j)
IIYZZZYIIXZXIIIIII (-0.008431327479009902+0j)
IIXZZZXIIXZXIIIIII (-0.008431327479009902+0j)
IIIYZYIIIYZYIIIIII (0.0008245547348613445+0j)
IIIXZXIIIYZYIIIIII (0.0008245547348613445+0j)
IIIYZYIIIXZXIIIIII (0.0008245547348613445+0j)
IIIXZXIIIXZXIIIIII (0.0008245547348613445+0j)
IIIYYIIIIYZYIIIIII (-8.793894604718868e-05+0j)
IIIXXIIIIYZYIIIIII (-8.793894604718868e-05+0j)
IIIYYIIIIXZXIIIIII (-8.793894604718868e-05+0j)
IIIXXIIIIXZXIIIIII (-8.793894604718868e-05+0j)
YZYIIIIIIYZYIIIIII (0.011046415858463847+0j)
XZXIIIIIIYZYIIIIII (0.011046415858463847+0j)
YZYIIIIIIXZXIIIIII (0.011046415858463847+0j)
XZXIIIIIIXZXIIIIII (0.011046415858463847+0j)
IIIIIIIIIZZIIIIIII (0.14086648662928175+0j)
IIIIIIIIZIZIIIIIII (0.178320081787625+0j)
IIIIIIYZYIZIIIIIII (-0.0018929370377097049+0j)
IIIIIIXZXIZIIIIIII (-0.0018929370377097049+0j)
YZZZZZZZYIZIIIIIII (2.347754619162658e-05+0j)
XZZZZZZZXIZIIIIIII (2.347754619162658e-05+0j)
IIIIIIIZIIZIIIIIII (0.1453151470622587+0j)
IIIYZZZYIIZIIIIIII (0.007085952001464092+0j)
IIIXZZZXIIZIIIIIII (0.007085952001464092+0j)
IIIIIIZIIIZIIIIIII (0.132084512161714+0j)
YZZZZZYIIIZIIIIIII (0.007649856793061916+0j)
XZZZZZXIIIZIIIIIII (0.007649856793061916+0j)
IIIIIZIIIIZIIIIIII (0.1331281114706036+0j)
IIIIYYIIIIZIIIIIII (-0.001186752611934374+0j)
IIIIXXIIIIZIIIIIII (-0.001186752611934374+0j)
IIIIZIIIIIZIIIIIII (0.1441290652270677+0j)
IIIZIIIIIIZIIIIIII (0.13293968523849467+0j)
IIZIIIIIIIZIIIIIII (0.1361269502275547+0j)
IZIIIIIIIIZIIIIIII (0.14841113308890075+0j)
ZIIIIIIIIIZIIIIIII (0.15191290248774558+0j)
IYZZZZZZYYYIIIIIII (0.0028759108791557714+0j)
IXZZZZZZXYYIIIIIII (0.0028759108791557714+0j)
IYZZZZZZYXXIIIIIII (0.0028759108791557714+0j)
IXZZZZZZXXXIIIIIII (0.0028759108791557714+0j)
IIIIIYZYIYYIIIIIII (0.0015089958047602833+0j)
IIIIIXZXIYYIIIIIII (0.0015089958047602833+0j)
IIIIIYZYIXXIIIIIII (0.0015089958047602833+0j)
IIIIIXZXIXXIIIIIII (0.0015089958047602833+0j)
IIIIYZZYIYYIIIIIII (0.01414901692173255+0j)
IIIIXZZXIYYIIIIIII (0.01414901692173255+0j)
IIIIYZZYIXXIIIIIII (0.01414901692173255+0j)
IIIIXZZXIXXIIIIIII (0.01414901692173255+0j)
IYZZZZYIIYYIIIIIII (-0.008431327479009902+0j)
IXZZZZXIIYYIIIIIII (-0.008431327479009902+0j)
IYZZZZYIIXXIIIIIII (-0.008431327479009902+0j)
IXZZZZXIIXXIIIIIII (-0.008431327479009902+0j)
IIIYZYIIIYYIIIIIII (-8.793894604718853e-05+0j)
IIIXZXIIIYYIIIIIII (-8.793894604718853e-05+0j)
IIIYZYIIIXXIIIIIII (-8.793894604718853e-05+0j)
IIIXZXIIIXXIIIIIII (-8.793894604718853e-05+0j)
IIIYYIIIIYYIIIIIII (-0.0008245547348613443+0j)
IIIXXIIIIYYIIIIIII (-0.0008245547348613443+0j)
IIIYYIIIIXXIIIIIII (-0.0008245547348613443+0j)
IIIXXIIIIXXIIIIIII (-0.0008245547348613443+0j)
YYIIIIIIIYYIIIIIII (0.011046415858463844+0j)
XXIIIIIIIYYIIIIIII (0.011046415858463844+0j)
YYIIIIIIIXXIIIIIII (0.011046415858463844+0j)
XXIIIIIIIXXIIIIIII (0.011046415858463844+0j)
IIIIIIIIZZIIIIIIII (0.2170620036744616+0j)
IIIIIIYZYZIIIIIIII (-0.004882208615265068+0j)
IIIIIIXZXZIIIIIIII (-0.004882208615265068+0j)
YZZZZZZZYZIIIIIIII (-0.003555190094267809+0j)
XZZZZZZZXZIIIIIIII (-0.003555190094267809+0j)
IIIIIIIZIZIIIIIIII (0.1755533389925047+0j)
IIIYZZZYIZIIIIIIII (0.022063233824010577+0j)
IIIXZZZXIZIIIIIIII (0.022063233824010577+0j)
IIIIIIZIIZIIIIIIII (0.13771117338762456+0j)
YZZZZZYIIZIIIIIIII (0.012821611344357617+0j)
XZZZZZXIIZIIIIIIII (0.012821611344357617+0j)
IIIIIZIIIZIIIIIIII (0.15144717691347506+0j)
IIIIZIIIIZIIIIIIII (0.15144717691347526+0j)
IIIZIIIIIZIIIIIIII (0.14664051966934166+0j)
IIZIIIIIIZIIIIIIII (0.15191290248774564+0j)
IZIIIIIIIZIIIIIIII (0.15191290248774558+0j)
ZIIIIIIIIZIIIIIIII (0.18628020221302907+0j)
IIIIIIIZZIIIIIIIII (0.18184218909684127+0j)
IIIYZZZYZIIIIIIIII (0.016299813290948408+0j)
IIIXZZZXZIIIIIIIII (0.016299813290948408+0j)
IIIIIIZIZIIIIIIIII (0.1578549902331414+0j)
YZZZZZYIZIIIIIIIII (0.009863451752189173+0j)
XZZZZZXIZIIIIIIIII (0.009863451752189173+0j)
IIIIIZIIZIIIIIIIII (0.16652395583568178+0j)
IIIIZIIIZIIIIIIIII (0.166523955835682+0j)
IIIZIIIIZIIIIIIIII (0.1656357855424571+0j)
IIZIIIIIZIIIIIIIII (0.1748260922177339+0j)
IZIIIIIIZIIIIIIIII (0.17482609221773385+0j)
ZIIIIIIIZIIIIIIIII (0.20855379680534172+0j)
IIIIIIYIYIIIIIIIII (-0.0020576292850909912+0j)
IIIIIIXIXIIIIIIIII (-0.0020576292850909912+0j)
YZZZZZZIYIIIIIIIII (-0.006000982033088428+0j)
XZZZZZZIXIIIIIIIII (-0.006000982033088428+0j)
IIIYZZYYYIIIIIIIII (0.0032445497452893057+0j)
IIIXZZXYYIIIIIIIII (0.0041417728435421625+0j)
IIIYZZXXYIIIIIIIII (-0.0008972230982528564+0j)
IIIXZZYYXIIIIIIIII (-0.0008972230982528564+0j)
IIIYZZYXXIIIIIIIII (0.0041417728435421625+0j)
IIIXZZXXXIIIIIIIII (0.0032445497452893057+0j)
IIYZZYIYYIIIIIIIII (0.006476199410346927+0j)
IIXZZXIYYIIIIIIIII (0.00490933836535121+0j)
IIYZZXIXYIIIIIIIII (0.0015668610449957173+0j)
IIXZZYIYXIIIIIIIII (0.0015668610449957173+0j)
IIYZZYIXXIIIIIIIII (0.00490933836535121+0j)
IIXZZXIXXIIIIIIIII (0.006476199410346927+0j)
IYZZZYIYYIIIIIIIII (-0.0006906881089380937+0j)
IXZZZXIYYIIIIIIIII (-0.0005235820296521745+0j)
IYZZZXIXYIIIIIIIII (-0.00016710607928591923+0j)
IXZZZYIYXIIIIIIIII (-0.00016710607928591923+0j)
IYZZZYIXXIIIIIIIII (-0.0005235820296521745+0j)
IXZZZXIXXIIIIIIIII (-0.0006906881089380937+0j)
IIYZYIIYYIIIIIIIII (-0.0006906881089380934+0j)
IIXZXIIYYIIIIIIIII (-0.0005235820296521739+0j)
IIYZXIIXYIIIIIIIII (-0.00016710607928591955+0j)
IIXZYIIYXIIIIIIIII (-0.00016710607928591955+0j)
IIYZYIIXXIIIIIIIII (-0.0005235820296521739+0j)
IIXZXIIXXIIIIIIIII (-0.0006906881089380934+0j)
IYZZYIIYYIIIIIIIII (-0.006476199410346931+0j)
IXZZXIIYYIIIIIIIII (-0.004909338365351211+0j)
IYZZXIIXYIIIIIIIII (-0.0015668610449957182+0j)
IXZZYIIYXIIIIIIIII (-0.0015668610449957182+0j)
IYZZYIIXXIIIIIIIII (-0.004909338365351211+0j)
IXZZXIIXXIIIIIIIII (-0.006476199410346931+0j)
YZZYIIIYYIIIIIIIII (0.005825045051519881+0j)
XZZXIIIYYIIIIIIIII (0.004460092242880329+0j)
YZZXIIIXYIIIIIIIII (0.0013649528086395538+0j)
XZZYIIIYXIIIIIIIII (0.0013649528086395538+0j)
YZZYIIIXXIIIIIIIII (0.004460092242880329+0j)
XZZXIIIXXIIIIIIIII (0.005825045051519881+0j)
YZZZZZIZYIIIIIIIII (0.0019324195525094114+0j)
XZZZZZIZXIIIIIIIII (0.0019324195525094114+0j)
IIIIIZYZYIIIIIIIII (-0.004771477127308435+0j)
IIIIIZXZXIIIIIIIII (-0.004771477127308435+0j)
IIIIZIYZYIIIIIIIII (-0.004771477127308443+0j)
IIIIZIXZXIIIIIIIII (-0.004771477127308443+0j)
IIIZIIYZYIIIIIIIII (-0.004548252145711697+0j)
IIIZIIXZXIIIIIIIII (-0.004548252145711697+0j)
IIZIIIYZYIIIIIIIII (-0.006462536427530496+0j)
IIZIIIXZXIIIIIIIII (-0.006462536427530496+0j)
IZIIIIYZYIIIIIIIII (-0.0064625364275305+0j)
IZIIIIXZXIIIIIIIII (-0.0064625364275305+0j)
ZIIIIIYZYIIIIIIIII (-0.008415275430084355+0j)
ZIIIIIXZXIIIIIIIII (-0.008415275430084355+0j)
YZZZZIZZYIIIIIIIII (0.0006388445727941474+0j)
XZZZZIZZXIIIIIIIII (0.0006388445727941474+0j)
IIYYIYZZYIIIIIIIII (-0.00020914770901732662+0j)
IIXXIYZZYIIIIIIIII (-0.0009122986748411346+0j)
IIYXIXZZYIIIIIIIII (0.0007031509658238079+0j)
IIXYIYZZXIIIIIIIII (0.0007031509658238079+0j)
IIYYIXZZXIIIIIIIII (-0.0009122986748411346+0j)
IIXXIXZZXIIIIIIIII (-0.00020914770901732662+0j)
IYZYIYZZYIIIIIIIII (2.230564973016691e-05+0j)
IXZXIYZZYIIIIIIIII (9.729685678085034e-05+0j)
IYZXIXZZYIIIIIIIII (-7.499120705068346e-05+0j)
IXZYIYZZXIIIIIIIII (-7.499120705068346e-05+0j)
IYZYIXZZXIIIIIIIII (9.729685678085034e-05+0j)
IXZXIXZZXIIIIIIIII (2.230564973016691e-05+0j)
YZZZIZZZYIIIIIIIII (0.000638844572794148+0j)
XZZZIZZZXIIIIIIIII (0.000638844572794148+0j)
IIYYYZZZYIIIIIIIII (2.230564973016688e-05+0j)
IIXXYZZZYIIIIIIIII (9.72968567808501e-05+0j)
IIYXXZZZYIIIIIIIII (-7.499120705068319e-05+0j)
IIXYYZZZXIIIIIIIII (-7.499120705068319e-05+0j)
IIYYXZZZXIIIIIIIII (9.72968567808501e-05+0j)
IIXXXZZZXIIIIIIIII (2.230564973016688e-05+0j)
IYZYYZZZYIIIIIIIII (0.00020914770901732735+0j)
IXZXYZZZYIIIIIIIII (0.0009122986748411348+0j)
IYZXXZZZYIIIIIIIII (-0.0007031509658238075+0j)
IXZYYZZZXIIIIIIIII (-0.0007031509658238075+0j)
IYZYXZZZXIIIIIIIII (0.0009122986748411348+0j)
IXZXXZZZXIIIIIIIII (0.00020914770901732735+0j)
YZZIZZZZYIIIIIIIII (0.002084223917722173+0j)
XZZIZZZZXIIIIIIIII (0.002084223917722173+0j)
YZIZZZZZYIIIIIIIII (0.0028993884253473994+0j)
XZIZZZZZXIIIIIIIII (0.0028993884253473994+0j)
YIZZZZZZYIIIIIIIII (0.0028993884253473976+0j)
XIZZZZZZXIIIIIIIII (0.0028993884253473976+0j)
IIIIIIZZIIIIIIIIII (0.10921597324467566+0j)
YZZZZZYZIIIIIIIIII (0.003466149259571196+0j)
XZZZZZXZIIIIIIIIII (0.003466149259571196+0j)
IIIIIZIZIIIIIIIIII (0.12460122013638739+0j)
