Bravyi-Kitaev mapping of N2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-88.68589203916153+0j)
IIIIIIIIXIYIYZYYXXZI (0.002251335489367668+0j)
IIIIIIIIXIXZXIXYYXZI (-0.0012431069830922774+0j)
IIIIIIIIXIYIXIXXYXZI (0.0034944424724599457+0j)
IIIIIIIIXIXZYZYYXYZI (-0.0034944424724599457+0j)
IIIIIIIIXIYIYZYXXYZI (0.0012431069830922774+0j)
IIIIIIIIXIXZXIXXYYZI (-0.002251335489367668+0j)
IIIIIIIIIIZXIIXYYXZI (0.010611387394514053+0j)
IIIIIIIIIIIXIIXYYXZI (0.005859228814503684+0j)
IIIIIIIIIIZYIIXXYXZI (-0.016470616209017745+0j)
IIIIIIIIIIIYIIXYYYZI (0.016470616209017745+0j)
IIIIIIIIIIZXIIXXYYZI (0.005859228814503684+0j)
IIIIIIIIIIIXIIXXYYZI (0.010611387394514053+0j)
IIIIIYZIYXZIIIXYYXZI (0.003989063333116252+0j)
IIIIIXZIYYZIIIXYYXZI (-0.003989063333116252+0j)
IIIIIYZIYXZIIIXXYYZI (-0.003989063333116252+0j)
IIIIIXZIYYZIIIXXYYZI (0.003989063333116252+0j)
XIYIYIIIXZZIZIXYYXZI (-0.0009371795657912504+0j)
XIXZYIIIYIIIZIXYYXZI (0.0009371795657912504+0j)
XIYIYIIIXZZIZIXXYYZI (0.0009371795657912504+0j)
XIXZYIIIYIIIZIXXYYZI (-0.0009371795657912504+0j)
XYZIYIIIXZZIZIXYYXZI (0.004417278312272606+0j)
XXZIYIIIYIIIZIXYYXZI (-0.004417278312272606+0j)
XYZIYIIIXZZIZIXXYYZI (-0.004417278312272606+0j)
XXZIYIIIYIIIZIXXYYZI (0.004417278312272606+0j)
IIIIIYYXIIIIIIXYYXZI (0.024943612307937083+0j)
IIIIIXYYIIIIIIXYYXZI (-0.024943612307937083+0j)
IIIIIYYXIIIIIIXXYYZI (-0.024943612307937083+0j)
IIIIIXYYIIIIIIXXYYZI (0.024943612307937083+0j)
XIYIYIXZZIIIZIXYYXZI (0.0038646063155340815+0j)
XIXZYIYIZIIIZIXYYXZI (-0.0038646063155340815+0j)
XIYIYIXZZIIIZIXXYYZI (-0.0038646063155340815+0j)
XIXZYIYIZIIIZIXXYYZI (0.0038646063155340815+0j)
XYZIYIXZZIIIZIXYYXZI (-0.018215337045539983+0j)
XXZIYIYIZIIIZIXYYXZI (0.018215337045539983+0j)
XYZIYIXZZIIIZIXXYYZI (0.018215337045539983+0j)
XXZIYIYIZIIIZIXXYYZI (-0.018215337045539983+0j)
XIXYYXZIZIIIZIXYYXZI (-0.0031313032628737724+0j)
XIXXYYZIZIIIZIXYYXZI (0.0031313032628737724+0j)
XIXYYXZIZIIIZIXXYYZI (0.0031313032628737724+0j)
XIXXYYZIZIIIZIXXYYZI (-0.0031313032628737724+0j)
ZIXZIIIIIIIIIIXYYXZI (0.0029531768654643717+0j)
IZXIIIIIIIIIIIXYYXZI (-0.0029531768654643717+0j)
ZIXZIIIIIIIIIIXXYYZI (-0.0029531768654643717+0j)
IZXIIIIIIIIIIIXXYYZI (0.0029531768654643717+0j)
ZXZIIIIIIIIIIIXYYXZI (-0.013919428673316424+0j)
IXIIIIIIIIIIIIXYYXZI (0.013919428673316424+0j)
ZXZIIIIIIIIIIIXXYYZI (0.013919428673316424+0j)
IXIIIIIIIIIIIIXXYYZI (-0.013919428673316424+0j)
IIIIIIIIIIIIIYIZYXZI (-0.014563709498380787+0j)
IIIIIIIIIIIIIXIZYYZI (0.014563709498380787+0j)
IIIIIIIIXIYIYZXIXXZI (0.01061138739451406+0j)
IIIIIIIIXIXZXIYIYXZI (0.0058592288145036826+0j)
IIIIIIIIXIYIXIXZYXZI (-0.01647061620901774+0j)
IIIIIIIIXIXZYZXIXYZI (-0.01647061620901774+0j)
IIIIIIIIXIYIYZYZXYZI (-0.0058592288145036826+0j)
IIIIIIIIXIXZXIXZYYZI (0.01061138739451406+0j)
IIIIIIIIIIZXIIYIYXZI (0.002251335489367667+0j)
IIIIIIIIIIIXIIYIYXZI (0.0012431069830922759+0j)
IIIIIIIIIIZYIIXZYXZI (-0.003494442472459942+0j)
IIIIIIIIIIIYIIYIYYZI (0.003494442472459942+0j)
IIIIIIIIIIZXIIXZYYZI (0.0012431069830922759+0j)
IIIIIIIIIIIXIIXZYYZI (0.002251335489367667+0j)
IIIIZIIIXXZIZIYIYXZI (-0.003989063333116252+0j)
IIIIIZZIYYZIIIYIYXZI (-0.003989063333116252+0j)
IIIIZIIIXXZIZIXZYYZI (0.003989063333116252+0j)
IIIIIZZIYYZIIIXZYYZI (0.003989063333116252+0j)
XIYIYIIIXZZIZIYIYXZI (0.004417278312272604+0j)
XIXZYIIIYIIIZIYIYXZI (-0.004417278312272604+0j)
XIYIYIIIXZZIZIXZYYZI (-0.004417278312272604+0j)
XIXZYIIIYIIIZIXZYYZI (0.004417278312272604+0j)
XYZIYIIIXZZIZIYIYXZI (0.0009371795657912497+0j)
XXZIYIIIYIIIZIYIYXZI (-0.0009371795657912497+0j)
XYZIYIIIXZZIZIXZYYZI (-0.0009371795657912497+0j)
XXZIYIIIYIIIZIXZYYZI (0.0009371795657912497+0j)
IIIIZIXXZIIIZIYIYXZI (-0.024943612307937076+0j)
IIIIIZYYIIIIIIYIYXZI (-0.024943612307937076+0j)
IIIIZIXXZIIIZIXZYYZI (0.024943612307937076+0j)
IIIIIZYYIIIIIIXZYYZI (0.024943612307937076+0j)
XIYIYIXZZIIIZIYIYXZI (-0.018215337045539983+0j)
XIXZYIYIZIIIZIYIYXZI (0.018215337045539983+0j)
XIYIYIXZZIIIZIXZYYZI (0.018215337045539983+0j)
XIXZYIYIZIIIZIXZYYZI (-0.018215337045539983+0j)
XYZIYIXZZIIIZIYIYXZI (-0.0038646063155340785+0j)
XXZIYIYIZIIIZIYIYXZI (0.0038646063155340785+0j)
XYZIYIXZZIIIZIXZYYZI (0.0038646063155340785+0j)
XXZIYIYIZIIIZIXZYYZI (-0.0038646063155340785+0j)
XIXYYZZIZIIIZIYIYXZI (-0.003131303262873773+0j)
XIXXXIIIIIIIIIYIYXZI (-0.003131303262873773+0j)
XIXYYZZIZIIIZIXZYYZI (0.003131303262873773+0j)
XIXXXIIIIIIIIIXZYYZI (0.003131303262873773+0j)
ZIXZIIIIIIIIIIYIYXZI (-0.013919428673316418+0j)
IZXIIIIIIIIIIIYIYXZI (0.013919428673316418+0j)
ZIXZIIIIIIIIIIXZYYZI (0.013919428673316418+0j)
IZXIIIIIIIIIIIXZYYZI (-0.013919428673316418+0j)
ZXZIIIIIIIIIIIYIYXZI (-0.002953176865464369+0j)
IXIIIIIIIIIIIIYIYXZI (0.002953176865464369+0j)
ZXZIIIIIIIIIIIXZYYZI (0.002953176865464369+0j)
IXIIIIIIIIIIIIXZYYZI (-0.002953176865464369+0j)
IIIIIIIIIIIIZXIIXXZI (0.013205017485573893+0j)
IIIIIIIIIIIIZYIIXYZI (0.013205017485573893+0j)
IIIIIIIIIIIZIYZIYXZI (-0.01320501748557388+0j)
IIIIIIIIIIIZIXZIYYZI (0.01320501748557388+0j)
IIIIIIIIIIZZIYZIYXZI (-0.006669332953191337+0j)
IIIIIIIIIIZZIXZIYYZI (0.006669332953191337+0j)
IIIIIIIIIZIIIYZIYXZI (-0.014449387855912672+0j)
IIIIIIIIIZIIIXZIYYZI (0.014449387855912672+0j)
IIIIIIXYYXZIIYZIYXZI (0.001705796961487063+0j)
IIIIIIXXYYZIIYZIYXZI (-0.001705796961487063+0j)
IIIIIIXYYXZIIXZIYYZI (-0.001705796961487063+0j)
IIIIIIXXYYZIIXZIYYZI (0.001705796961487063+0j)
XIXYYIIIXXZIZYZIYXZI (0.0031004778850600347+0j)
XIXXYIIIXYZIZYZIYXZI (-0.0031004778850600347+0j)
XIXYYIIIXXZIZXZIYYZI (-0.0031004778850600347+0j)
XIXXYIIIXYZIZXZIYYZI (0.0031004778850600347+0j)
IIIIIIIIZZZIIYZIYXZI (-0.014474558086580012+0j)
IIIIIIIIZZZIIXZIYYZI (0.014474558086580012+0j)
IIIIIIYIYZZIIYZIYXZI (0.001046444196364859+0j)
IIIIIIXZXIIIIYZIYXZI (0.001046444196364859+0j)
IIIIIIYIYZZIIXZIYYZI (-0.001046444196364859+0j)
IIIIIIXZXIIIIXZIYYZI (-0.001046444196364859+0j)
YIIIYIIIXZZIZYZIYXZI (0.004281226612720189+0j)
XZZIYIIIYIIIZYZIYXZI (-0.004281226612720189+0j)
YIIIYIIIXZZIZXZIYYZI (-0.004281226612720189+0j)
XZZIYIIIYIIIZXZIYYZI (0.004281226612720189+0j)
IIIIIIIZIIIIIYZIYXZI (-0.026948519029038005+0j)
IIIIIIIZIIIIIXZIYYZI (0.026948519029038005+0j)
XIXYYIXXZIIIZYZIYXZI (0.01419715033217833+0j)
XIXXYIXYZIIIZYZIYXZI (-0.01419715033217833+0j)
XIXYYIXXZIIIZXZIYYZI (-0.01419715033217833+0j)
XIXXYIXYZIIIZXZIYYZI (0.01419715033217833+0j)
IIIIIIZZIIIIIYZIYXZI (0.0008979562052034626+0j)
IIIIIIZZIIIIIXZIYYZI (-0.0008979562052034626+0j)
YIIIYIXZZIIIZYZIYXZI (-0.008971424341166141+0j)
XZZIYIYIZIIIZYZIYXZI (0.008971424341166141+0j)
YIIIYIXZZIIIZXZIYYZI (0.008971424341166141+0j)
XZZIYIYIZIIIZXZIYYZI (-0.008971424341166141+0j)
IIIIIZIIIIIIIYZIYXZI (-0.011432406235507012+0j)
IIIIIZIIIIIIIXZIYYZI (0.011432406235507012+0j)
IIIIZZZIZIIIZYZIYXZI (-0.011432406235507014+0j)
IIIIZZZIZIIIZXZIYYZI (0.011432406235507014+0j)
IIIZIIIIIIIIIYZIYXZI (-0.003571044312356303+0j)
IIIZIIIIIIIIIXZIYYZI (0.003571044312356303+0j)
IIZZIIIIIIIIIYZIYXZI (-0.007085952001464077+0j)
IIZZIIIIIIIIIXZIYYZI (0.007085952001464077+0j)
IZIIIIIIIIIIIYZIYXZI (-0.0070859520014640645+0j)
IZIIIIIIIIIIIXZIYYZI (0.0070859520014640645+0j)
ZZZIIIIIIIIIIYZIYXZI (-0.02206323382401055+0j)
ZZZIIIIIIIIIIXZIYYZI (0.02206323382401055+0j)
XIYIYIIIXXZIIIIIXXZI (-0.003389256314879698+0j)
XIXZYIIIXYZIIIIIXXZI (0.003389256314879698+0j)
XIYIYIIIXXZIZZZIYYZI (-0.003389256314879698+0j)
XIXZYIIIXYZIZZZIYYZI (0.003389256314879698+0j)
IIIIIYZIYZZIZIIIXXZI (0.0006101449869880122+0j)
IIIIIXZIXIIIZIIIXXZI (0.0006101449869880122+0j)
IIIIIYZIYZZIIZZIYYZI (0.0006101449869880122+0j)
IIIIIXZIXIIIIZZIYYZI (0.0006101449869880122+0j)
IIIIZIIIXZZIIIIIXXZI (0.002875841852237236+0j)
IIIIIZZIXIIIZIIIXXZI (-0.002875841852237236+0j)
IIIIZIIIXZZIZZZIYYZI (0.002875841852237236+0j)
IIIIIZZIXIIIIZZIYYZI (-0.002875841852237236+0j)
XIYIYIXXZIIIIIIIXXZI (-0.011679661356075304+0j)
XIXZYIXYZIIIIIIIXXZI (0.011679661356075304+0j)
XIYIYIXXZIIIZZZIYYZI (-0.011679661356075304+0j)
XIXZYIXYZIIIZZZIYYZI (0.011679661356075304+0j)
IIIIIYYZIIIIZIIIXXZI (-0.0023827601088625056+0j)
IIIIIXXIIIIIZIIIXXZI (-0.0023827601088625056+0j)
IIIIIYYZIIIIIZZIYYZI (-0.0023827601088625056+0j)
IIIIIXXIIIIIIZZIYYZI (-0.0023827601088625056+0j)
IIIIZIXZZIIIIIIIXXZI (-0.011230840851016903+0j)
IIIIIZXIIIIIZIIIXXZI (0.011230840851016903+0j)
IIIIZIXZZIIIZZZIYYZI (-0.011230840851016903+0j)
IIIIIZXIIIIIIZZIYYZI (0.011230840851016903+0j)
YIIIYXZIZIIIIIIIXXZI (0.001710069882372094+0j)
XZZIYYZIZIIIIIIIXXZI (-0.001710069882372094+0j)
YIIIYXZIZIIIZZZIYYZI (0.001710069882372094+0j)
XZZIYYZIZIIIZZZIYYZI (-0.001710069882372094+0j)
YIIIYZZIZIIIIIIIXXZI (-0.008060199858812738+0j)
XZZIXIIIIIIIZIIIXXZI (-0.008060199858812738+0j)
YIIIYZZIZIIIZZZIYYZI (-0.008060199858812738+0j)
XZZIXIIIIIIIIZZIYYZI (-0.008060199858812738+0j)
IIZXIIIIIIIIZIIIXXZI (-0.006119065484109815+0j)
IIIXIIIIIIIIZIIIXXZI (0.006119065484109815+0j)
IIZXIIIIIIIIIZZIYYZI (-0.006119065484109815+0j)
IIIXIIIIIIIIIZZIYYZI (0.006119065484109815+0j)
XYZIYIIIIXYYXIIIXXZI (0.0033892563148796985+0j)
XXZIYIIIIYYYXIIIXXZI (-0.0033892563148796985+0j)
XYZIYIIIIXYXXIIIXYZI (-0.0033892563148796985+0j)
XXZIYIIIIYYXXIIIXYZI (0.0033892563148796985+0j)
IIIIIYZIZZYYYIIIXXZI (0.0028758418522372357+0j)
IIIIIXZIIIXYYIIIXXZI (0.0028758418522372357+0j)
IIIIIYZIZZYXYIIIXYZI (-0.0028758418522372357+0j)
IIIIIXZIIIXXYIIIXYZI (-0.0028758418522372357+0j)
IIIIZIIIIZYYXIIIXXZI (-0.0006101449869880118+0j)
IIIIIZZIIIXYYIIIXXZI (0.0006101449869880118+0j)
IIIIZIIIIZYXXIIIXYZI (0.0006101449869880118+0j)
IIIIIZZIIIXXYIIIXYZI (-0.0006101449869880118+0j)
XYZIYIXXYIXYXIIIXXZI (0.011679661356075304+0j)
XXZIYIXYYIXYXIIIXXZI (-0.011679661356075304+0j)
XYZIYIXXYIXXXIIIXYZI (-0.011679661356075304+0j)
XXZIYIXYYIXXXIIIXYZI (0.011679661356075304+0j)
IIIIIYYZXIXYYIIIXXZI (-0.011230840851016903+0j)
IIIIIXXIXIXYYIIIXXZI (-0.011230840851016903+0j)
IIIIIYYZXIXXYIIIXYZI (0.011230840851016903+0j)
IIIIIXXIXIXXYIIIXYZI (0.011230840851016903+0j)
IIIIZIXZYIXYXIIIXXZI (0.0023827601088625035+0j)
IIIIIZXIXIXYYIIIXXZI (-0.0023827601088625035+0j)
IIIIZIXZYIXXXIIIXYZI (-0.0023827601088625035+0j)
IIIIIZXIXIXXYIIIXYZI (0.0023827601088625035+0j)
YIIIYXZIYIXYXIIIXXZI (0.008060199858812735+0j)
XZZIYYZIYIXYXIIIXXZI (-0.008060199858812735+0j)
YIIIYXZIYIXXXIIIXYZI (-0.008060199858812735+0j)
XZZIYYZIYIXXXIIIXYZI (0.008060199858812735+0j)
YIIIYZZIYIXYXIIIXXZI (0.0017100698823720934+0j)
XZZIXIIIXIXYYIIIXXZI (0.0017100698823720934+0j)
YIIIYZZIYIXXXIIIXYZI (-0.0017100698823720934+0j)
XZZIXIIIXIXXYIIIXYZI (-0.0017100698823720934+0j)
IYYXIIIIXIXYYIIIXXZI (-0.006119065484109815+0j)
IXYYIIIIXIXYYIIIXXZI (0.006119065484109815+0j)
IYYXIIIIXIXXYIIIXYZI (0.006119065484109815+0j)
IXYYIIIIXIXXYIIIXYZI (-0.006119065484109815+0j)
IIIIIIIIYXXIYIIIXXZI (-0.05435630309672123+0j)
IIIIIIIIXXYIYIIIXXZI (0.05435630309672123+0j)
IIIIIIIIYXYZYIIIXYZI (-0.05435630309672123+0j)
IIIIIIIIXXXZYIIIXYZI (-0.05435630309672123+0j)
IIIIIIYIZXXIYIIIXXZI (-0.0027709101547270204+0j)
IIIIIIXZZYXIYIIIXXZI (0.0027709101547270204+0j)
IIIIIIYIZXYZYIIIXYZI (-0.0027709101547270204+0j)
IIIIIIXZZYYZYIIIXYZI (0.0027709101547270204+0j)
YIIIYIIIIXXIXIIIXXZI (-0.0018696742568254034+0j)
XZZIYIIIIYXIXIIIXXZI (0.0018696742568254034+0j)
YIIIYIIIIXYZXIIIXYZI (-0.0018696742568254034+0j)
XZZIYIIIIYYZXIIIXYZI (0.0018696742568254034+0j)
IIIIIIXYZZXIYIIIXXZI (0.000981112092399393+0j)
IIIIIIXXIIYIYIIIXXZI (-0.000981112092399393+0j)
IIIIIIXYZZYZYIIIXYZI (0.000981112092399393+0j)
IIIIIIXXIIXZYIIIXYZI (0.000981112092399393+0j)
XIXYYIIIIZXIXIIIXXZI (-0.0029162738040806133+0j)
XIXXYIIIZIYIXIIIXXZI (0.0029162738040806133+0j)
XIXYYIIIIZYZXIIIXYZI (-0.0029162738040806133+0j)
XIXXYIIIZIXZXIIIXYZI (-0.0029162738040806133+0j)
IIIIIIZXXIYIYIIIXXZI (0.015626444450555613+0j)
IIIIIIIXXIYIYIIIXXZI (-0.015626444450555613+0j)
IIIIIIZXXIXZYIIIXYZI (-0.015626444450555613+0j)
IIIIIIIXXIXZYIIIXYZI (0.015626444450555613+0j)
YIIIYIXXYIYIXIIIXXZI (0.026340605096520944+0j)
XZZIYIXYYIYIXIIIXXZI (-0.026340605096520944+0j)
YIIIYIXXYIXZXIIIXYZI (-0.026340605096520944+0j)
XZZIYIXYYIXZXIIIXYZI (0.026340605096520944+0j)
XIXYYIXZYIYIXIIIXXZI (0.011817407299026724+0j)
XIXXYIYIYIYIXIIIXXZI (-0.011817407299026724+0j)
XIXYYIXZYIXZXIIIXYZI (-0.011817407299026724+0j)
XIXXYIYIYIXZXIIIXYZI (0.011817407299026724+0j)
XIYIYXZIYIYIXIIIXXZI (-0.005204512354832039+0j)
XIXZYYZIYIYIXIIIXXZI (0.005204512354832039+0j)
XIYIYXZIYIXZXIIIXYZI (0.005204512354832039+0j)
XIXZYYZIYIXZXIIIXYZI (-0.005204512354832039+0j)
XYZIYXZIYIYIXIIIXXZI (0.024530816067830478+0j)
XXZIYYZIYIYIXIIIXXZI (-0.024530816067830478+0j)
XYZIYXZIYIXZXIIIXYZI (-0.024530816067830478+0j)
XXZIYYZIYIXZXIIIXYZI (0.024530816067830478+0j)
XIYIYZZIYIYIXIIIXXZI (0.024530816067830478+0j)
XIXZXIIIXIYIYIIIXXZI (0.024530816067830478+0j)
XIYIYZZIYIXZXIIIXYZI (-0.024530816067830478+0j)
XIXZXIIIXIXZYIIIXYZI (-0.024530816067830478+0j)
XYZIYZZIYIYIXIIIXXZI (0.005204512354832036+0j)
XXZIXIIIXIYIYIIIXXZI (0.005204512354832036+0j)
XYZIYZZIYIXZXIIIXYZI (-0.005204512354832036+0j)
XXZIXIIIXIXZYIIIXYZI (-0.005204512354832036+0j)
ZIXXIIIIXIYIYIIIXXZI (-0.015393900870819212+0j)
IZYYIIIIXIYIYIIIXXZI (-0.015393900870819212+0j)
ZIXXIIIIXIXZYIIIXYZI (0.015393900870819212+0j)
IZYYIIIIXIXZYIIIXYZI (0.015393900870819212+0j)
IIIIIIIIIIIIIIIZZZZI (0.11290476377265009+0j)
IIIIIIIIIIIIIIZZZZZI (0.11290476377265003+0j)
IIIIIIIIIIIIIZIIZZZI (0.08379704851203945+0j)
IIIIIIIIIIIIZZZIIZZI (0.11148781859050352+0j)
IIIIIIIIIIIZIIIIZZZI (0.11148781859050357+0j)
IIIIIIIIIIZZIIIIZZZI (0.12506297470072894+0j)
IIIIIIIIIZIIIIIIZZZI (0.16529634987557326+0j)
IIIIIIXYYXZIIIIIZZZI (0.002972011607406162+0j)
IIIIIIXXYYZIIIIIZZZI (-0.002972011607406162+0j)
XIXYYIIIXXZIZIIIZZZI (0.0009238707403935447+0j)
XIXXYIIIXYZIZIIIZZZI (-0.0009238707403935447+0j)
IIIIIIIIZZZIIIIIZZZI (0.1652717163256178+0j)
IIIIIIYIYZZIIIIIZZZI (-0.0014126288986259325+0j)
IIIIIIXZXIIIIIIIZZZI (-0.0014126288986259325+0j)
YIIIYIIIXZZIZIIIZZZI (0.0037946193110652464+0j)
XZZIYIIIYIIIZIIIZZZI (-0.0037946193110652464+0j)
IIIIIIIZIIIIIIIIZZZI (0.12626562484274073+0j)
XIXYYIXXZIIIZIIIZZZI (0.0008979562052034626+0j)
XIXXYIXYZIIIZIIIZZZI (-0.0008979562052034626+0j)
IIIIIIZZIIIIIIIIZZZI (0.13412660655657896+0j)
YIIIYIXZZIIIZIIIZZZI (-0.0042473699058882515+0j)
XZZIYIYIZIIIZIIIZZZI (0.0042473699058882515+0j)
IIIIIZIIIIIIIIIIZZZI (0.12627601165801172+0j)
IIIIZZZIZIIIZIIIZZZI (0.12627601165801167+0j)
IIIZIIIIIIIIIIIIZZZI (0.13693706553069+0j)
IIZZIIIIIIIIIIIIZZZI (0.13208451216171374+0j)
IZIIIIIIIIIIIIIIZZZI (0.13208451216171377+0j)
ZZZIIIIIIIIIIIIIZZZI (0.13771117338762437+0j)
IIIIIIIIXIYIYIIZXZZI (0.004926172582702573+0j)
IIIIIIIIXIXZYIIZYIII (-0.004926172582702573+0j)
IIIIIIIIIIIIZXYYXZZI (0.00012950831919787372+0j)
IIIIIIIIIIIIIXXYYZZI (0.006098065921422041+0j)
IIIIIIIIIIIIZYYXXZZI (-0.0062275742406199125+0j)
IIIIIIIIIIIIIYXYXIII (-0.0062275742406199125+0j)
IIIIIIIIIIIIZXYXYIII (0.006098065921422041+0j)
IIIIIIIIIIIIIXXXXIII (-0.00012950831919787372+0j)
IIIIIIIIXIXYYXYYXZZI (0.0006104212154568779+0j)
IIIIIIIIXIXXYYYYXZZI (0.02874246870583841+0j)
IIIIIIIIXIXYYYYXXZZI (-0.029352889921295283+0j)
IIIIIIIIXIXXYXYYYIII (-0.029352889921295283+0j)
IIIIIIIIXIXYYXYXYIII (0.02874246870583841+0j)
IIIIIIIIXIXXYYYXYIII (0.0006104212154568779+0j)
XIYIYIIIXXZIZIXYYZZI (0.0007133042659932418+0j)
XIXZYIIIXYZIZIXYYZZI (-0.0007133042659932418+0j)
XIYIYIIIXXZIZIXXXIII (0.0007133042659932418+0j)
XIXZYIIIXYZIZIXXXIII (-0.0007133042659932418+0j)
XYZIYIIIXXZIZIXYYZZI (-0.003362070172286821+0j)
XXZIYIIIXYZIZIXYYZZI (0.003362070172286821+0j)
XYZIYIIIXXZIZIXXXIII (-0.003362070172286821+0j)
XXZIYIIIXYZIZIXXXIII (0.003362070172286821+0j)
IIIIIYZIYZZIIIXYYZZI (-0.0029452540095606275+0j)
IIIIIXZIXIIIIIXYYZZI (-0.0029452540095606275+0j)
IIIIIYZIYZZIIIXXXIII (-0.0029452540095606275+0j)
IIIIIXZIXIIIIIXXXIII (-0.0029452540095606275+0j)
XIYIYIXXZIIIZIXYYZZI (0.0023827601088625056+0j)
XIXZYIXYZIIIZIXYYZZI (-0.0023827601088625056+0j)
XIYIYIXXZIIIZIXXXIII (0.0023827601088625056+0j)
XIXZYIXYZIIIZIXXXIII (-0.0023827601088625056+0j)
XYZIYIXXZIIIZIXYYZZI (-0.011230840851016903+0j)
XXZIYIXYZIIIZIXYYZZI (0.011230840851016903+0j)
XYZIYIXXZIIIZIXXXIII (-0.011230840851016903+0j)
XXZIYIXYZIIIZIXXXIII (0.011230840851016903+0j)
IIIIIYYZIIIIIIXYYZZI (0.01337124788536163+0j)
IIIIIXXIIIIIIIXYYZZI (0.01337124788536163+0j)
IIIIIYYZIIIIIIXXXIII (0.01337124788536163+0j)
IIIIIXXIIIIIIIXXXIII (0.01337124788536163+0j)
YIIIYXZIZIIIZIXYYZZI (-0.005751852055854718+0j)
XZZIYYZIZIIIZIXYYZZI (0.005751852055854718+0j)
YIIIYXZIZIIIZIXXXIII (-0.005751852055854718+0j)
XZZIYYZIZIIIZIXXXIII (0.005751852055854718+0j)
IIZXIIIIIIIIIIXYYZZI (0.001967241168301092+0j)
IIIXIIIIIIIIIIXYYZZI (-0.001967241168301092+0j)
IIZXIIIIIIIIIIXXXIII (0.001967241168301092+0j)
IIIXIIIIIIIIIIXXXIII (-0.001967241168301092+0j)
IYYXIIIIIIIIIIXYYZZI (0.009272344452377693+0j)
IXYYIIIIIIIIIIXYYZZI (-0.009272344452377693+0j)
IYYXIIIIIIIIIIXXXIII (0.009272344452377693+0j)
IXYYIIIIIIIIIIXXXIII (-0.009272344452377693+0j)
IIIIIIIIXIYIYIZZXZZI (0.004926172582702573+0j)
IIIIIIIIXIXZYIZZYIII (-0.004926172582702573+0j)
IIIIIIIIIIIIZXXIXZZI (0.0006104212154568783+0j)
IIIIIIIIIIIIIXYIYZZI (-0.028742468705838395+0j)
IIIIIIIIIIIIZYYZXZZI (0.029352889921295283+0j)
IIIIIIIIIIIIIYYIXIII (0.029352889921295283+0j)
IIIIIIIIIIIIZXYZYIII (-0.028742468705838395+0j)
IIIIIIIIIIIIIXXZXIII (0.0006104212154568783+0j)
IIIIIIIIXIXYYXXIXZZI (-0.0001295083191978734+0j)
IIIIIIIIXIXXYYXIXZZI (-0.006098065921422036+0j)
IIIIIIIIXIXYYYYZXZZI (-0.006227574240619907+0j)
IIIIIIIIXIXXYXXIYIII (0.006227574240619907+0j)
IIIIIIIIXIXYYXYZYIII (0.006098065921422036+0j)
IIIIIIIIXIXXYYYZYIII (0.0001295083191978734+0j)
XIYIYIIIXXZIZIYIYZZI (-0.0033620701722868193+0j)
XIXZYIIIXYZIZIYIYZZI (0.0033620701722868193+0j)
XIYIYIIIXXZIZIXZXIII (-0.0033620701722868193+0j)
XIXZYIIIXYZIZIXZXIII (0.0033620701722868193+0j)
XYZIYIIIXXZIZIYIYZZI (-0.0007133042659932411+0j)
XXZIYIIIXYZIZIYIYZZI (0.0007133042659932411+0j)
XYZIYIIIXXZIZIXZXIII (-0.0007133042659932411+0j)
XXZIYIIIXYZIZIXZXIII (0.0007133042659932411+0j)
IIIIZIIIXZZIZIYIYZZI (0.0029452540095606275+0j)
IIIIIZZIXIIIIIYIYZZI (-0.0029452540095606275+0j)
IIIIZIIIXZZIZIXZXIII (0.0029452540095606275+0j)
IIIIIZZIXIIIIIXZXIII (-0.0029452540095606275+0j)
XIYIYIXXZIIIZIYIYZZI (-0.011230840851016903+0j)
XIXZYIXYZIIIZIYIYZZI (0.011230840851016903+0j)
XIYIYIXXZIIIZIXZXIII (-0.011230840851016903+0j)
XIXZYIXYZIIIZIXZXIII (0.011230840851016903+0j)
XYZIYIXXZIIIZIYIYZZI (-0.0023827601088625035+0j)
XXZIYIXYZIIIZIYIYZZI (0.0023827601088625035+0j)
XYZIYIXXZIIIZIXZXIII (-0.0023827601088625035+0j)
XXZIYIXYZIIIZIXZXIII (0.0023827601088625035+0j)
IIIIZIXZZIIIZIYIYZZI (-0.013371247885361632+0j)
IIIIIZXIIIIIIIYIYZZI (0.013371247885361632+0j)
IIIIZIXZZIIIZIXZXIII (-0.013371247885361632+0j)
IIIIIZXIIIIIIIXZXIII (0.013371247885361632+0j)
YIIIYZZIZIIIZIYIYZZI (-0.0057518520558547176+0j)
XZZIXIIIIIIIIIYIYZZI (-0.0057518520558547176+0j)
YIIIYZZIZIIIZIXZXIII (-0.0057518520558547176+0j)
XZZIXIIIIIIIIIXZXIII (-0.0057518520558547176+0j)
IIZXIIIIIIIIIIYIYZZI (-0.009272344452377694+0j)
IIIXIIIIIIIIIIYIYZZI (0.009272344452377694+0j)
IIZXIIIIIIIIIIXZXIII (-0.009272344452377694+0j)
IIIXIIIIIIIIIIXZXIII (0.009272344452377694+0j)
IYYXIIIIIIIIIIYIYZZI (0.0019672411683010903+0j)
IXYYIIIIIIIIIIYIYZZI (-0.0019672411683010903+0j)
IYYXIIIIIIIIIIXZXIII (0.0019672411683010903+0j)
IXYYIIIIIIIIIIXZXIII (-0.0019672411683010903+0j)
IIIIIIIIXIYIYZIIXZZI (0.025731741169233983+0j)
