Jordan-Wigner mapping of N2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-88.68589203916153+0j)
IIIIIIIIIIXXIIIXZXII (-0.010611387394514053+0j)
IIIIIYZZZYIIIIIYZYII (0.003989063333116252+0j)
IIIIIXZZZXIIIIIYZYII (0.003989063333116252+0j)
IIIIIYZZZYIIIIIXZXII (0.003989063333116252+0j)
IIIIIXZZZXIIIIIXZXII (0.003989063333116252+0j)
IIYZZZZZYIIIIIIYZYII (-0.0009371795657912504+0j)
IIXZZZZZXIIIIIIYZYII (-0.0009371795657912504+0j)
IIYZZZZZYIIIIIIXZXII (-0.0009371795657912504+0j)
IIXZZZZZXIIIIIIXZXII (-0.0009371795657912504+0j)
IYZZZZZZYIIIIIIYZYII (0.004417278312272606+0j)
IXZZZZZZXIIIIIIYZYII (0.004417278312272606+0j)
IYZZZZZZYIIIIIIXZXII (0.004417278312272606+0j)
IXZZZZZZXIIIIIIXZXII (0.004417278312272606+0j)
IIIIIYZYIIIIIIIYZYII (0.024943612307937083+0j)
IIIIIXZXIIIIIIIYZYII (0.024943612307937083+0j)
IIIIIYZYIIIIIIIXZXII (0.024943612307937083+0j)
IIIIIXZXIIIIIIIXZXII (0.024943612307937083+0j)
IIYZZZYIIIIIIIIYZYII (0.0038646063155340815+0j)
IIXZZZXIIIIIIIIYZYII (0.0038646063155340815+0j)
IIYZZZYIIIIIIIIXZXII (0.0038646063155340815+0j)
IIXZZZXIIIIIIIIXZXII (0.0038646063155340815+0j)
IYZZZZYIIIIIIIIYZYII (-0.018215337045539983+0j)
IXZZZZXIIIIIIIIYZYII (-0.018215337045539983+0j)
IYZZZZYIIIIIIIIXZXII (-0.018215337045539983+0j)
IXZZZZXIIIIIIIIXZXII (-0.018215337045539983+0j)
IIIYZYIIIIIIIIIYZYII (-0.0031313032628737724+0j)
IIIXZXIIIIIIIIIYZYII (-0.0031313032628737724+0j)
IIIYZYIIIIIIIIIXZXII (-0.0031313032628737724+0j)
IIIXZXIIIIIIIIIXZXII (-0.0031313032628737724+0j)
YZYIIIIIIIIIIIIYZYII (-0.0029531768654643717+0j)
XZXIIIIIIIIIIIIYZYII (-0.0029531768654643717+0j)
YZYIIIIIIIIIIIIXZXII (-0.0029531768654643717+0j)
XZXIIIIIIIIIIIIXZXII (-0.0029531768654643717+0j)
YYIIIIIIIIIIIIIYZYII (0.013919428673316424+0j)
XXIIIIIIIIIIIIIYZYII (0.013919428673316424+0j)
YYIIIIIIIIIIIIIXZXII (0.013919428673316424+0j)
XXIIIIIIIIIIIIIXZXII (0.013919428673316424+0j)
IIIIIIIIIIIIIYIZZYII (-0.014563709498380787+0j)
IIIIIIIIIIIIIXIZZXII (-0.014563709498380787+0j)
IIIIIIIIIIYZYIYZZYII (-0.01061138739451406+0j)
IIIIIIIIIIXZXIYZZYII (0.0058592288145036826+0j)
IIIIIIIIIIYZXIXZZYII (-0.01647061620901774+0j)
IIIIIIIIIIXZYIYZZXII (-0.01647061620901774+0j)
IIIIIIIIIIYZYIXZZXII (0.0058592288145036826+0j)
IIIIIIIIIIXZXIXZZXII (-0.01061138739451406+0j)
IIIIIIIIIIYYIIYZZYII (-0.002251335489367667+0j)
IIIIIIIIIIXXIIYZZYII (0.0012431069830922759+0j)
IIIIIIIIIIYXIIXZZYII (-0.003494442472459942+0j)
IIIIIIIIIIXYIIYZZXII (-0.003494442472459942+0j)
IIIIIIIIIIYYIIXZZXII (0.0012431069830922759+0j)
IIIIIIIIIIXXIIXZZXII (-0.002251335489367667+0j)
IIIIYZZZZYIIIIYZZYII (0.003989063333116252+0j)
IIIIXZZZZXIIIIYZZYII (0.003989063333116252+0j)
IIIIYZZZZYIIIIXZZXII (0.003989063333116252+0j)
IIIIXZZZZXIIIIXZZXII (0.003989063333116252+0j)
IIYZZZZZYIIIIIYZZYII (0.004417278312272604+0j)
IIXZZZZZXIIIIIYZZYII (0.004417278312272604+0j)
IIYZZZZZYIIIIIXZZXII (0.004417278312272604+0j)
IIXZZZZZXIIIIIXZZXII (0.004417278312272604+0j)
IYZZZZZZYIIIIIYZZYII (0.0009371795657912497+0j)
IXZZZZZZXIIIIIYZZYII (0.0009371795657912497+0j)
IYZZZZZZYIIIIIXZZXII (0.0009371795657912497+0j)
IXZZZZZZXIIIIIXZZXII (0.0009371795657912497+0j)
IIIIYZZYIIIIIIYZZYII (0.024943612307937076+0j)
IIIIXZZXIIIIIIYZZYII (0.024943612307937076+0j)
IIIIYZZYIIIIIIXZZXII (0.024943612307937076+0j)
IIIIXZZXIIIIIIXZZXII (0.024943612307937076+0j)
IIYZZZYIIIIIIIYZZYII (-0.018215337045539983+0j)
IIXZZZXIIIIIIIYZZYII (-0.018215337045539983+0j)
IIYZZZYIIIIIIIXZZXII (-0.018215337045539983+0j)
IIXZZZXIIIIIIIXZZXII (-0.018215337045539983+0j)
IYZZZZYIIIIIIIYZZYII (-0.0038646063155340785+0j)
IXZZZZXIIIIIIIYZZYII (-0.0038646063155340785+0j)
IYZZZZYIIIIIIIXZZXII (-0.0038646063155340785+0j)
IXZZZZXIIIIIIIXZZXII (-0.0038646063155340785+0j)
IIIYYIIIIIIIIIYZZYII (-0.003131303262873773+0j)
IIIXXIIIIIIIIIYZZYII (-0.003131303262873773+0j)
IIIYYIIIIIIIIIXZZXII (-0.003131303262873773+0j)
IIIXXIIIIIIIIIXZZXII (-0.003131303262873773+0j)
YZYIIIIIIIIIIIYZZYII (0.013919428673316418+0j)
XZXIIIIIIIIIIIYZZYII (0.013919428673316418+0j)
YZYIIIIIIIIIIIXZZXII (0.013919428673316418+0j)
XZXIIIIIIIIIIIXZZXII (0.013919428673316418+0j)
YYIIIIIIIIIIIIYZZYII (0.002953176865464369+0j)
XXIIIIIIIIIIIIYZZYII (0.002953176865464369+0j)
YYIIIIIIIIIIIIXZZXII (0.002953176865464369+0j)
XXIIIIIIIIIIIIXZZXII (0.002953176865464369+0j)
IIIIIIIIIIIIZYZZZYII (-0.013205017485573893+0j)
IIIIIIIIIIIIZXZZZXII (-0.013205017485573893+0j)
IIIIIIIIIIIZIYZZZYII (-0.01320501748557388+0j)
IIIIIIIIIIIZIXZZZXII (-0.01320501748557388+0j)
IIIIIIIIIIZIIYZZZYII (-0.006669332953191337+0j)
IIIIIIIIIIZIIXZZZXII (-0.006669332953191337+0j)
IIIIIIIIIZIIIYZZZYII (-0.014449387855912672+0j)
IIIIIIIIIZIIIXZZZXII (-0.014449387855912672+0j)
IIIIIIIYZYIIIYZZZYII (0.001705796961487063+0j)
IIIIIIIXZXIIIYZZZYII (0.001705796961487063+0j)
IIIIIIIYZYIIIXZZZXII (0.001705796961487063+0j)
IIIIIIIXZXIIIXZZZXII (0.001705796961487063+0j)
IIIYZZZZZYIIIYZZZYII (0.0031004778850600347+0j)
IIIXZZZZZXIIIYZZZYII (0.0031004778850600347+0j)
IIIYZZZZZYIIIXZZZXII (0.0031004778850600347+0j)
IIIXZZZZZXIIIXZZZXII (0.0031004778850600347+0j)
IIIIIIIIZIIIIYZZZYII (-0.014474558086580012+0j)
IIIIIIIIZIIIIXZZZXII (-0.014474558086580012+0j)
IIIIIIYZYIIIIYZZZYII (0.001046444196364859+0j)
IIIIIIXZXIIIIYZZZYII (0.001046444196364859+0j)
IIIIIIYZYIIIIXZZZXII (0.001046444196364859+0j)
IIIIIIXZXIIIIXZZZXII (0.001046444196364859+0j)
YZZZZZZZYIIIIYZZZYII (0.004281226612720189+0j)
XZZZZZZZXIIIIYZZZYII (0.004281226612720189+0j)
YZZZZZZZYIIIIXZZZXII (0.004281226612720189+0j)
XZZZZZZZXIIIIXZZZXII (0.004281226612720189+0j)
IIIIIIIZIIIIIYZZZYII (-0.026948519029038005+0j)
IIIIIIIZIIIIIXZZZXII (-0.026948519029038005+0j)
IIIYZZZYIIIIIYZZZYII (0.01419715033217833+0j)
IIIXZZZXIIIIIYZZZYII (0.01419715033217833+0j)
IIIYZZZYIIIIIXZZZXII (0.01419715033217833+0j)
IIIXZZZXIIIIIXZZZXII (0.01419715033217833+0j)
IIIIIIZIIIIIIYZZZYII (0.0008979562052034626+0j)
IIIIIIZIIIIIIXZZZXII (0.0008979562052034626+0j)
YZZZZZYIIIIIIYZZZYII (-0.008971424341166141+0j)
XZZZZZXIIIIIIYZZZYII (-0.008971424341166141+0j)
YZZZZZYIIIIIIXZZZXII (-0.008971424341166141+0j)
XZZZZZXIIIIIIXZZZXII (-0.008971424341166141+0j)
IIIIIZIIIIIIIYZZZYII (-0.011432406235507012+0j)
IIIIIZIIIIIIIXZZZXII (-0.011432406235507012+0j)
IIIIZIIIIIIIIYZZZYII (-0.011432406235507014+0j)
IIIIZIIIIIIIIXZZZXII (-0.011432406235507014+0j)
IIIZIIIIIIIIIYZZZYII (-0.003571044312356303+0j)
IIIZIIIIIIIIIXZZZXII (-0.003571044312356303+0j)
IIZIIIIIIIIIIYZZZYII (-0.007085952001464077+0j)
IIZIIIIIIIIIIXZZZXII (-0.007085952001464077+0j)
IZIIIIIIIIIIIYZZZYII (-0.0070859520014640645+0j)
IZIIIIIIIIIIIXZZZXII (-0.0070859520014640645+0j)
ZIIIIIIIIIIIIYZZZYII (-0.02206323382401055+0j)
ZIIIIIIIIIIIIXZZZXII (-0.02206323382401055+0j)
IIYZZZZZZYIIYZZZZYII (0.003389256314879698+0j)
IIXZZZZZZXIIYZZZZYII (0.003389256314879698+0j)
IIYZZZZZZYIIXZZZZXII (0.003389256314879698+0j)
IIXZZZZZZXIIXZZZZXII (0.003389256314879698+0j)
IIIIIYZZYIIIYZZZZYII (-0.0006101449869880122+0j)
IIIIIXZZXIIIYZZZZYII (-0.0006101449869880122+0j)
IIIIIYZZYIIIXZZZZXII (-0.0006101449869880122+0j)
IIIIIXZZXIIIXZZZZXII (-0.0006101449869880122+0j)
IIIIYZZZYIIIYZZZZYII (0.002875841852237236+0j)
IIIIXZZZXIIIYZZZZYII (0.002875841852237236+0j)
IIIIYZZZYIIIXZZZZXII (0.002875841852237236+0j)
IIIIXZZZXIIIXZZZZXII (0.002875841852237236+0j)
IIYZZZZYIIIIYZZZZYII (0.011679661356075304+0j)
IIXZZZZXIIIIYZZZZYII (0.011679661356075304+0j)
IIYZZZZYIIIIXZZZZXII (0.011679661356075304+0j)
IIXZZZZXIIIIXZZZZXII (0.011679661356075304+0j)
IIIIIYYIIIIIYZZZZYII (0.0023827601088625056+0j)
IIIIIXXIIIIIYZZZZYII (0.0023827601088625056+0j)
IIIIIYYIIIIIXZZZZXII (0.0023827601088625056+0j)
IIIIIXXIIIIIXZZZZXII (0.0023827601088625056+0j)
IIIIYZYIIIIIYZZZZYII (-0.011230840851016903+0j)
IIIIXZXIIIIIYZZZZYII (-0.011230840851016903+0j)
IIIIYZYIIIIIXZZZZXII (-0.011230840851016903+0j)
IIIIXZXIIIIIXZZZZXII (-0.011230840851016903+0j)
YZZZZYIIIIIIYZZZZYII (-0.001710069882372094+0j)
XZZZZXIIIIIIYZZZZYII (-0.001710069882372094+0j)
YZZZZYIIIIIIXZZZZXII (-0.001710069882372094+0j)
XZZZZXIIIIIIXZZZZXII (-0.001710069882372094+0j)
YZZZYIIIIIIIYZZZZYII (0.008060199858812738+0j)
XZZZXIIIIIIIYZZZZYII (0.008060199858812738+0j)
YZZZYIIIIIIIXZZZZXII (0.008060199858812738+0j)
XZZZXIIIIIIIXZZZZXII (0.008060199858812738+0j)
IIYYIIIIIIIIYZZZZYII (-0.006119065484109815+0j)
IIXXIIIIIIIIYZZZZYII (-0.006119065484109815+0j)
IIYYIIIIIIIIXZZZZXII (-0.006119065484109815+0j)
IIXXIIIIIIIIXZZZZXII (-0.006119065484109815+0j)
IYZZZZZZZYIYZZZZZYII (0.0033892563148796985+0j)
IXZZZZZZZXIYZZZZZYII (0.0033892563148796985+0j)
IYZZZZZZZYIXZZZZZXII (0.0033892563148796985+0j)
IXZZZZZZZXIXZZZZZXII (0.0033892563148796985+0j)
IIIIIYZZYIIYZZZZZYII (0.0028758418522372357+0j)
IIIIIXZZXIIYZZZZZYII (0.0028758418522372357+0j)
IIIIIYZZYIIXZZZZZXII (0.0028758418522372357+0j)
IIIIIXZZXIIXZZZZZXII (0.0028758418522372357+0j)
IIIIYZZZYIIYZZZZZYII (0.0006101449869880118+0j)
IIIIXZZZXIIYZZZZZYII (0.0006101449869880118+0j)
IIIIYZZZYIIXZZZZZXII (0.0006101449869880118+0j)
IIIIXZZZXIIXZZZZZXII (0.0006101449869880118+0j)
IYZZZZZYIIIYZZZZZYII (0.011679661356075304+0j)
IXZZZZZXIIIYZZZZZYII (0.011679661356075304+0j)
IYZZZZZYIIIXZZZZZXII (0.011679661356075304+0j)
IXZZZZZXIIIXZZZZZXII (0.011679661356075304+0j)
IIIIIYYIIIIYZZZZZYII (-0.011230840851016903+0j)
IIIIIXXIIIIYZZZZZYII (-0.011230840851016903+0j)
IIIIIYYIIIIXZZZZZXII (-0.011230840851016903+0j)
IIIIIXXIIIIXZZZZZXII (-0.011230840851016903+0j)
IIIIYZYIIIIYZZZZZYII (-0.0023827601088625035+0j)
IIIIXZXIIIIYZZZZZYII (-0.0023827601088625035+0j)
IIIIYZYIIIIXZZZZZXII (-0.0023827601088625035+0j)
IIIIXZXIIIIXZZZZZXII (-0.0023827601088625035+0j)
YZZZZYIIIIIYZZZZZYII (0.008060199858812735+0j)
XZZZZXIIIIIYZZZZZYII (0.008060199858812735+0j)
YZZZZYIIIIIXZZZZZXII (0.008060199858812735+0j)
XZZZZXIIIIIXZZZZZXII (0.008060199858812735+0j)
YZZZYIIIIIIYZZZZZYII (0.0017100698823720934+0j)
XZZZXIIIIIIYZZZZZYII (0.0017100698823720934+0j)
YZZZYIIIIIIXZZZZZXII (0.0017100698823720934+0j)
XZZZXIIIIIIXZZZZZXII (0.0017100698823720934+0j)
IYZYIIIIIIIYZZZZZYII (-0.006119065484109815+0j)
IXZXIIIIIIIYZZZZZYII (-0.006119065484109815+0j)
IYZYIIIIIIIXZZZZZXII (-0.006119065484109815+0j)
IXZXIIIIIIIXZZZZZXII (-0.006119065484109815+0j)
IIIIIIIIYYYZZZZZZYII (0.05435630309672123+0j)
IIIIIIIIXXYZZZZZZYII (0.05435630309672123+0j)
IIIIIIIIYYXZZZZZZXII (0.05435630309672123+0j)
IIIIIIIIXXXZZZZZZXII (0.05435630309672123+0j)
IIIIIIYZZYYZZZZZZYII (0.0027709101547270204+0j)
IIIIIIXZZXYZZZZZZYII (0.0027709101547270204+0j)
IIIIIIYZZYXZZZZZZXII (0.0027709101547270204+0j)
IIIIIIXZZXXZZZZZZXII (0.0027709101547270204+0j)
YZZZZZZZZYYZZZZZZYII (0.0018696742568254034+0j)
XZZZZZZZZXYZZZZZZYII (0.0018696742568254034+0j)
YZZZZZZZZYXZZZZZZXII (0.0018696742568254034+0j)
XZZZZZZZZXXZZZZZZXII (0.0018696742568254034+0j)
IIIIIIIYYIYZZZZZZYII (-0.000981112092399393+0j)
IIIIIIIXXIYZZZZZZYII (-0.000981112092399393+0j)
IIIIIIIYYIXZZZZZZXII (-0.000981112092399393+0j)
IIIIIIIXXIXZZZZZZXII (-0.000981112092399393+0j)
IIIYZZZZYIYZZZZZZYII (0.0029162738040806133+0j)
IIIXZZZZXIYZZZZZZYII (0.0029162738040806133+0j)
IIIYZZZZYIXZZZZZZXII (0.0029162738040806133+0j)
IIIXZZZZXIXZZZZZZXII (0.0029162738040806133+0j)
IIIIIIYYIIYZZZZZZYII (-0.015626444450555613+0j)
IIIIIIXXIIYZZZZZZYII (-0.015626444450555613+0j)
IIIIIIYYIIXZZZZZZXII (-0.015626444450555613+0j)
IIIIIIXXIIXZZZZZZXII (-0.015626444450555613+0j)
YZZZZZZYIIYZZZZZZYII (0.026340605096520944+0j)
XZZZZZZXIIYZZZZZZYII (0.026340605096520944+0j)
YZZZZZZYIIXZZZZZZXII (0.026340605096520944+0j)
XZZZZZZXIIXZZZZZZXII (0.026340605096520944+0j)
IIIYZZYIIIYZZZZZZYII (0.011817407299026724+0j)
IIIXZZXIIIYZZZZZZYII (0.011817407299026724+0j)
IIIYZZYIIIXZZZZZZXII (0.011817407299026724+0j)
IIIXZZXIIIXZZZZZZXII (0.011817407299026724+0j)
IIYZZYIIIIYZZZZZZYII (-0.005204512354832039+0j)
IIXZZXIIIIYZZZZZZYII (-0.005204512354832039+0j)
IIYZZYIIIIXZZZZZZXII (-0.005204512354832039+0j)
IIXZZXIIIIXZZZZZZXII (-0.005204512354832039+0j)
IYZZZYIIIIYZZZZZZYII (0.024530816067830478+0j)
IXZZZXIIIIYZZZZZZYII (0.024530816067830478+0j)
IYZZZYIIIIXZZZZZZXII (0.024530816067830478+0j)
IXZZZXIIIIXZZZZZZXII (0.024530816067830478+0j)
IIYZYIIIIIYZZZZZZYII (0.024530816067830478+0j)
IIXZXIIIIIYZZZZZZYII (0.024530816067830478+0j)
IIYZYIIIIIXZZZZZZXII (0.024530816067830478+0j)
IIXZXIIIIIXZZZZZZXII (0.024530816067830478+0j)
IYZZYIIIIIYZZZZZZYII (0.005204512354832036+0j)
IXZZXIIIIIYZZZZZZYII (0.005204512354832036+0j)
IYZZYIIIIIXZZZZZZXII (0.005204512354832036+0j)
IXZZXIIIIIXZZZZZZXII (0.005204512354832036+0j)
YZZYIIIIIIYZZZZZZYII (0.015393900870819212+0j)
XZZXIIIIIIYZZZZZZYII (0.015393900870819212+0j)
YZZYIIIIIIXZZZZZZXII (0.015393900870819212+0j)
XZZXIIIIIIXZZZZZZXII (0.015393900870819212+0j)
IIIIIIIIIIIIIIIZZIII (0.11290476377265009+0j)
IIIIIIIIIIIIIIZIZIII (0.11290476377265003+0j)
IIIIIIIIIIIIIZIIZIII (0.08379704851203945+0j)
IIIIIIIIIIIIZIIIZIII (0.11148781859050352+0j)
IIIIIIIIIIIZIIIIZIII (0.11148781859050357+0j)
IIIIIIIIIIZIIIIIZIII (0.12506297470072894+0j)
IIIIIIIIIZIIIIIIZIII (0.16529634987557326+0j)
IIIIIIIYZYIIIIIIZIII (0.002972011607406162+0j)
IIIIIIIXZXIIIIIIZIII (0.002972011607406162+0j)
IIIYZZZZZYIIIIIIZIII (0.0009238707403935447+0j)
IIIXZZZZZXIIIIIIZIII (0.0009238707403935447+0j)
IIIIIIIIZIIIIIIIZIII (0.1652717163256178+0j)
IIIIIIYZYIIIIIIIZIII (-0.0014126288986259325+0j)
IIIIIIXZXIIIIIIIZIII (-0.0014126288986259325+0j)
YZZZZZZZYIIIIIIIZIII (0.0037946193110652464+0j)
XZZZZZZZXIIIIIIIZIII (0.0037946193110652464+0j)
IIIIIIIZIIIIIIIIZIII (0.12626562484274073+0j)
IIIYZZZYIIIIIIIIZIII (0.0008979562052034626+0j)
IIIXZZZXIIIIIIIIZIII (0.0008979562052034626+0j)
IIIIIIZIIIIIIIIIZIII (0.13412660655657896+0j)
YZZZZZYIIIIIIIIIZIII (-0.0042473699058882515+0j)
XZZZZZXIIIIIIIIIZIII (-0.0042473699058882515+0j)
IIIIIZIIIIIIIIIIZIII (0.12627601165801172+0j)
IIIIZIIIIIIIIIIIZIII (0.12627601165801167+0j)
IIIZIIIIIIIIIIIIZIII (0.13693706553069+0j)
IIZIIIIIIIIIIIIIZIII (0.13208451216171374+0j)
IZIIIIIIIIIIIIIIZIII (0.13208451216171377+0j)
ZIIIIIIIIIIIIIIIZIII (0.13771117338762437+0j)
IIIIIIIIIIYZZZZIYIII (0.004926172582702573+0j)
IIIIIIIIIIXZZZZIXIII (0.004926172582702573+0j)
IIIIIIIIIIIIYYIYYIII (-0.00012950831919787372+0j)
IIIIIIIIIIIIXXIYYIII (0.006098065921422041+0j)
IIIIIIIIIIIIYXIXYIII (-0.0062275742406199125+0j)
IIIIIIIIIIIIXYIYXIII (-0.0062275742406199125+0j)
IIIIIIIIIIIIYYIXXIII (0.006098065921422041+0j)
IIIIIIIIIIIIXXIXXIII (-0.00012950831919787372+0j)
IIIIIIIIIIIYZYIYYIII (0.0006104212154568779+0j)
IIIIIIIIIIIXZXIYYIII (-0.02874246870583841+0j)
IIIIIIIIIIIYZXIXYIII (0.029352889921295283+0j)
IIIIIIIIIIIXZYIYXIII (0.029352889921295283+0j)
IIIIIIIIIIIYZYIXXIII (-0.02874246870583841+0j)
IIIIIIIIIIIXZXIXXIII (0.0006104212154568779+0j)
IIYZZZZZZYIIIIIYYIII (0.0007133042659932418+0j)
IIXZZZZZZXIIIIIYYIII (0.0007133042659932418+0j)
IIYZZZZZZYIIIIIXXIII (0.0007133042659932418+0j)
IIXZZZZZZXIIIIIXXIII (0.0007133042659932418+0j)
IYZZZZZZZYIIIIIYYIII (-0.003362070172286821+0j)
IXZZZZZZZXIIIIIYYIII (-0.003362070172286821+0j)
IYZZZZZZZYIIIIIXXIII (-0.003362070172286821+0j)
IXZZZZZZZXIIIIIXXIII (-0.003362070172286821+0j)
IIIIIYZZYIIIIIIYYIII (-0.0029452540095606275+0j)
IIIIIXZZXIIIIIIYYIII (-0.0029452540095606275+0j)
IIIIIYZZYIIIIIIXXIII (-0.0029452540095606275+0j)
IIIIIXZZXIIIIIIXXIII (-0.0029452540095606275+0j)
IIYZZZZYIIIIIIIYYIII (0.0023827601088625056+0j)
IIXZZZZXIIIIIIIYYIII (0.0023827601088625056+0j)
IIYZZZZYIIIIIIIXXIII (0.0023827601088625056+0j)
IIXZZZZXIIIIIIIXXIII (0.0023827601088625056+0j)
IYZZZZZYIIIIIIIYYIII (-0.011230840851016903+0j)
IXZZZZZXIIIIIIIYYIII (-0.011230840851016903+0j)
IYZZZZZYIIIIIIIXXIII (-0.011230840851016903+0j)
IXZZZZZXIIIIIIIXXIII (-0.011230840851016903+0j)
IIIIIYYIIIIIIIIYYIII (0.01337124788536163+0j)
IIIIIXXIIIIIIIIYYIII (0.01337124788536163+0j)
IIIIIYYIIIIIIIIXXIII (0.01337124788536163+0j)
IIIIIXXIIIIIIIIXXIII (0.01337124788536163+0j)
YZZZZYIIIIIIIIIYYIII (-0.005751852055854718+0j)
XZZZZXIIIIIIIIIYYIII (-0.005751852055854718+0j)
YZZZZYIIIIIIIIIXXIII (-0.005751852055854718+0j)
XZZZZXIIIIIIIIIXXIII (-0.005751852055854718+0j)
IIYYIIIIIIIIIIIYYIII (-0.001967241168301092+0j)
IIXXIIIIIIIIIIIYYIII (-0.001967241168301092+0j)
IIYYIIIIIIIIIIIXXIII (-0.001967241168301092+0j)
IIXXIIIIIIIIIIIXXIII (-0.001967241168301092+0j)
IYZYIIIIIIIIIIIYYIII (0.009272344452377693+0j)
IXZXIIIIIIIIIIIYYIII (0.009272344452377693+0j)
IYZYIIIIIIIIIIIXXIII (0.009272344452377693+0j)
IXZXIIIIIIIIIIIXXIII (0.009272344452377693+0j)
IIIIIIIIIIYZZZIZYIII (0.004926172582702573+0j)
IIIIIIIIIIXZZZIZXIII (0.004926172582702573+0j)
IIIIIIIIIIIIYYYZYIII (0.0006104212154568783+0j)
IIIIIIIIIIIIXXYZYIII (-0.028742468705838395+0j)
IIIIIIIIIIIIYXXZYIII (0.029352889921295283+0j)
IIIIIIIIIIIIXYYZXIII (0.029352889921295283+0j)
IIIIIIIIIIIIYYXZXIII (-0.028742468705838395+0j)
IIIIIIIIIIIIXXXZXIII (0.0006104212154568783+0j)
IIIIIIIIIIIYZYYZYIII (0.0001295083191978734+0j)
IIIIIIIIIIIXZXYZYIII (-0.006098065921422036+0j)
IIIIIIIIIIIYZXXZYIII (0.006227574240619907+0j)
IIIIIIIIIIIXZYYZXIII (0.006227574240619907+0j)
IIIIIIIIIIIYZYXZXIII (-0.006098065921422036+0j)
IIIIIIIIIIIXZXXZXIII (0.0001295083191978734+0j)
IIYZZZZZZYIIIIYZYIII (-0.0033620701722868193+0j)
IIXZZZZZZXIIIIYZYIII (-0.0033620701722868193+0j)
IIYZZZZZZYIIIIXZXIII (-0.0033620701722868193+0j)
IIXZZZZZZXIIIIXZXIII (-0.0033620701722868193+0j)
IYZZZZZZZYIIIIYZYIII (-0.0007133042659932411+0j)
IXZZZZZZZXIIIIYZYIII (-0.0007133042659932411+0j)
IYZZZZZZZYIIIIXZXIII (-0.0007133042659932411+0j)
IXZZZZZZZXIIIIXZXIII (-0.0007133042659932411+0j)
IIIIYZZZYIIIIIYZYIII (-0.0029452540095606275+0j)
IIIIXZZZXIIIIIYZYIII (-0.0029452540095606275+0j)
IIIIYZZZYIIIIIXZXIII (-0.0029452540095606275+0j)
IIIIXZZZXIIIIIXZXIII (-0.0029452540095606275+0j)
IIYZZZZYIIIIIIYZYIII (-0.011230840851016903+0j)
IIXZZZZXIIIIIIYZYIII (-0.011230840851016903+0j)
IIYZZZZYIIIIIIXZXIII (-0.011230840851016903+0j)
IIXZZZZXIIIIIIXZXIII (-0.011230840851016903+0j)
IYZZZZZYIIIIIIYZYIII (-0.0023827601088625035+0j)
IXZZZZZXIIIIIIYZYIII (-0.0023827601088625035+0j)
IYZZZZZYIIIIIIXZXIII (-0.0023827601088625035+0j)
IXZZZZZXIIIIIIXZXIII (-0.0023827601088625035+0j)
IIIIYZYIIIIIIIYZYIII (0.013371247885361632+0j)
IIIIXZXIIIIIIIYZYIII (0.013371247885361632+0j)
IIIIYZYIIIIIIIXZXIII (0.013371247885361632+0j)
IIIIXZXIIIIIIIXZXIII (0.013371247885361632+0j)
YZZZYIIIIIIIIIYZYIII (-0.0057518520558547176+0j)
XZZZXIIIIIIIIIYZYIII (-0.0057518520558547176+0j)
YZZZYIIIIIIIIIXZXIII (-0.0057518520558547176+0j)
XZZZXIIIIIIIIIXZXIII (-0.0057518520558547176+0j)
IIYYIIIIIIIIIIYZYIII (0.009272344452377694+0j)
IIXXIIIIIIIIIIYZYIII (0.009272344452377694+0j)
IIYYIIIIIIIIIIXZXIII (0.009272344452377694+0j)
IIXXIIIIIIIIIIXZXIII (0.009272344452377694+0j)
IYZYIIIIIIIIIIYZYIII (0.0019672411683010903+0j)
IXZXIIIIIIIIIIYZYIII (0.0019672411683010903+0j)
IYZYIIIIIIIIIIXZXIII (0.0019672411683010903+0j)
IXZXIIIIIIIIIIXZXIII (0.0019672411683010903+0j)
IIIIIIIIIIYZZIZZYIII (0.025731741169233983+0j)
IIIIIIIIIIXZZIZZXIII (0.025731741169233983+0j)
IIIIIIIIYYIIIYZZYIII (0.062116581255610204+0j)
IIIIIIIIXXIIIYZZYIII (0.062116581255610204+0j)
IIIIIIIIYYIIIXZZXIII (0.062116581255610204+0j)
IIIIIIIIXXIIIXZZXIII (0.062116581255610204+0j)
IIIIIIYZZYIIIYZZYIII (-0.00038505455171535316+0j)
IIIIIIXZZXIIIYZZYIII (-0.00038505455171535316+0j)
IIIIIIYZZYIIIXZZXIII (-0.00038505455171535316+0j)
IIIIIIXZZXIIIXZZXIII (-0.00038505455171535316+0j)
YZZZZZZZZYIIIYZZYIII (-0.006278995647852808+0j)
XZZZZZZZZXIIIYZZYIII (-0.006278995647852808+0j)
YZZZZZZZZYIIIXZZXIII (-0.006278995647852808+0j)
XZZZZZZZZXIIIXZZXIII (-0.006278995647852808+0j)
IIIIIIIYYIIIIYZZYIII (-0.003095328647177285+0j)
IIIIIIIXXIIIIYZZYIII (-0.003095328647177285+0j)
IIIIIIIYYIIIIXZZXIII (-0.003095328647177285+0j)
IIIIIIIXXIIIIXZZXIII (-0.003095328647177285+0j)
IIIYZZZZYIIIIYZZYIII (-0.003550434568294334+0j)
IIIXZZZZXIIIIYZZYIII (-0.003550434568294334+0j)
IIIYZZZZYIIIIXZZXIII (-0.003550434568294334+0j)
IIIXZZZZXIIIIXZZXIII (-0.003550434568294334+0j)
IIIIIIYYIIIIIYZZYIII (-0.025037846263264052+0j)
