Bravyi-Kitaev mapping of C2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-62.50754225107464+0j)
ZIXXIIIIIIIIIIIIIXII (0.017049920292109996+0j)
IZYYIIIIIIIIIIIIIXII (0.017049920292109996+0j)
IIIIIIIIIIIIIYZZYXZI (-0.013489559457914664+0j)
IIIIIIIIIIIIIXZZYYZI (0.013489559457914664+0j)
IIIIIIIIXIYIYZYYXXZI (0.006758885488283431+0j)
IIIIIIIIXIXZXIXYYXZI (-0.0057603790759897+0j)
IIIIIIIIXIYIXIXXYXZI (0.012519264564273137+0j)
IIIIIIIIXIXZYZYYXYZI (-0.012519264564273137+0j)
IIIIIIIIXIYIYZYXXYZI (0.0057603790759897+0j)
IIIIIIIIXIXZXIXXYYZI (-0.006758885488283431+0j)
IIIIIIIIIIZXIIXYYXZI (0.00031845627120938617+0j)
IIIIIIIIIIIXIIXYYXZI (0.0002714099601882949+0j)
IIIIIIIIIIZYIIXXYXZI (-0.0005898662313976813+0j)
IIIIIIIIIIIYIIXYYYZI (0.0005898662313976813+0j)
IIIIIIIIIIZXIIXXYYZI (0.0002714099601882949+0j)
IIIIIIIIIIIXIIXXYYZI (0.00031845627120938617+0j)
IIIIIYZIYXZIIIXYYXZI (0.004003057298653019+0j)
IIIIIXZIYYZIIIXYYXZI (-0.004003057298653019+0j)
IIIIIYZIYXZIIIXXYYZI (-0.004003057298653019+0j)
IIIIIXZIYYZIIIXXYYZI (0.004003057298653019+0j)
XIYIYIIIXZZIZIXYYXZI (0.004520396793716314+0j)
XIXZYIIIYIIIZIXYYXZI (-0.004520396793716314+0j)
XIYIYIIIXZZIZIXXYYZI (-0.004520396793716314+0j)
XIXZYIIIYIIIZIXXYYZI (0.004520396793716314+0j)
XYZIYIIIXZZIZIXYYXZI (-0.0002129861069268342+0j)
XXZIYIIIYIIIZIXYYXZI (0.0002129861069268342+0j)
XYZIYIIIXZZIZIXXYYZI (0.0002129861069268342+0j)
XXZIYIIIYIIIZIXXYYZI (-0.0002129861069268342+0j)
IIIIIYYXIIIIIIXYYXZI (0.023292462670382822+0j)
IIIIIXYYIIIIIIXYYXZI (-0.023292462670382822+0j)
IIIIIYYXIIIIIIXXYYZI (-0.023292462670382822+0j)
IIIIIXYYIIIIIIXXYYZI (0.023292462670382822+0j)
XIYIYIXZZIIIZIXYYXZI (0.017062216673386435+0j)
XIXZYIYIZIIIZIXYYXZI (-0.017062216673386435+0j)
XIYIYIXZZIIIZIXXYYZI (-0.017062216673386435+0j)
XIXZYIYIZIIIZIXXYYZI (0.017062216673386435+0j)
XYZIYIXZZIIIZIXYYXZI (-0.0008039150699908129+0j)
XXZIYIYIZIIIZIXYYXZI (0.0008039150699908129+0j)
XYZIYIXZZIIIZIXXYYZI (0.0008039150699908129+0j)
XXZIYIYIZIIIZIXXYYZI (-0.0008039150699908129+0j)
XIXYYXZIZIIIZIXYYXZI (-0.0010577081856617489+0j)
XIXXYYZIZIIIZIXYYXZI (0.0010577081856617489+0j)
XIXYYXZIZIIIZIXXYYZI (0.0010577081856617489+0j)
XIXXYYZIZIIIZIXXYYZI (-0.0010577081856617489+0j)
ZIXZIIIIIIIIIIXYYXZI (0.013165573927157611+0j)
IZXIIIIIIIIIIIXYYXZI (-0.013165573927157611+0j)
ZIXZIIIIIIIIIIXXYYZI (-0.013165573927157611+0j)
IZXIIIIIIIIIIIXXYYZI (0.013165573927157611+0j)
ZXZIIIIIIIIIIIXYYXZI (-0.0006203181853638635+0j)
IXIIIIIIIIIIIIXYYXZI (0.0006203181853638635+0j)
ZXZIIIIIIIIIIIXXYYZI (0.0006203181853638635+0j)
IXIIIIIIIIIIIIXXYYZI (-0.0006203181853638635+0j)
IIIIIIIIIIIIIYIZYXZI (-0.013489559457914671+0j)
IIIIIIIIIIIIIXIZYYZI (0.013489559457914671+0j)
IIIIIIIIXIYIYZXIXXZI (-0.0003184562712093844+0j)
IIIIIIIIXIXZXIYIYXZI (-0.00027140996018829326+0j)
IIIIIIIIXIYIXIXZYXZI (0.0005898662313976776+0j)
IIIIIIIIXIXZYZXIXYZI (0.0005898662313976776+0j)
IIIIIIIIXIYIYZYZXYZI (0.00027140996018829326+0j)
IIIIIIIIXIXZXIXZYYZI (-0.0003184562712093844+0j)
IIIIIIIIIIZXIIYIYXZI (-0.006758885488283434+0j)
IIIIIIIIIIIXIIYIYXZI (-0.005760379075989707+0j)
IIIIIIIIIIZYIIXZYXZI (0.012519264564273137+0j)
IIIIIIIIIIIYIIYIYYZI (-0.012519264564273137+0j)
IIIIIIIIIIZXIIXZYYZI (-0.005760379075989707+0j)
IIIIIIIIIIIXIIXZYYZI (-0.006758885488283434+0j)
IIIIZIIIXXZIZIYIYXZI (-0.004003057298653022+0j)
IIIIIZZIYYZIIIYIYXZI (-0.004003057298653022+0j)
IIIIZIIIXXZIZIXZYYZI (0.004003057298653022+0j)
IIIIIZZIYYZIIIXZYYZI (0.004003057298653022+0j)
XIYIYIIIXZZIZIYIYXZI (0.0002129861069268329+0j)
XIXZYIIIYIIIZIYIYXZI (-0.0002129861069268329+0j)
XIYIYIIIXZZIZIXZYYZI (-0.0002129861069268329+0j)
XIXZYIIIYIIIZIXZYYZI (0.0002129861069268329+0j)
XYZIYIIIXZZIZIYIYXZI (0.004520396793716317+0j)
XXZIYIIIYIIIZIYIYXZI (-0.004520396793716317+0j)
XYZIYIIIXZZIZIXZYYZI (-0.004520396793716317+0j)
XXZIYIIIYIIIZIXZYYZI (0.004520396793716317+0j)
IIIIZIXXZIIIZIYIYXZI (-0.02329246267038284+0j)
IIIIIZYYIIIIIIYIYXZI (-0.02329246267038284+0j)
IIIIZIXXZIIIZIXZYYZI (0.02329246267038284+0j)
IIIIIZYYIIIIIIXZYYZI (0.02329246267038284+0j)
XIYIYIXZZIIIZIYIYXZI (0.0008039150699908078+0j)
XIXZYIYIZIIIZIYIYXZI (-0.0008039150699908078+0j)
XIYIYIXZZIIIZIXZYYZI (-0.0008039150699908078+0j)
XIXZYIYIZIIIZIXZYYZI (0.0008039150699908078+0j)
XYZIYIXZZIIIZIYIYXZI (0.017062216673386445+0j)
XXZIYIYIZIIIZIYIYXZI (-0.017062216673386445+0j)
XYZIYIXZZIIIZIXZYYZI (-0.017062216673386445+0j)
XXZIYIYIZIIIZIXZYYZI (0.017062216673386445+0j)
XIXYYZZIZIIIZIYIYXZI (-0.0010577081856617493+0j)
XIXXXIIIIIIIIIYIYXZI (-0.0010577081856617493+0j)
XIXYYZZIZIIIZIXZYYZI (0.0010577081856617493+0j)
XIXXXIIIIIIIIIXZYYZI (0.0010577081856617493+0j)
ZIXZIIIIIIIIIIYIYXZI (0.0006203181853638596+0j)
IZXIIIIIIIIIIIYIYXZI (-0.0006203181853638596+0j)
ZIXZIIIIIIIIIIXZYYZI (-0.0006203181853638596+0j)
IZXIIIIIIIIIIIXZYYZI (0.0006203181853638596+0j)
ZXZIIIIIIIIIIIYIYXZI (0.013165573927157616+0j)
IXIIIIIIIIIIIIYIYXZI (-0.013165573927157616+0j)
ZXZIIIIIIIIIIIXZYYZI (-0.013165573927157616+0j)
IXIIIIIIIIIIIIXZYYZI (0.013165573927157616+0j)
IIIIIIIIIIIIZXIIXXZI (0.012756238077833434+0j)
IIIIIIIIIIIIZYIIXYZI (0.012756238077833434+0j)
IIIIIIIIIIIZIYZIYXZI (-0.012756238077833434+0j)
IIIIIIIIIIIZIXZIYYZI (0.012756238077833434+0j)
IIIIIIIIIIZZIYZIYXZI (-0.0087259048785145+0j)
IIIIIIIIIIZZIXZIYYZI (0.0087259048785145+0j)
IIIIIIIIIZIIIYZIYXZI (-0.016045276569507414+0j)
IIIIIIIIIZIIIXZIYYZI (0.016045276569507414+0j)
IIIIIIXYYXZIIYZIYXZI (0.0015286523438175431+0j)
IIIIIIXXYYZIIYZIYXZI (-0.0015286523438175431+0j)
IIIIIIXYYXZIIXZIYYZI (-0.0015286523438175431+0j)
IIIIIIXXYYZIIXZIYYZI (0.0015286523438175431+0j)
XIXYYIIIXXZIZYZIYXZI (0.003771769995407484+0j)
XIXXYIIIXYZIZYZIYXZI (-0.003771769995407484+0j)
XIXYYIIIXXZIZXZIYYZI (-0.003771769995407484+0j)
XIXXYIIIXYZIZXZIYYZI (0.003771769995407484+0j)
IIIIIIIIZZZIIYZIYXZI (-0.016062622983098834+0j)
IIIIIIIIZZZIIXZIYYZI (0.016062622983098834+0j)
IIIIIIYIYZZIIYZIYXZI (-0.0014248376313661867+0j)
IIIIIIXZXIIIIYZIYXZI (-0.0014248376313661867+0j)
IIIIIIYIYZZIIXZIYYZI (0.0014248376313661867+0j)
IIIIIIXZXIIIIXZIYYZI (0.0014248376313661867+0j)
YIIIYIIIXZZIZYZIYXZI (-0.004717420549795188+0j)
XZZIYIIIYIIIZYZIYXZI (0.004717420549795188+0j)
YIIIYIIIXZZIZXZIYYZI (0.004717420549795188+0j)
XZZIYIIIYIIIZXZIYYZI (-0.004717420549795188+0j)
IIIIIIIZIIIIIYZIYXZI (-0.02487446571237097+0j)
IIIIIIIZIIIIIXZIYYZI (0.02487446571237097+0j)
XIXYYIXXZIIIZYZIYXZI (0.0159538836985644+0j)
XIXXYIXYZIIIZYZIYXZI (-0.0159538836985644+0j)
XIXYYIXXZIIIZXZIYYZI (-0.0159538836985644+0j)
XIXXYIXYZIIIZXZIYYZI (0.0159538836985644+0j)
IIIIIIZZIIIIIYZIYXZI (0.0012786998576286312+0j)
IIIIIIZZIIIIIXZIYYZI (-0.0012786998576286312+0j)
YIIIYIXZZIIIZYZIYXZI (-0.008996446031937498+0j)
XZZIYIYIZIIIZYZIYXZI (0.008996446031937498+0j)
YIIIYIXZZIIIZXZIYYZI (0.008996446031937498+0j)
XZZIYIYIZIIIZXZIYYZI (-0.008996446031937498+0j)
IIIIIZIIIIIIIYZIYXZI (-0.012431851272252915+0j)
IIIIIZIIIIIIIXZIYYZI (0.012431851272252915+0j)
IIIIZZZIZIIIZYZIYXZI (-0.012431851272252924+0j)
IIIIZZZIZIIIZXZIYYZI (0.012431851272252924+0j)
IIIZIIIIIIIIIYZIYXZI (-0.005757008969943802+0j)
IIIZIIIIIIIIIXZIYYZI (0.005757008969943802+0j)
IIZZIIIIIIIIIYZIYXZI (-0.007612831048648759+0j)
IIZZIIIIIIIIIXZIYYZI (0.007612831048648759+0j)
IZIIIIIIIIIIIYZIYXZI (-0.007612831048648759+0j)
IZIIIIIIIIIIIXZIYYZI (0.007612831048648759+0j)
ZZZIIIIIIIIIIYZIYXZI (-0.02177276473315755+0j)
ZZZIIIIIIIIIIXZIYYZI (0.02177276473315755+0j)
XIYIYIIIXXZIIIIIXXZI (-0.0033424682181839756+0j)
XIXZYIIIXYZIIIIIXXZI (0.0033424682181839756+0j)
XIYIYIIIXXZIZZZIYYZI (-0.0033424682181839756+0j)
XIXZYIIIXYZIZZZIYYZI (0.0033424682181839756+0j)
IIIIIYZIYZZIZIIIXXZI (-0.0028400253608243725+0j)
IIIIIXZIXIIIZIIIXXZI (-0.0028400253608243725+0j)
IIIIIYZIYZZIIZZIYYZI (-0.0028400253608243725+0j)
IIIIIXZIXIIIIZZIYYZI (-0.0028400253608243725+0j)
IIIIZIIIXZZIIIIIXXZI (0.00013381257725345988+0j)
IIIIIZZIXIIIZIIIXXZI (-0.00013381257725345988+0j)
IIIIZIIIXZZIZZZIYYZI (0.00013381257725345988+0j)
IIIIIZZIXIIIIZZIYYZI (-0.00013381257725345988+0j)
XIYIYIXXZIIIIIIIXXZI (-0.010905916307974094+0j)
XIXZYIXYZIIIIIIIXXZI (0.010905916307974094+0j)
XIYIYIXXZIIIZZZIYYZI (-0.010905916307974094+0j)
XIXZYIXYZIIIZZZIYYZI (0.010905916307974094+0j)
IIIIIYYZIIIIZIIIXXZI (-0.010379469119207922+0j)
IIIIIXXIIIIIZIIIXXZI (-0.010379469119207922+0j)
IIIIIYYZIIIIIZZIYYZI (-0.010379469119207922+0j)
IIIIIXXIIIIIIZZIYYZI (-0.010379469119207922+0j)
IIIIZIXZZIIIIIIIXXZI (0.0004890461657570392+0j)
IIIIIZXIIIIIZIIIXXZI (-0.0004890461657570392+0j)
IIIIZIXZZIIIZZZIYYZI (0.0004890461657570392+0j)
IIIIIZXIIIIIIZZIYYZI (-0.0004890461657570392+0j)
YIIIYXZIZIIIIIIIXXZI (0.007405194851167906+0j)
XZZIYYZIZIIIIIIIXXZI (-0.007405194851167906+0j)
YIIIYXZIZIIIZZZIYYZI (0.007405194851167906+0j)
XZZIYYZIZIIIZZZIYYZI (-0.007405194851167906+0j)
YIIIYZZIZIIIIIIIXXZI (0.0003489082251755664+0j)
XZZIXIIIIIIIZIIIXXZI (0.0003489082251755664+0j)
YIIIYZZIZIIIZZZIYYZI (0.0003489082251755664+0j)
XZZIXIIIIIIIIZZIYYZI (0.0003489082251755664+0j)
IIZXIIIIIIIIZIIIXXZI (-0.005143407029184675+0j)
IIIXIIIIIIIIZIIIXXZI (0.005143407029184675+0j)
IIZXIIIIIIIIIZZIYYZI (-0.005143407029184675+0j)
IIIXIIIIIIIIIZZIYYZI (0.005143407029184675+0j)
XYZIYIIIIXYYXIIIXXZI (0.0033424682181839756+0j)
XXZIYIIIIYYYXIIIXXZI (-0.0033424682181839756+0j)
XYZIYIIIIXYXXIIIXYZI (-0.0033424682181839756+0j)
XXZIYIIIIYYXXIIIXYZI (0.0033424682181839756+0j)
IIIIIYZIZZYYYIIIXXZI (-0.00013381257725346072+0j)
IIIIIXZIIIXYYIIIXXZI (-0.00013381257725346072+0j)
IIIIIYZIZZYXYIIIXYZI (0.00013381257725346072+0j)
IIIIIXZIIIXXYIIIXYZI (0.00013381257725346072+0j)
IIIIZIIIIZYYXIIIXXZI (-0.0028400253608243738+0j)
IIIIIZZIIIXYYIIIXXZI (0.0028400253608243738+0j)
IIIIZIIIIZYXXIIIXYZI (0.0028400253608243738+0j)
IIIIIZZIIIXXYIIIXYZI (-0.0028400253608243738+0j)
XYZIYIXXYIXYXIIIXXZI (0.010905916307974094+0j)
XXZIYIXYYIXYXIIIXXZI (-0.010905916307974094+0j)
XYZIYIXXYIXXXIIIXYZI (-0.010905916307974094+0j)
XXZIYIXYYIXXXIIIXYZI (0.010905916307974094+0j)
IIIIIYYZXIXYYIIIXXZI (-0.0004890461657570421+0j)
IIIIIXXIXIXYYIIIXXZI (-0.0004890461657570421+0j)
IIIIIYYZXIXXYIIIXYZI (0.0004890461657570421+0j)
IIIIIXXIXIXXYIIIXYZI (0.0004890461657570421+0j)
IIIIZIXZYIXYXIIIXXZI (-0.010379469119207925+0j)
IIIIIZXIXIXYYIIIXXZI (0.010379469119207925+0j)
IIIIZIXZYIXXXIIIXYZI (0.010379469119207925+0j)
IIIIIZXIXIXXYIIIXYZI (-0.010379469119207925+0j)
YIIIYXZIYIXYXIIIXXZI (0.00034890822517556855+0j)
XZZIYYZIYIXYXIIIXXZI (-0.00034890822517556855+0j)
YIIIYXZIYIXXXIIIXYZI (-0.00034890822517556855+0j)
XZZIYYZIYIXXXIIIXYZI (0.00034890822517556855+0j)
YIIIYZZIYIXYXIIIXXZI (-0.007405194851167912+0j)
XZZIXIIIXIXYYIIIXXZI (-0.007405194851167912+0j)
YIIIYZZIYIXXXIIIXYZI (0.007405194851167912+0j)
XZZIXIIIXIXXYIIIXYZI (0.007405194851167912+0j)
IYYXIIIIXIXYYIIIXXZI (-0.005143407029184675+0j)
IXYYIIIIXIXYYIIIXXZI (0.005143407029184675+0j)
IYYXIIIIXIXXYIIIXYZI (0.005143407029184675+0j)
IXYYIIIIXIXXYIIIXYZI (-0.005143407029184675+0j)
IIIIIIIIYXXIYIIIXXZI (0.044427451806609834+0j)
IIIIIIIIXXYIYIIIXXZI (-0.044427451806609834+0j)
IIIIIIIIYXYZYIIIXYZI (0.044427451806609834+0j)
IIIIIIIIXXXZYIIIXYZI (0.044427451806609834+0j)
IIIIIIYIZXXIYIIIXXZI (-0.002671768353478619+0j)
IIIIIIXZZYXIYIIIXXZI (0.002671768353478619+0j)
IIIIIIYIZXYZYIIIXYZI (-0.002671768353478619+0j)
IIIIIIXZZYYZYIIIXYZI (0.002671768353478619+0j)
YIIIYIIIIXXIXIIIXXZI (-0.0015918135691290575+0j)
XZZIYIIIIYXIXIIIXXZI (0.0015918135691290575+0j)
YIIIYIIIIXYZXIIIXYZI (-0.0015918135691290575+0j)
XZZIYIIIIYYZXIIIXYZI (0.0015918135691290575+0j)
IIIIIIXYZZXIYIIIXXZI (-0.0013641056408108827+0j)
IIIIIIXXIIYIYIIIXXZI (0.0013641056408108827+0j)
IIIIIIXYZZYZYIIIXYZI (-0.0013641056408108827+0j)
IIIIIIXXIIXZYIIIXYZI (-0.0013641056408108827+0j)
XIXYYIIIIZXIXIIIXXZI (0.0025591698717171672+0j)
XIXXYIIIZIYIXIIIXXZI (-0.0025591698717171672+0j)
XIXYYIIIIZYZXIIIXYZI (0.0025591698717171672+0j)
XIXXYIIIZIXZXIIIXYZI (0.0025591698717171672+0j)
IIIIIIZXXIYIYIIIXXZI (0.012635707789088247+0j)
IIIIIIIXXIYIYIIIXXZI (-0.012635707789088247+0j)
IIIIIIZXXIXZYIIIXYZI (-0.012635707789088247+0j)
IIIIIIIXXIXZYIIIXYZI (0.012635707789088247+0j)
YIIIYIXXYIYIXIIIXXZI (0.020280023012781413+0j)
XZZIYIXYYIYIXIIIXXZI (-0.020280023012781413+0j)
YIIIYIXXYIXZXIIIXYZI (-0.020280023012781413+0j)
XZZIYIXYYIXZXIIIXYZI (0.020280023012781413+0j)
XIXYYIXZYIYIXIIIXXZI (0.007705442236049672+0j)
XIXXYIYIYIYIXIIIXXZI (-0.007705442236049672+0j)
XIXYYIXZYIXZXIIIXYZI (-0.007705442236049672+0j)
XIXXYIYIYIXZXIIIXYZI (0.007705442236049672+0j)
XIYIYXZIYIYIXIIIXXZI (-0.019924459415441045+0j)
XIXZYYZIYIYIXIIIXXZI (0.019924459415441045+0j)
XIYIYXZIYIXZXIIIXYZI (0.019924459415441045+0j)
XIXZYYZIYIXZXIIIXYZI (-0.019924459415441045+0j)
XYZIYXZIYIYIXIIIXXZI (0.0009387744565732497+0j)
XXZIYYZIYIYIXIIIXXZI (-0.0009387744565732497+0j)
XYZIYXZIYIXZXIIIXYZI (-0.0009387744565732497+0j)
XXZIYYZIYIXZXIIIXYZI (0.0009387744565732497+0j)
XIYIYZZIYIYIXIIIXXZI (-0.0009387744565732441+0j)
XIXZXIIIXIYIYIIIXXZI (-0.0009387744565732441+0j)
XIYIYZZIYIXZXIIIXYZI (0.0009387744565732441+0j)
XIXZXIIIXIXZYIIIXYZI (0.0009387744565732441+0j)
XYZIYZZIYIYIXIIIXXZI (-0.01992445941544105+0j)
XXZIXIIIXIYIYIIIXXZI (-0.01992445941544105+0j)
XYZIYZZIYIXZXIIIXYZI (0.01992445941544105+0j)
XXZIXIIIXIXZYIIIXYZI (0.01992445941544105+0j)
ZIXXIIIIXIYIYIIIXXZI (-0.013046859854643046+0j)
IZYYIIIIXIYIYIIIXXZI (-0.013046859854643046+0j)
ZIXXIIIIXIXZYIIIXYZI (0.013046859854643046+0j)
IZYYIIIIXIXZYIIIXYZI (0.013046859854643046+0j)
IIIIIIIIIIIIIIIZZZZI (0.10095198316933263+0j)
IIIIIIIIIIIIIIZZZZZI (0.10095198316933267+0j)
IIIIIIIIIIIIIZIIZZZI (0.07855163694481093+0j)
IIIIIIIIIIIIZZZIIZZI (0.09969879673275411+0j)
IIIIIIIIIIIZIIIIZZZI (0.09969879673275413+0j)
IIIIIIIIIIZZIIIIZZZI (0.11241565565033905+0j)
IIIIIIIIIZIIIIIIZZZI (0.1469824613030027+0j)
IIIIIIXYYXZIIIIIZZZI (0.002907543145240818+0j)
IIIIIIXXYYZIIIIIZZZI (-0.002907543145240818+0j)
XIXYYIIIXXZIZIIIZZZI (0.0011778949186724962+0j)
XIXXYIIIXYZIZIIIZZZI (-0.0011778949186724962+0j)
IIIIIIIIZZZIIIIIZZZI (0.14697008934301917+0j)
IIIIIIYIYZZIIIIIZZZI (0.0013303603596601424+0j)
IIIIIIXZXIIIIIIIZZZI (0.0013303603596601424+0j)
YIIIYIIIXZZIZIIIZZZI (-0.0037497299968261627+0j)
XZZIYIIIYIIIZIIIZZZI (0.0037497299968261627+0j)
IIIIIIIZIIIIIIIIZZZI (0.11277343373796815+0j)
XIXYYIXXZIIIZIIIZZZI (0.0012786998576286312+0j)
XIXXYIXYZIIIZIIIZZZI (-0.0012786998576286312+0j)
IIIIIIZZIIIIIIIIZZZI (0.11960704716998234+0j)
YIIIYIXZZIIIZIIIZZZI (-0.00413027786494426+0j)
XZZIYIYIZIIIZIIIZZZI (0.00413027786494426+0j)
IIIIIZIIIIIIIIIIZZZI (0.11222990619051959+0j)
IIIIZZZIZIIIZIIIZZZI (0.11222990619051963+0j)
IIIZIIIIIIIIIIIIZZZI (0.12207476173135806+0j)
IIZZIIIIIIIIIIIIZZZI (0.11778618326370405+0j)
IZIIIIIIIIIIIIIIZZZI (0.11778618326370406+0j)
ZZZIIIIIIIIIIIIIZZZI (0.12305486907339215+0j)
IIIIIIIIXIYIYIIZXZZI (0.004061476094840345+0j)
IIIIIIIIXIXZYIIZYIII (-0.004061476094840345+0j)
IIIIIIIIIIIIZXYYXZZI (0.0011502884404380658+0j)
IIIIIIIIIIIIIXXYYZZI (0.024454940960399293+0j)
IIIIIIIIIIIIZYYXXZZI (-0.02560522940083735+0j)
IIIIIIIIIIIIIYXYXIII (-0.02560522940083735+0j)
IIIIIIIIIIIIZXYXYIII (0.024454940960399293+0j)
IIIIIIIIIIIIIXXXXIII (-0.0011502884404380658+0j)
IIIIIIIIXIXYYXYYXZZI (5.4197776866049744e-05+0j)
IIIIIIIIXIXXYYYYXZZI (0.0011522357235367717+0j)
IIIIIIIIXIXYYYYXXZZI (-0.0012064335004028212+0j)
IIIIIIIIXIXXYXYYYIII (-0.0012064335004028212+0j)
IIIIIIIIXIXYYXYXYIII (0.0011522357235367717+0j)
IIIIIIIIXIXXYYYXYIII (5.4197776866049744e-05+0j)
XIYIYIIIXXZIZIXYYZZI (0.003181755269151689+0j)
XIXZYIIIXYZIZIXYYZZI (-0.003181755269151689+0j)
XIYIYIIIXXZIZIXXXIII (0.003181755269151689+0j)
XIXZYIIIXYZIZIXXXIII (-0.003181755269151689+0j)
XYZIYIIIXXZIZIXYYZZI (-0.00014991375733045613+0j)
XXZIYIIIXYZIZIXYYZZI (0.00014991375733045613+0j)
XYZIYIIIXXZIZIXXXIII (-0.00014991375733045613+0j)
XXZIYIIIXYZIZIXXXIII (0.00014991375733045613+0j)
IIIIIYZIYZZIIIXYYZZI (0.002673438660849139+0j)
IIIIIXZIXIIIIIXYYZZI (0.002673438660849139+0j)
IIIIIYZIYZZIIIXXXIII (0.002673438660849139+0j)
IIIIIXZIXIIIIIXXXIII (0.002673438660849139+0j)
XIYIYIXXZIIIZIXYYZZI (0.010379469119207922+0j)
XIXZYIXYZIIIZIXYYZZI (-0.010379469119207922+0j)
XIYIYIXXZIIIZIXXXIII (0.010379469119207922+0j)
XIXZYIXYZIIIZIXXXIII (-0.010379469119207922+0j)
XYZIYIXXZIIIZIXYYZZI (-0.0004890461657570421+0j)
XXZIYIXYZIIIZIXYYZZI (0.0004890461657570421+0j)
XYZIYIXXZIIIZIXXXIII (-0.0004890461657570421+0j)
XXZIYIXYZIIIZIXXXIII (0.0004890461657570421+0j)
IIIIIYYZIIIIIIXYYZZI (0.01127792302118696+0j)
IIIIIXXIIIIIIIXYYZZI (0.01127792302118696+0j)
IIIIIYYZIIIIIIXXXIII (0.01127792302118696+0j)
IIIIIXXIIIIIIIXXXIII (0.01127792302118696+0j)
YIIIYXZIZIIIZIXYYZZI (-0.005166491399678736+0j)
XZZIYYZIZIIIZIXYYZZI (0.005166491399678736+0j)
YIIIYXZIZIIIZIXXXIII (-0.005166491399678736+0j)
XZZIYYZIZIIIZIXXXIII (0.005166491399678736+0j)
IIZXIIIIIIIIIIXYYZZI (0.007431868592904686+0j)
IIIXIIIIIIIIIIXYYZZI (-0.007431868592904686+0j)
IIZXIIIIIIIIIIXXXIII (0.007431868592904686+0j)
IIIXIIIIIIIIIIXXXIII (-0.007431868592904686+0j)
IYYXIIIIIIIIIIXYYZZI (0.00035016500343396957+0j)
IXYYIIIIIIIIIIXYYZZI (-0.00035016500343396957+0j)
IYYXIIIIIIIIIIXXXIII (0.00035016500343396957+0j)
IXYYIIIIIIIIIIXXXIII (-0.00035016500343396957+0j)
IIIIIIIIXIYIYIZZXZZI (0.004061476094840349+0j)
IIIIIIIIXIXZYIZZYIII (-0.004061476094840349+0j)
IIIIIIIIIIIIZXXIXZZI (-5.41977768660493e-05+0j)
IIIIIIIIIIIIIXYIYZZI (0.0011522357235367639+0j)
IIIIIIIIIIIIZYYZXZZI (-0.0012064335004028132+0j)
IIIIIIIIIIIIIYYIXIII (-0.0012064335004028132+0j)
IIIIIIIIIIIIZXYZYIII (0.0011522357235367639+0j)
IIIIIIIIIIIIIXXZXIII (-5.41977768660493e-05+0j)
IIIIIIIIXIXYYXXIXZZI (0.001150288440438069+0j)
IIIIIIIIXIXXYYXIXZZI (0.024454940960399296+0j)
IIIIIIIIXIXYYYYZXZZI (0.025605229400837357+0j)
IIIIIIIIXIXXYXXIYIII (-0.025605229400837357+0j)
IIIIIIIIXIXYYXYZYIII (-0.024454940960399296+0j)
IIIIIIIIXIXXYYYZYIII (-0.001150288440438069+0j)
XIYIYIIIXXZIZIYIYZZI (0.0001499137573304552+0j)
XIXZYIIIXYZIZIYIYZZI (-0.0001499137573304552+0j)
XIYIYIIIXXZIZIXZXIII (0.0001499137573304552+0j)
XIXZYIIIXYZIZIXZXIII (-0.0001499137573304552+0j)
XYZIYIIIXXZIZIYIYZZI (0.0031817552691516893+0j)
XXZIYIIIXYZIZIYIYZZI (-0.0031817552691516893+0j)
XYZIYIIIXXZIZIXZXIII (0.0031817552691516893+0j)
XXZIYIIIXYZIZIXZXIII (-0.0031817552691516893+0j)
IIIIZIIIXZZIZIYIYZZI (-0.00267343866084914+0j)
IIIIIZZIXIIIIIYIYZZI (0.00267343866084914+0j)
IIIIZIIIXZZIZIXZXIII (-0.00267343866084914+0j)
IIIIIZZIXIIIIIXZXIII (0.00267343866084914+0j)
XIYIYIXXZIIIZIYIYZZI (0.0004890461657570392+0j)
XIXZYIXYZIIIZIYIYZZI (-0.0004890461657570392+0j)
XIYIYIXXZIIIZIXZXIII (0.0004890461657570392+0j)
XIXZYIXYZIIIZIXZXIII (-0.0004890461657570392+0j)
XYZIYIXXZIIIZIYIYZZI (0.010379469119207925+0j)
XXZIYIXYZIIIZIYIYZZI (-0.010379469119207925+0j)
XYZIYIXXZIIIZIXZXIII (0.010379469119207925+0j)
XXZIYIXYZIIIZIXZXIII (-0.010379469119207925+0j)
IIIIZIXZZIIIZIYIYZZI (-0.011277923021186966+0j)
IIIIIZXIIIIIIIYIYZZI (0.011277923021186966+0j)
IIIIZIXZZIIIZIXZXIII (-0.011277923021186966+0j)
IIIIIZXIIIIIIIXZXIII (0.011277923021186966+0j)
YIIIYZZIZIIIZIYIYZZI (-0.005166491399678741+0j)
XZZIXIIIIIIIIIYIYZZI (-0.005166491399678741+0j)
YIIIYZZIZIIIZIXZXIII (-0.005166491399678741+0j)
XZZIXIIIIIIIIIXZXIII (-0.005166491399678741+0j)
IIZXIIIIIIIIIIYIYZZI (0.0003501650034339674+0j)
IIIXIIIIIIIIIIYIYZZI (-0.0003501650034339674+0j)
IIZXIIIIIIIIIIXZXIII (0.0003501650034339674+0j)
IIIXIIIIIIIIIIXZXIII (-0.0003501650034339674+0j)
