Jordan-Wigner mapping of C2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-62.50754225107464+0j)
IIIIIIIIIIXXIIIYZYII (0.0002714099601882949+0j)
IIIIIIIIIIYXIIIXZYII (-0.0005898662313976813+0j)
IIIIIIIIIIXYIIIYZXII (-0.0005898662313976813+0j)
IIIIIIIIIIYYIIIXZXII (0.0002714099601882949+0j)
IIIIIIIIIIXXIIIXZXII (-0.00031845627120938617+0j)
IIIIIYZZZYIIIIIYZYII (0.004003057298653019+0j)
IIIIIXZZZXIIIIIYZYII (0.004003057298653019+0j)
IIIIIYZZZYIIIIIXZXII (0.004003057298653019+0j)
IIIIIXZZZXIIIIIXZXII (0.004003057298653019+0j)
IIYZZZZZYIIIIIIYZYII (0.004520396793716314+0j)
IIXZZZZZXIIIIIIYZYII (0.004520396793716314+0j)
IIYZZZZZYIIIIIIXZXII (0.004520396793716314+0j)
IIXZZZZZXIIIIIIXZXII (0.004520396793716314+0j)
IYZZZZZZYIIIIIIYZYII (-0.0002129861069268342+0j)
IXZZZZZZXIIIIIIYZYII (-0.0002129861069268342+0j)
IYZZZZZZYIIIIIIXZXII (-0.0002129861069268342+0j)
IXZZZZZZXIIIIIIXZXII (-0.0002129861069268342+0j)
IIIIIYZYIIIIIIIYZYII (0.023292462670382822+0j)
IIIIIXZXIIIIIIIYZYII (0.023292462670382822+0j)
IIIIIYZYIIIIIIIXZXII (0.023292462670382822+0j)
IIIIIXZXIIIIIIIXZXII (0.023292462670382822+0j)
IIYZZZYIIIIIIIIYZYII (0.017062216673386435+0j)
IIXZZZXIIIIIIIIYZYII (0.017062216673386435+0j)
IIYZZZYIIIIIIIIXZXII (0.017062216673386435+0j)
IIXZZZXIIIIIIIIXZXII (0.017062216673386435+0j)
IYZZZZYIIIIIIIIYZYII (-0.0008039150699908129+0j)
IXZZZZXIIIIIIIIYZYII (-0.0008039150699908129+0j)
IYZZZZYIIIIIIIIXZXII (-0.0008039150699908129+0j)
IXZZZZXIIIIIIIIXZXII (-0.0008039150699908129+0j)
IIIYZYIIIIIIIIIYZYII (-0.0010577081856617489+0j)
IIIXZXIIIIIIIIIYZYII (-0.0010577081856617489+0j)
IIIYZYIIIIIIIIIXZXII (-0.0010577081856617489+0j)
IIIXZXIIIIIIIIIXZXII (-0.0010577081856617489+0j)
YZYIIIIIIIIIIIIYZYII (-0.013165573927157611+0j)
XZXIIIIIIIIIIIIYZYII (-0.013165573927157611+0j)
YZYIIIIIIIIIIIIXZXII (-0.013165573927157611+0j)
XZXIIIIIIIIIIIIXZXII (-0.013165573927157611+0j)
YYIIIIIIIIIIIIIYZYII (0.0006203181853638635+0j)
XXIIIIIIIIIIIIIYZYII (0.0006203181853638635+0j)
YYIIIIIIIIIIIIIXZXII (0.0006203181853638635+0j)
XXIIIIIIIIIIIIIXZXII (0.0006203181853638635+0j)
IIIIIIIIIIIIIYIZZYII (-0.013489559457914671+0j)
IIIIIIIIIIIIIXIZZXII (-0.013489559457914671+0j)
IIIIIIIIIIYZYIYZZYII (0.0003184562712093844+0j)
IIIIIIIIIIXZXIYZZYII (-0.00027140996018829326+0j)
IIIIIIIIIIYZXIXZZYII (0.0005898662313976776+0j)
IIIIIIIIIIXZYIYZZXII (0.0005898662313976776+0j)
IIIIIIIIIIYZYIXZZXII (-0.00027140996018829326+0j)
IIIIIIIIIIXZXIXZZXII (0.0003184562712093844+0j)
IIIIIIIIIIYYIIYZZYII (0.006758885488283434+0j)
IIIIIIIIIIXXIIYZZYII (-0.005760379075989707+0j)
IIIIIIIIIIYXIIXZZYII (0.012519264564273137+0j)
IIIIIIIIIIXYIIYZZXII (0.012519264564273137+0j)
IIIIIIIIIIYYIIXZZXII (-0.005760379075989707+0j)
IIIIIIIIIIXXIIXZZXII (0.006758885488283434+0j)
IIIIYZZZZYIIIIYZZYII (0.004003057298653022+0j)
IIIIXZZZZXIIIIYZZYII (0.004003057298653022+0j)
IIIIYZZZZYIIIIXZZXII (0.004003057298653022+0j)
IIIIXZZZZXIIIIXZZXII (0.004003057298653022+0j)
IIYZZZZZYIIIIIYZZYII (0.0002129861069268329+0j)
IIXZZZZZXIIIIIYZZYII (0.0002129861069268329+0j)
IIYZZZZZYIIIIIXZZXII (0.0002129861069268329+0j)
IIXZZZZZXIIIIIXZZXII (0.0002129861069268329+0j)
IYZZZZZZYIIIIIYZZYII (0.004520396793716317+0j)
IXZZZZZZXIIIIIYZZYII (0.004520396793716317+0j)
IYZZZZZZYIIIIIXZZXII (0.004520396793716317+0j)
IXZZZZZZXIIIIIXZZXII (0.004520396793716317+0j)
IIIIYZZYIIIIIIYZZYII (0.02329246267038284+0j)
IIIIXZZXIIIIIIYZZYII (0.02329246267038284+0j)
IIIIYZZYIIIIIIXZZXII (0.02329246267038284+0j)
IIIIXZZXIIIIIIXZZXII (0.02329246267038284+0j)
IIYZZZYIIIIIIIYZZYII (0.0008039150699908078+0j)
IIXZZZXIIIIIIIYZZYII (0.0008039150699908078+0j)
IIYZZZYIIIIIIIXZZXII (0.0008039150699908078+0j)
IIXZZZXIIIIIIIXZZXII (0.0008039150699908078+0j)
IYZZZZYIIIIIIIYZZYII (0.017062216673386445+0j)
IXZZZZXIIIIIIIYZZYII (0.017062216673386445+0j)
IYZZZZYIIIIIIIXZZXII (0.017062216673386445+0j)
IXZZZZXIIIIIIIXZZXII (0.017062216673386445+0j)
IIIYYIIIIIIIIIYZZYII (-0.0010577081856617493+0j)
IIIXXIIIIIIIIIYZZYII (-0.0010577081856617493+0j)
IIIYYIIIIIIIIIXZZXII (-0.0010577081856617493+0j)
IIIXXIIIIIIIIIXZZXII (-0.0010577081856617493+0j)
YZYIIIIIIIIIIIYZZYII (-0.0006203181853638596+0j)
XZXIIIIIIIIIIIYZZYII (-0.0006203181853638596+0j)
YZYIIIIIIIIIIIXZZXII (-0.0006203181853638596+0j)
XZXIIIIIIIIIIIXZZXII (-0.0006203181853638596+0j)
YYIIIIIIIIIIIIYZZYII (-0.013165573927157616+0j)
XXIIIIIIIIIIIIYZZYII (-0.013165573927157616+0j)
YYIIIIIIIIIIIIXZZXII (-0.013165573927157616+0j)
XXIIIIIIIIIIIIXZZXII (-0.013165573927157616+0j)
IIIIIIIIIIIIZYZZZYII (-0.012756238077833434+0j)
IIIIIIIIIIIIZXZZZXII (-0.012756238077833434+0j)
IIIIIIIIIIIZIYZZZYII (-0.012756238077833434+0j)
IIIIIIIIIIIZIXZZZXII (-0.012756238077833434+0j)
IIIIIIIIIIZIIYZZZYII (-0.0087259048785145+0j)
IIIIIIIIIIZIIXZZZXII (-0.0087259048785145+0j)
IIIIIIIIIZIIIYZZZYII (-0.016045276569507414+0j)
IIIIIIIIIZIIIXZZZXII (-0.016045276569507414+0j)
IIIIIIIYZYIIIYZZZYII (0.0015286523438175431+0j)
IIIIIIIXZXIIIYZZZYII (0.0015286523438175431+0j)
IIIIIIIYZYIIIXZZZXII (0.0015286523438175431+0j)
IIIIIIIXZXIIIXZZZXII (0.0015286523438175431+0j)
IIIYZZZZZYIIIYZZZYII (0.003771769995407484+0j)
IIIXZZZZZXIIIYZZZYII (0.003771769995407484+0j)
IIIYZZZZZYIIIXZZZXII (0.003771769995407484+0j)
IIIXZZZZZXIIIXZZZXII (0.003771769995407484+0j)
IIIIIIIIZIIIIYZZZYII (-0.016062622983098834+0j)
IIIIIIIIZIIIIXZZZXII (-0.016062622983098834+0j)
IIIIIIYZYIIIIYZZZYII (-0.0014248376313661867+0j)
IIIIIIXZXIIIIYZZZYII (-0.0014248376313661867+0j)
IIIIIIYZYIIIIXZZZXII (-0.0014248376313661867+0j)
IIIIIIXZXIIIIXZZZXII (-0.0014248376313661867+0j)
YZZZZZZZYIIIIYZZZYII (-0.004717420549795188+0j)
XZZZZZZZXIIIIYZZZYII (-0.004717420549795188+0j)
YZZZZZZZYIIIIXZZZXII (-0.004717420549795188+0j)
XZZZZZZZXIIIIXZZZXII (-0.004717420549795188+0j)
IIIIIIIZIIIIIYZZZYII (-0.02487446571237097+0j)
IIIIIIIZIIIIIXZZZXII (-0.02487446571237097+0j)
IIIYZZZYIIIIIYZZZYII (0.0159538836985644+0j)
IIIXZZZXIIIIIYZZZYII (0.0159538836985644+0j)
IIIYZZZYIIIIIXZZZXII (0.0159538836985644+0j)
IIIXZZZXIIIIIXZZZXII (0.0159538836985644+0j)
IIIIIIZIIIIIIYZZZYII (0.0012786998576286312+0j)
IIIIIIZIIIIIIXZZZXII (0.0012786998576286312+0j)
YZZZZZYIIIIIIYZZZYII (-0.008996446031937498+0j)
XZZZZZXIIIIIIYZZZYII (-0.008996446031937498+0j)
YZZZZZYIIIIIIXZZZXII (-0.008996446031937498+0j)
XZZZZZXIIIIIIXZZZXII (-0.008996446031937498+0j)
IIIIIZIIIIIIIYZZZYII (-0.012431851272252915+0j)
IIIIIZIIIIIIIXZZZXII (-0.012431851272252915+0j)
IIIIZIIIIIIIIYZZZYII (-0.012431851272252924+0j)
IIIIZIIIIIIIIXZZZXII (-0.012431851272252924+0j)
IIIZIIIIIIIIIYZZZYII (-0.005757008969943802+0j)
IIIZIIIIIIIIIXZZZXII (-0.005757008969943802+0j)
IIZIIIIIIIIIIYZZZYII (-0.007612831048648759+0j)
IIZIIIIIIIIIIXZZZXII (-0.007612831048648759+0j)
IZIIIIIIIIIIIYZZZYII (-0.007612831048648759+0j)
IZIIIIIIIIIIIXZZZXII (-0.007612831048648759+0j)
ZIIIIIIIIIIIIYZZZYII (-0.02177276473315755+0j)
ZIIIIIIIIIIIIXZZZXII (-0.02177276473315755+0j)
IIYZZZZZZYIIYZZZZYII (0.0033424682181839756+0j)
IIXZZZZZZXIIYZZZZYII (0.0033424682181839756+0j)
IIYZZZZZZYIIXZZZZXII (0.0033424682181839756+0j)
IIXZZZZZZXIIXZZZZXII (0.0033424682181839756+0j)
IIIIIYZZYIIIYZZZZYII (0.0028400253608243725+0j)
IIIIIXZZXIIIYZZZZYII (0.0028400253608243725+0j)
IIIIIYZZYIIIXZZZZXII (0.0028400253608243725+0j)
IIIIIXZZXIIIXZZZZXII (0.0028400253608243725+0j)
IIIIYZZZYIIIYZZZZYII (0.00013381257725345988+0j)
IIIIXZZZXIIIYZZZZYII (0.00013381257725345988+0j)
IIIIYZZZYIIIXZZZZXII (0.00013381257725345988+0j)
IIIIXZZZXIIIXZZZZXII (0.00013381257725345988+0j)
IIYZZZZYIIIIYZZZZYII (0.010905916307974094+0j)
IIXZZZZXIIIIYZZZZYII (0.010905916307974094+0j)
IIYZZZZYIIIIXZZZZXII (0.010905916307974094+0j)
IIXZZZZXIIIIXZZZZXII (0.010905916307974094+0j)
IIIIIYYIIIIIYZZZZYII (0.010379469119207922+0j)
IIIIIXXIIIIIYZZZZYII (0.010379469119207922+0j)
IIIIIYYIIIIIXZZZZXII (0.010379469119207922+0j)
IIIIIXXIIIIIXZZZZXII (0.010379469119207922+0j)
IIIIYZYIIIIIYZZZZYII (0.0004890461657570392+0j)
IIIIXZXIIIIIYZZZZYII (0.0004890461657570392+0j)
IIIIYZYIIIIIXZZZZXII (0.0004890461657570392+0j)
IIIIXZXIIIIIXZZZZXII (0.0004890461657570392+0j)
YZZZZYIIIIIIYZZZZYII (-0.007405194851167906+0j)
XZZZZXIIIIIIYZZZZYII (-0.007405194851167906+0j)
YZZZZYIIIIIIXZZZZXII (-0.007405194851167906+0j)
XZZZZXIIIIIIXZZZZXII (-0.007405194851167906+0j)
YZZZYIIIIIIIYZZZZYII (-0.0003489082251755664+0j)
XZZZXIIIIIIIYZZZZYII (-0.0003489082251755664+0j)
YZZZYIIIIIIIXZZZZXII (-0.0003489082251755664+0j)
XZZZXIIIIIIIXZZZZXII (-0.0003489082251755664+0j)
IIYYIIIIIIIIYZZZZYII (-0.005143407029184675+0j)
IIXXIIIIIIIIYZZZZYII (-0.005143407029184675+0j)
IIYYIIIIIIIIXZZZZXII (-0.005143407029184675+0j)
IIXXIIIIIIIIXZZZZXII (-0.005143407029184675+0j)
IYZZZZZZZYIYZZZZZYII (0.0033424682181839756+0j)
IXZZZZZZZXIYZZZZZYII (0.0033424682181839756+0j)
IYZZZZZZZYIXZZZZZXII (0.0033424682181839756+0j)
IXZZZZZZZXIXZZZZZXII (0.0033424682181839756+0j)
IIIIIYZZYIIYZZZZZYII (-0.00013381257725346072+0j)
IIIIIXZZXIIYZZZZZYII (-0.00013381257725346072+0j)
IIIIIYZZYIIXZZZZZXII (-0.00013381257725346072+0j)
IIIIIXZZXIIXZZZZZXII (-0.00013381257725346072+0j)
IIIIYZZZYIIYZZZZZYII (0.0028400253608243738+0j)
IIIIXZZZXIIYZZZZZYII (0.0028400253608243738+0j)
IIIIYZZZYIIXZZZZZXII (0.0028400253608243738+0j)
IIIIXZZZXIIXZZZZZXII (0.0028400253608243738+0j)
IYZZZZZYIIIYZZZZZYII (0.010905916307974094+0j)
IXZZZZZXIIIYZZZZZYII (0.010905916307974094+0j)
IYZZZZZYIIIXZZZZZXII (0.010905916307974094+0j)
IXZZZZZXIIIXZZZZZXII (0.010905916307974094+0j)
IIIIIYYIIIIYZZZZZYII (-0.0004890461657570421+0j)
IIIIIXXIIIIYZZZZZYII (-0.0004890461657570421+0j)
IIIIIYYIIIIXZZZZZXII (-0.0004890461657570421+0j)
IIIIIXXIIIIXZZZZZXII (-0.0004890461657570421+0j)
IIIIYZYIIIIYZZZZZYII (0.010379469119207925+0j)
IIIIXZXIIIIYZZZZZYII (0.010379469119207925+0j)
IIIIYZYIIIIXZZZZZXII (0.010379469119207925+0j)
IIIIXZXIIIIXZZZZZXII (0.010379469119207925+0j)
YZZZZYIIIIIYZZZZZYII (0.00034890822517556855+0j)
XZZZZXIIIIIYZZZZZYII (0.00034890822517556855+0j)
YZZZZYIIIIIXZZZZZXII (0.00034890822517556855+0j)
XZZZZXIIIIIXZZZZZXII (0.00034890822517556855+0j)
YZZZYIIIIIIYZZZZZYII (-0.007405194851167912+0j)
XZZZXIIIIIIYZZZZZYII (-0.007405194851167912+0j)
YZZZYIIIIIIXZZZZZXII (-0.007405194851167912+0j)
XZZZXIIIIIIXZZZZZXII (-0.007405194851167912+0j)
IYZYIIIIIIIYZZZZZYII (-0.005143407029184675+0j)
IXZXIIIIIIIYZZZZZYII (-0.005143407029184675+0j)
IYZYIIIIIIIXZZZZZXII (-0.005143407029184675+0j)
IXZXIIIIIIIXZZZZZXII (-0.005143407029184675+0j)
IIIIIIIIYYYZZZZZZYII (-0.044427451806609834+0j)
IIIIIIIIXXYZZZZZZYII (-0.044427451806609834+0j)
IIIIIIIIYYXZZZZZZXII (-0.044427451806609834+0j)
IIIIIIIIXXXZZZZZZXII (-0.044427451806609834+0j)
IIIIIIYZZYYZZZZZZYII (0.002671768353478619+0j)
IIIIIIXZZXYZZZZZZYII (0.002671768353478619+0j)
IIIIIIYZZYXZZZZZZXII (0.002671768353478619+0j)
IIIIIIXZZXXZZZZZZXII (0.002671768353478619+0j)
YZZZZZZZZYYZZZZZZYII (0.0015918135691290575+0j)
XZZZZZZZZXYZZZZZZYII (0.0015918135691290575+0j)
YZZZZZZZZYXZZZZZZXII (0.0015918135691290575+0j)
XZZZZZZZZXXZZZZZZXII (0.0015918135691290575+0j)
IIIIIIIYYIYZZZZZZYII (0.0013641056408108827+0j)
IIIIIIIXXIYZZZZZZYII (0.0013641056408108827+0j)
IIIIIIIYYIXZZZZZZXII (0.0013641056408108827+0j)
IIIIIIIXXIXZZZZZZXII (0.0013641056408108827+0j)
IIIYZZZZYIYZZZZZZYII (-0.0025591698717171672+0j)
IIIXZZZZXIYZZZZZZYII (-0.0025591698717171672+0j)
IIIYZZZZYIXZZZZZZXII (-0.0025591698717171672+0j)
IIIXZZZZXIXZZZZZZXII (-0.0025591698717171672+0j)
IIIIIIYYIIYZZZZZZYII (-0.012635707789088247+0j)
IIIIIIXXIIYZZZZZZYII (-0.012635707789088247+0j)
IIIIIIYYIIXZZZZZZXII (-0.012635707789088247+0j)
IIIIIIXXIIXZZZZZZXII (-0.012635707789088247+0j)
YZZZZZZYIIYZZZZZZYII (0.020280023012781413+0j)
XZZZZZZXIIYZZZZZZYII (0.020280023012781413+0j)
YZZZZZZYIIXZZZZZZXII (0.020280023012781413+0j)
XZZZZZZXIIXZZZZZZXII (0.020280023012781413+0j)
IIIYZZYIIIYZZZZZZYII (0.007705442236049672+0j)
IIIXZZXIIIYZZZZZZYII (0.007705442236049672+0j)
IIIYZZYIIIXZZZZZZXII (0.007705442236049672+0j)
IIIXZZXIIIXZZZZZZXII (0.007705442236049672+0j)
IIYZZYIIIIYZZZZZZYII (-0.019924459415441045+0j)
IIXZZXIIIIYZZZZZZYII (-0.019924459415441045+0j)
IIYZZYIIIIXZZZZZZXII (-0.019924459415441045+0j)
IIXZZXIIIIXZZZZZZXII (-0.019924459415441045+0j)
IYZZZYIIIIYZZZZZZYII (0.0009387744565732497+0j)
IXZZZXIIIIYZZZZZZYII (0.0009387744565732497+0j)
IYZZZYIIIIXZZZZZZXII (0.0009387744565732497+0j)
IXZZZXIIIIXZZZZZZXII (0.0009387744565732497+0j)
IIYZYIIIIIYZZZZZZYII (-0.0009387744565732441+0j)
IIXZXIIIIIYZZZZZZYII (-0.0009387744565732441+0j)
IIYZYIIIIIXZZZZZZXII (-0.0009387744565732441+0j)
IIXZXIIIIIXZZZZZZXII (-0.0009387744565732441+0j)
IYZZYIIIIIYZZZZZZYII (-0.01992445941544105+0j)
IXZZXIIIIIYZZZZZZYII (-0.01992445941544105+0j)
IYZZYIIIIIXZZZZZZXII (-0.01992445941544105+0j)
IXZZXIIIIIXZZZZZZXII (-0.01992445941544105+0j)
YZZYIIIIIIYZZZZZZYII (0.013046859854643046+0j)
XZZXIIIIIIYZZZZZZYII (0.013046859854643046+0j)
YZZYIIIIIIXZZZZZZXII (0.013046859854643046+0j)
XZZXIIIIIIXZZZZZZXII (0.013046859854643046+0j)
IIIIIIIIIIIIIIIZZIII (0.10095198316933263+0j)
IIIIIIIIIIIIIIZIZIII (0.10095198316933267+0j)
IIIIIIIIIIIIIZIIZIII (0.07855163694481093+0j)
IIIIIIIIIIIIZIIIZIII (0.09969879673275411+0j)
IIIIIIIIIIIZIIIIZIII (0.09969879673275413+0j)
IIIIIIIIIIZIIIIIZIII (0.11241565565033905+0j)
IIIIIIIIIZIIIIIIZIII (0.1469824613030027+0j)
IIIIIIIYZYIIIIIIZIII (0.002907543145240818+0j)
IIIIIIIXZXIIIIIIZIII (0.002907543145240818+0j)
IIIYZZZZZYIIIIIIZIII (0.0011778949186724962+0j)
IIIXZZZZZXIIIIIIZIII (0.0011778949186724962+0j)
IIIIIIIIZIIIIIIIZIII (0.14697008934301917+0j)
IIIIIIYZYIIIIIIIZIII (0.0013303603596601424+0j)
IIIIIIXZXIIIIIIIZIII (0.0013303603596601424+0j)
YZZZZZZZYIIIIIIIZIII (-0.0037497299968261627+0j)
XZZZZZZZXIIIIIIIZIII (-0.0037497299968261627+0j)
IIIIIIIZIIIIIIIIZIII (0.11277343373796815+0j)
IIIYZZZYIIIIIIIIZIII (0.0012786998576286312+0j)
IIIXZZZXIIIIIIIIZIII (0.0012786998576286312+0j)
IIIIIIZIIIIIIIIIZIII (0.11960704716998234+0j)
YZZZZZYIIIIIIIIIZIII (-0.00413027786494426+0j)
XZZZZZXIIIIIIIIIZIII (-0.00413027786494426+0j)
IIIIIZIIIIIIIIIIZIII (0.11222990619051959+0j)
IIIIZIIIIIIIIIIIZIII (0.11222990619051963+0j)
IIIZIIIIIIIIIIIIZIII (0.12207476173135806+0j)
IIZIIIIIIIIIIIIIZIII (0.11778618326370405+0j)
IZIIIIIIIIIIIIIIZIII (0.11778618326370406+0j)
ZIIIIIIIIIIIIIIIZIII (0.12305486907339215+0j)
IIIIIIIIIIYZZZZIYIII (0.004061476094840345+0j)
IIIIIIIIIIXZZZZIXIII (0.004061476094840345+0j)
IIIIIIIIIIIIYYIYYIII (-0.0011502884404380658+0j)
IIIIIIIIIIIIXXIYYIII (0.024454940960399293+0j)
IIIIIIIIIIIIYXIXYIII (-0.02560522940083735+0j)
IIIIIIIIIIIIXYIYXIII (-0.02560522940083735+0j)
IIIIIIIIIIIIYYIXXIII (0.024454940960399293+0j)
IIIIIIIIIIIIXXIXXIII (-0.0011502884404380658+0j)
IIIIIIIIIIIYZYIYYIII (5.4197776866049744e-05+0j)
IIIIIIIIIIIXZXIYYIII (-0.0011522357235367717+0j)
IIIIIIIIIIIYZXIXYIII (0.0012064335004028212+0j)
IIIIIIIIIIIXZYIYXIII (0.0012064335004028212+0j)
IIIIIIIIIIIYZYIXXIII (-0.0011522357235367717+0j)
IIIIIIIIIIIXZXIXXIII (5.4197776866049744e-05+0j)
IIYZZZZZZYIIIIIYYIII (0.003181755269151689+0j)
IIXZZZZZZXIIIIIYYIII (0.003181755269151689+0j)
IIYZZZZZZYIIIIIXXIII (0.003181755269151689+0j)
IIXZZZZZZXIIIIIXXIII (0.003181755269151689+0j)
IYZZZZZZZYIIIIIYYIII (-0.00014991375733045613+0j)
IXZZZZZZZXIIIIIYYIII (-0.00014991375733045613+0j)
IYZZZZZZZYIIIIIXXIII (-0.00014991375733045613+0j)
IXZZZZZZZXIIIIIXXIII (-0.00014991375733045613+0j)
IIIIIYZZYIIIIIIYYIII (0.002673438660849139+0j)
IIIIIXZZXIIIIIIYYIII (0.002673438660849139+0j)
IIIIIYZZYIIIIIIXXIII (0.002673438660849139+0j)
IIIIIXZZXIIIIIIXXIII (0.002673438660849139+0j)
IIYZZZZYIIIIIIIYYIII (0.010379469119207922+0j)
IIXZZZZXIIIIIIIYYIII (0.010379469119207922+0j)
IIYZZZZYIIIIIIIXXIII (0.010379469119207922+0j)
IIXZZZZXIIIIIIIXXIII (0.010379469119207922+0j)
IYZZZZZYIIIIIIIYYIII (-0.0004890461657570421+0j)
IXZZZZZXIIIIIIIYYIII (-0.0004890461657570421+0j)
IYZZZZZYIIIIIIIXXIII (-0.0004890461657570421+0j)
IXZZZZZXIIIIIIIXXIII (-0.0004890461657570421+0j)
IIIIIYYIIIIIIIIYYIII (0.01127792302118696+0j)
IIIIIXXIIIIIIIIYYIII (0.01127792302118696+0j)
IIIIIYYIIIIIIIIXXIII (0.01127792302118696+0j)
IIIIIXXIIIIIIIIXXIII (0.01127792302118696+0j)
YZZZZYIIIIIIIIIYYIII (-0.005166491399678736+0j)
XZZZZXIIIIIIIIIYYIII (-0.005166491399678736+0j)
YZZZZYIIIIIIIIIXXIII (-0.005166491399678736+0j)
XZZZZXIIIIIIIIIXXIII (-0.005166491399678736+0j)
IIYYIIIIIIIIIIIYYIII (-0.007431868592904686+0j)
IIXXIIIIIIIIIIIYYIII (-0.007431868592904686+0j)
IIYYIIIIIIIIIIIXXIII (-0.007431868592904686+0j)
IIXXIIIIIIIIIIIXXIII (-0.007431868592904686+0j)
IYZYIIIIIIIIIIIYYIII (0.00035016500343396957+0j)
IXZXIIIIIIIIIIIYYIII (0.00035016500343396957+0j)
IYZYIIIIIIIIIIIXXIII (0.00035016500343396957+0j)
IXZXIIIIIIIIIIIXXIII (0.00035016500343396957+0j)
IIIIIIIIIIYZZZIZYIII (0.004061476094840349+0j)
IIIIIIIIIIXZZZIZXIII (0.004061476094840349+0j)
IIIIIIIIIIIIYYYZYIII (-5.41977768660493e-05+0j)
IIIIIIIIIIIIXXYZYIII (0.0011522357235367639+0j)
IIIIIIIIIIIIYXXZYIII (-0.0012064335004028132+0j)
IIIIIIIIIIIIXYYZXIII (-0.0012064335004028132+0j)
IIIIIIIIIIIIYYXZXIII (0.0011522357235367639+0j)
IIIIIIIIIIIIXXXZXIII (-5.41977768660493e-05+0j)
IIIIIIIIIIIYZYYZYIII (-0.001150288440438069+0j)
IIIIIIIIIIIXZXYZYIII (0.024454940960399296+0j)
IIIIIIIIIIIYZXXZYIII (-0.025605229400837357+0j)
IIIIIIIIIIIXZYYZXIII (-0.025605229400837357+0j)
IIIIIIIIIIIYZYXZXIII (0.024454940960399296+0j)
IIIIIIIIIIIXZXXZXIII (-0.001150288440438069+0j)
IIYZZZZZZYIIIIYZYIII (0.0001499137573304552+0j)
IIXZZZZZZXIIIIYZYIII (0.0001499137573304552+0j)
IIYZZZZZZYIIIIXZXIII (0.0001499137573304552+0j)
IIXZZZZZZXIIIIXZXIII (0.0001499137573304552+0j)
IYZZZZZZZYIIIIYZYIII (0.0031817552691516893+0j)
IXZZZZZZZXIIIIYZYIII (0.0031817552691516893+0j)
IYZZZZZZZYIIIIXZXIII (0.0031817552691516893+0j)
IXZZZZZZZXIIIIXZXIII (0.0031817552691516893+0j)
IIIIYZZZYIIIIIYZYIII (0.00267343866084914+0j)
IIIIXZZZXIIIIIYZYIII (0.00267343866084914+0j)
IIIIYZZZYIIIIIXZXIII (0.00267343866084914+0j)
IIIIXZZZXIIIIIXZXIII (0.00267343866084914+0j)
IIYZZZZYIIIIIIYZYIII (0.0004890461657570392+0j)
IIXZZZZXIIIIIIYZYIII (0.0004890461657570392+0j)
IIYZZZZYIIIIIIXZXIII (0.0004890461657570392+0j)
IIXZZZZXIIIIIIXZXIII (0.0004890461657570392+0j)
IYZZZZZYIIIIIIYZYIII (0.010379469119207925+0j)
IXZZZZZXIIIIIIYZYIII (0.010379469119207925+0j)
IYZZZZZYIIIIIIXZXIII (0.010379469119207925+0j)
IXZZZZZXIIIIIIXZXIII (0.010379469119207925+0j)
IIIIYZYIIIIIIIYZYIII (0.011277923021186966+0j)
IIIIXZXIIIIIIIYZYIII (0.011277923021186966+0j)
IIIIYZYIIIIIIIXZXIII (0.011277923021186966+0j)
IIIIXZXIIIIIIIXZXIII (0.011277923021186966+0j)
YZZZYIIIIIIIIIYZYIII (-0.005166491399678741+0j)
XZZZXIIIIIIIIIYZYIII (-0.005166491399678741+0j)
YZZZYIIIIIIIIIXZXIII (-0.005166491399678741+0j)
XZZZXIIIIIIIIIXZXIII (-0.005166491399678741+0j)
IIYYIIIIIIIIIIYZYIII (-0.0003501650034339674+0j)
IIXXIIIIIIIIIIYZYIII (-0.0003501650034339674+0j)
IIYYIIIIIIIIIIXZXIII (-0.0003501650034339674+0j)
IIXXIIIIIIIIIIXZXIII (-0.0003501650034339674+0j)
IYZYIIIIIIIIIIYZYIII (-0.007431868592904692+0j)
IXZXIIIIIIIIIIYZYIII (-0.007431868592904692+0j)
IYZYIIIIIIIIIIXZXIII (-0.007431868592904692+0j)
IXZXIIIIIIIIIIXZXIII (-0.007431868592904692+0j)
IIIIIIIIIIYZZIZZYIII (0.022913300077933907+0j)
IIIIIIIIIIXZZIZZXIII (0.022913300077933907+0j)
IIIIIIIIYYIIIYZZYIII (-0.050749480988322784+0j)
IIIIIIIIXXIIIYZZYIII (-0.050749480988322784+0j)
IIIIIIIIYYIIIXZZXIII (-0.050749480988322784+0j)
IIIIIIIIXXIIIXZZXIII (-0.050749480988322784+0j)
IIIIIIYZZYIIIYZZYIII (-0.0006110374730380201+0j)
IIIIIIXZZXIIIYZZYIII (-0.0006110374730380201+0j)
IIIIIIYZZYIIIXZZXIII (-0.0006110374730380201+0j)
IIIIIIXZZXIIIXZZXIII (-0.0006110374730380201+0j)
YZZZZZZZZYIIIYZZYIII (-0.005853567610424272+0j)
XZZZZZZZZXIIIYZZYIII (-0.005853567610424272+0j)
YZZZZZZZZYIIIXZZXIII (-0.005853567610424272+0j)
XZZZZZZZZXIIIXZZXIII (-0.005853567610424272+0j)
IIIIIIIYYIIIIYZZYIII (0.0026398981309504735+0j)
IIIIIIIXXIIIIYZZYIII (0.0026398981309504735+0j)
IIIIIIIYYIIIIXZZXIII (0.0026398981309504735+0j)
IIIIIIIXXIIIIXZZXIII (0.0026398981309504735+0j)
